"mean";"median";"sd";"best";"worst";"score"
578.41;292.29;773.59;0.15;7088.52;NA
349.85;129.58;762.08;0.15;6227.46;NA
227.59;54.39;726.02;0.15;7157.72;NA
181.33;18.99;666.3;0.15;7142.5;NA
140.21;9.92;636.97;0.15;6897.89;NA
138.14;5.86;609.44;0.15;6041.09;NA
214.81;2.05;936.49;0.08;7430.97;NA
185.75;0.73;858.21;0.08;7470.67;NA
113.03;0.41;536.74;0.08;5728.2;NA
197.26;0.36;895.23;0.08;7503.54;NA
115.6;0.35;579.15;0.08;6435.89;NA
194.22;0.22;875.68;0.08;6246.41;NA
130.45;0.15;667.7;0.08;7586.92;NA
160.25;0.15;738.2;0.08;7524.34;NA
167.43;0.15;716.88;0.08;7159.41;NA
154.18;0.1;690.52;0.08;6889.59;NA
179.66;0.08;806.67;0.08;6608.89;NA
133.04;0.08;650.76;0.08;6785.42;NA
126.11;0.08;550.1;0.08;6200.26;NA
187.34;0.08;878.97;0.08;7545.17;NA
162.37;0.08;792.16;0.08;7080.11;NA
194.05;0.08;862.5;0.08;7215.35;NA
170.68;0.08;813.66;0.04;6575.93;NA
181.01;0.08;822.95;0.04;6803.55;NA
139.59;0.08;696.83;0.04;7254.39;NA
171.23;0.08;797.77;0.04;6497;NA
179.6;0.08;902.22;0.04;7208.56;NA
181.2;0.08;836.03;0.04;7592.14;NA
151.92;0.08;738.53;0.04;6634.72;NA
182.69;0.08;816.18;0.04;6901.21;NA
213.85;0.08;908.11;0.04;7377.62;NA
159.57;0.04;757.32;0.04;7127.3;NA
169.32;0.04;803.4;0.04;7053.21;NA
136.74;0.04;641.52;0.04;6170.78;NA
158.34;0.04;792.84;0.04;7339.89;NA
179.54;0.04;810.47;0.04;7132.36;NA
190.3;0.04;850.72;0.04;7588.66;NA
191.28;0.04;863.86;0.04;7424.07;NA
186.44;0.04;876.19;0.04;7157.72;NA
121.27;0.04;588.05;0.04;5872.87;NA
178.89;0.04;870.65;0.04;7237.45;NA
128.61;0.04;628.38;0.04;6057.99;NA
166.17;0.04;770.64;0.04;7357.03;NA
171.38;0.04;832.93;0.04;7437.86;NA
166.85;0.04;833.67;0.04;7637.51;NA
139.1;0.04;608.91;0.04;5184.81;NA
164.75;0.04;710.22;0.04;6560.01;NA
126.44;0.04;589.66;0.04;5805.64;NA
162.41;0.04;760.73;0.04;6631.47;NA
185.3;0.04;863.59;0.04;7572.99;NA
177.41;0.04;759.31;0.04;5574.87;NA
174.75;0.04;739.15;0.04;6934.48;NA
135.49;0.04;705.12;0.04;7179.73;NA
178.81;0.04;846.19;0.04;6926.52;NA
180.28;0.04;745.21;0.04;5894.35;NA
128.92;0.04;657.4;0.04;7576.47;NA
162.1;0.04;685.04;0.04;5207.87;NA
193.81;0.04;857.72;0.04;7222.15;NA
173.77;0.04;794.24;0.04;7334.75;NA
150.23;0.04;740.35;0.04;7223.85;NA
139.46;0.04;642.39;0.04;7217.05;NA
150.17;0.04;727.93;0.04;7644.51;NA
173.62;0.04;762.31;0.04;7273.22;NA
179.27;0.04;772.15;0.04;5836.15;NA
171.65;0.04;779.58;0.04;6934.48;NA
179.9;0.04;822.8;0.04;7285.17;NA
171.32;0.04;779.96;0.04;6825.01;NA
214.33;0.04;1000.86;0.04;7479.31;NA
200.11;0.04;908.87;0.04;7526.08;NA
215.29;0.04;945.84;0.04;7583.43;NA
136.46;0.04;624.92;0.04;5865.21;NA
194.86;0.04;871.1;0.04;7285.17;NA
199.93;0.04;921.84;0.04;7379.34;NA
159.57;0.04;750.32;0.04;7394.81;NA
168.71;0.04;734.88;0.04;6338.41;NA
151.8;0.04;736.05;0.04;6916.17;NA
154.01;0.04;714.68;0.04;6458.37;NA
110.07;0.04;544.22;0.04;6561.63;NA
134.63;0.04;596.75;0.04;5500.47;NA
125.69;0.04;598.95;0.04;6677.14;NA
202.86;0.04;889.88;0.04;6967.82;NA
157.9;0.04;730.55;0.04;7063.29;NA
148.62;0.04;707.76;0.04;7193.29;NA
119.66;0.04;556.46;0.04;6365.5;NA
130.36;0.04;647.33;0.04;7489.69;NA
137.58;0.04;639.55;0.04;7355.31;NA
155.05;0.04;694.13;0.04;7358.74;NA
180.22;0.04;847.42;0.04;6675.51;NA
175.23;0.04;786.19;0.04;6435.89;NA
157.47;0.04;659.3;0.04;6806.85;NA
155.89;0.04;771.08;0.04;7519.14;NA
200.23;0.04;931.23;0.04;7620.05;NA
179.85;0.04;816.23;0.04;6607.06;NA
175.88;0.04;782.55;0.04;6934.48;NA
181.78;0.04;833.4;0.04;7641.01;NA
181.41;0.04;777.64;0.04;6924.49;NA
165.97;0.04;845.49;0.04;7550.38;NA
145.15;0.04;691.29;0.04;7550.38;NA
205.67;0.04;891.2;0.04;7061.61;NA
184.91;0.04;826.01;0.04;7213.66;NA
