"mean";"median";"sd";"best";"worst";"score"
2.66;2.6;0.29;3.6;1.8;NA
2.81;2.8;0.32;3.8;1.8;NA
2.95;2.9;0.32;4;1.6;NA
3.07;3.1;0.33;4;1.8;NA
3.16;3.2;0.33;4.1;1.8;NA
3.24;3.2;0.34;4.2;1.7;NA
3.31;3.3;0.36;4.3;1.7;NA
3.36;3.4;0.34;4.3;2;NA
3.41;3.4;0.36;4.3;1.6;NA
3.47;3.5;0.4;4.4;1.9;NA
3.54;3.6;0.43;4.6;1.7;NA
3.6;3.6;0.45;4.6;1.4;NA
3.67;3.7;0.46;4.6;1.6;NA
3.75;3.8;0.47;4.6;2;NA
3.85;3.9;0.5;4.8;1.9;NA
3.94;4;0.54;4.8;1.7;NA
4.04;4.1;0.56;4.8;1.8;NA
4.14;4.3;0.57;4.9;1.7;NA
4.21;4.4;0.6;4.9;1.7;NA
4.29;4.4;0.62;5;1.8;NA
