"mean";"median";"sd";"best";"worst";"score"
2.7;2.7;0.32;3.7;1.8;NA
2.86;2.8;0.31;3.8;1.8;NA
2.99;2.9;0.35;3.8;1.9;NA
3.09;3.1;0.35;4.1;1.8;NA
3.17;3.2;0.35;4.7;1.6;NA
3.25;3.2;0.33;4.7;1.9;NA
3.33;3.3;0.35;4.7;1.9;NA
3.41;3.4;0.41;4.7;1.7;NA
3.5;3.5;0.41;4.7;1.8;NA
3.59;3.65;0.45;4.7;1.3;NA
3.68;3.8;0.47;4.7;1.6;NA
3.78;3.8;0.48;4.7;1.8;NA
3.87;3.9;0.53;4.7;1.8;NA
3.98;4.1;0.53;4.7;1.8;NA
4.07;4.2;0.57;4.8;1.8;NA
4.17;4.3;0.59;4.8;1.8;NA
4.26;4.4;0.61;4.9;1.6;NA
4.33;4.5;0.65;4.9;1.4;NA
4.4;4.6;0.67;4.9;1.6;NA
4.47;4.7;0.68;4.9;1.6;NA
4.53;4.8;0.68;4.9;1.7;NA
4.57;4.8;0.71;4.9;1.7;NA
4.61;4.8;0.72;4.9;1.6;NA
4.64;4.9;0.69;4.9;1.8;NA
4.64;4.9;0.74;4.9;1.8;NA
4.66;4.9;0.74;5;1.8;NA
