"exp";"alg";"sco";"best";"iter";"mean";"median";"sd"
"9";"tabu";"bic";"0.000779390910249995";"100";"5.18";"0";"21.54"
"9";"tabu";"bds";"0.00524019325225013";"100";"4.22";"0.01";"16.23"
"10";"hc";"k2";"0.00406534466024991";"100";"4.54";"0";"18.76"
"10";"hc";"aic";"0.00268380165039054";"100";"5.14";"0";"19.39"
"10";"hc";"bic";"7.14651413906212e-05";"100";"4.44";"0";"18.9"
"10";"hc";"bds";"0.00306320885326567";"100";"4.55";"0";"18.61"
"10";"tabu";"k2";"0.0126041918637655";"100";"4.8";"0.01";"19.3"
"10";"tabu";"aic";"0.00335388484225008";"100";"5.06";"0";"19.93"
"10";"tabu";"bic";"4.97932622499997e-05";"100";"4.83";"0";"19.43"
"10";"tabu";"bds";"0.0003872588525156";"100";"4.21";"0";"18.07"
"11";"hc";"k2";"0.000701560980250037";"100";"4.04";"0";"16.79"
"11";"hc";"aic";"0.000111409842015614";"100";"5.12";"0";"21.21"
"11";"hc";"bic";"2.85583695156254e-05";"100";"5.44";"0";"20.76"
"11";"hc";"bds";"2.18023762656382e-05";"100";"4.85";"0";"18.92"
"11";"tabu";"k2";"0.0116714042822499";"100";"4.32";"0.01";"17.57"
"11";"tabu";"aic";"0.00258062668764063";"100";"4.63";"0";"18.45"
"11";"tabu";"bic";"0.00133361808399999";"100";"5.11";"0";"20.65"
"11";"tabu";"bds";"0.00103594393600002";"100";"3.85";"0";"15.17"
"12";"hc";"k2";"0.00126534647701564";"100";"5.63";"0";"21.57"
"12";"hc";"aic";"0.00137698722024985";"100";"3.95";"0";"17.43"
"12";"hc";"bic";"0.000861001467015638";"100";"5.92";"0";"22.56"
"12";"hc";"bds";"4.62524550156309e-05";"100";"4.89";"0";"19.29"
"12";"tabu";"k2";"0.00914629127189091";"100";"4.83";"0.01";"19.43"
"12";"tabu";"aic";"0.00158470704399993";"100";"5.62";"0";"21.24"
"12";"tabu";"bic";"0.000170556775140628";"100";"4.56";"0";"17.6"
"12";"tabu";"bds";"0.00102537039501561";"100";"5.23";"0";"20.46"
"13";"hc";"k2";"0.00662638730064068";"100";"4.14";"0.01";"16.72"
"13";"hc";"aic";"0.00353520768399992";"100";"4.76";"0";"18.84"
"13";"hc";"bic";"0.00218566209564069";"100";"4.81";"0";"19.27"
"13";"hc";"bds";"0.00201370393225011";"100";"4.91";"0";"19.27"
"13";"tabu";"k2";"0.00170670316224995";"100";"4.59";"0";"19.12"
"13";"tabu";"aic";"0.00179126494876553";"100";"5.31";"0";"20.94"
"13";"tabu";"bic";"0.00133008109225004";"100";"4.93";"0";"20.21"
"13";"tabu";"bds";"0.00136625043189076";"100";"5.56";"0";"21.46"
"14";"hc";"k2";"0.00615956258064045";"100";"5.31";"0.01";"19.91"
"14";"hc";"aic";"0.00141528985225";"100";"3.92";"0";"16.89"
"14";"hc";"bic";"4.12540713906156e-05";"100";"5.5";"0";"21.2"
"14";"hc";"bds";"4.3307250015646e-05";"100";"4.41";"0";"17.04"
"14";"tabu";"k2";"0.00202014817224997";"100";"4.9";"0";"19.19"
"14";"tabu";"aic";"0.000956502110250002";"100";"4.03";"0";"17.17"
"14";"tabu";"bic";"7.91900062656014e-05";"100";"5.69";"0";"21.62"
"14";"tabu";"bds";"0.00097391993626572";"100";"4.75";"0";"19.49"
"15";"hc";"k2";"2.19000307656132e-05";"100";"4.66";"0";"18.5"
"15";"hc";"aic";"0.000530139360249996";"100";"5.32";"0";"20.33"
"15";"hc";"bic";"0.000151555783140615";"100";"4.54";"0";"18.12"
"15";"hc";"bds";"0.00137793586224997";"100";"4.86";"0";"19.19"
"15";"tabu";"k2";"0.0214295468822504";"100";"5.18";"0.02";"20.45"
"15";"tabu";"aic";"0.000561768906249999";"100";"4.8";"0";"19.2"
"15";"tabu";"bic";"9.44315559999946e-05";"100";"4.21";"0";"17.89"
"15";"tabu";"bds";"5.91030122500279e-05";"100";"5.17";"0";"20.75"
"16";"hc";"k2";"0.00886898250976608";"100";"5.35";"0.01";"20.98"
"16";"hc";"aic";"0.00175340385451576";"100";"5.9";"0";"22.25"
"16";"hc";"bic";"4.00032400000183e-06";"100";"5.23";"0";"21.05"
"16";"hc";"bds";"0.000130172353515621";"100";"4.72";"0";"19.85"
"16";"tabu";"k2";"0.00541537064626552";"100";"5.13";"0.01";"19.72"
"16";"tabu";"aic";"0.000162934275999973";"100";"4.19";"0";"17.94"
"16";"tabu";"bic";"2.06277026406246e-05";"100";"4.13";"0";"17.84"
"16";"tabu";"bds";"0.000211911368765597";"100";"5.46";"0";"20.76"
"17";"hc";"k2";"0.00850839609599957";"100";"4.75";"0.01";"18.79"
"17";"hc";"aic";"0.00624397190400001";"100";"4.99";"0.01";"19.52"
"17";"hc";"bic";"0.000407895843999997";"100";"4.89";"0";"18.95"
"17";"hc";"bds";"0.00510184312576563";"100";"4.25";"0.01";"17.79"
"17";"tabu";"k2";"0.00463424027064065";"100";"3.35";"0";"13.71"
"17";"tabu";"aic";"0.000696297926390542";"100";"3.97";"0";"16.24"
"17";"tabu";"bic";"0.00175565968439054";"100";"5.31";"0";"20.29"
"17";"tabu";"bds";"0.00405933284024997";"100";"4.66";"0";"18.21"
"18";"hc";"k2";"0.000861001467015638";"100";"4.98";"0";"19.35"
"18";"hc";"aic";"0.00193362402024993";"100";"4.4";"0";"17.92"
"18";"hc";"bic";"6.40829440000001e-05";"100";"4.81";"0";"19.19"
"18";"hc";"bds";"0.000150125116890581";"100";"4.72";"0";"19.27"
"18";"tabu";"k2";"0.00485192467600007";"100";"4.84";"0";"19.31"
"18";"tabu";"aic";"0.00244437696400002";"100";"5.01";"0";"20.41"
"18";"tabu";"bic";"0.000900843196890624";"100";"4.27";"0";"17.19"
"18";"tabu";"bds";"0.00122419467076555";"100";"4.97";"0";"20.04"
"19";"hc";"k2";"0.000356482656249945";"100";"4.49";"0";"18.4"
"19";"hc";"aic";"0.00397610083600009";"100";"4.48";"0";"18.03"
"19";"hc";"bic";"0.00442669680399982";"100";"5.45";"0";"21.39"
"19";"hc";"bds";"0.00192791485351567";"100";"4.43";"0";"17.3"
"19";"tabu";"k2";"0.000397577636265601";"100";"3.61";"0";"15.27"
"19";"tabu";"aic";"0.00208905154689062";"100";"4.44";"0";"17.47"
"19";"tabu";"bic";"0.00610199345264046";"100";"3.86";"0.01";"15.82"
"19";"tabu";"bds";"0.00038669121639062";"100";"4.22";"0";"18.5"
"20";"hc";"k2";"0.0110976032812651";"100";"5.37";"0.01";"20.71"
"20";"hc";"aic";"0.00289059865439045";"100";"5.22";"0";"20.77"
"20";"hc";"bic";"0.000273053070249998";"100";"5.43";"0";"20.67"
"20";"hc";"bds";"0.000150853844390609";"100";"4.65";"0";"18.95"
"20";"tabu";"k2";"0.00403974672399992";"100";"6.06";"0";"22.87"
"20";"tabu";"aic";"0.00213272400564062";"100";"4.88";"0";"19.49"
"20";"tabu";"bic";"0.000991227803265665";"100";"4.3";"0";"18.42"
"20";"tabu";"bds";"0.000333478755999967";"100";"4.94";"0";"19.75"
