"mean";"median";"sd";"best";"worst";"score"
0;0;0.06;1;0;NA
0;0;0.06;1;0;NA
0;0;0.06;1;0;NA
0;0;0.06;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.1;1;0;NA
0.01;0;0.12;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.15;1;0;NA
0.03;0;0.17;1;0;NA
0.03;0;0.18;1;0;NA
0.04;0;0.19;1;0;NA
0.04;0;0.2;1;0;NA
0.04;0;0.21;1;0;NA
0.04;0;0.21;1;0;NA
0.05;0;0.22;1;0;NA
0.05;0;0.23;1;0;NA
0.06;0;0.24;1;0;NA
0.07;0;0.25;1;0;NA
0.07;0;0.26;1;0;NA
0.08;0;0.27;1;0;NA
0.11;0;0.31;1;0;NA
0.12;0;0.33;1;0;NA
0.14;0;0.35;1;0;NA
0.18;0;0.39;1;0;NA
0.24;0;0.43;2;0;NA
0.33;0;0.49;2;0;NA
0.47;0;0.54;2;0;NA
0.62;1;0.57;2;0;NA
0.8;1;0.56;2;0;NA
1.05;1;0.5;2;0;NA
1.15;1;0.57;2;0;NA
1.3;1;0.65;3;0;NA
1.48;2;0.68;3;0;NA
1.68;2;0.66;3;0;NA
1.82;2;0.62;3;0;NA
1.83;2;0.64;3;0;NA
1.86;2;0.66;3;0;NA
1.9;2;0.7;3;0;NA
2;2;0.78;4;0;NA
2.13;2;0.84;4;0;NA
2.31;2;0.92;4;0;NA
2.5;3;0.94;4;0;NA
2.72;3;0.95;5;0;NA
