"mean";"median";"sd";"best";"worst";"score"
0.01;0;0.09;1;0;NA
0.01;0;0.12;1;0;NA
0.01;0;0.12;1;0;NA
0.01;0;0.12;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.15;1;0;NA
0.03;0;0.16;1;0;NA
0.03;0;0.18;1;0;NA
0.04;0;0.19;1;0;NA
0.04;0;0.2;1;0;NA
0.04;0;0.21;1;0;NA
0.05;0;0.22;1;0;NA
0.07;0;0.26;1;0;NA
0.1;0;0.3;1;0;NA
0.16;0;0.37;1;0;NA
0.23;0;0.42;1;0;NA
0.35;0;0.48;1;0;NA
0.5;0;0.5;2;0;NA
0.69;1;0.47;2;0;NA
0.89;1;0.34;2;0;NA
0.91;1;0.32;2;0;NA
0.92;1;0.33;2;0;NA
0.92;1;0.33;2;0;NA
0.93;1;0.36;2;0;NA
0.95;1;0.38;2;0;NA
0.96;1;0.4;2;0;NA
1.01;1;0.46;2;0;NA
1.09;1;0.53;2;0;NA
1.21;1;0.61;2;0;NA
1.37;1;0.66;2;0;NA
1.56;2;0.67;2;0;NA
1.75;2;0.62;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;2;0;NA
1.8;2;0.6;3;0;NA
1.8;2;0.6;3;0;NA
1.8;2;0.6;3;0;NA
1.8;2;0.61;3;0;NA
1.81;2;0.61;3;0;NA
1.81;2;0.61;3;0;NA
1.82;2;0.62;3;0;NA
1.84;2;0.64;3;0;NA
1.88;2;0.68;3;0;NA
1.97;2;0.76;4;0;NA
2.1;2;0.84;4;0;NA
2.28;2;0.91;4;0;NA
2.49;3;0.96;4;0;NA
2.71;3;0.96;4;0;NA
2.79;3;0.98;4;0;NA
2.85;3;1.02;4;0;NA
2.96;3;1.08;4;0;NA
3.13;3;1.14;5;0;NA
