"mean";"median";"sd";"best";"worst";"score"
0.01;0;0.09;1;0;NA
0.01;0;0.1;1;0;NA
0.01;0;0.1;1;0;NA
0.01;0;0.1;1;0;NA
0.01;0;0.11;1;0;NA
0.01;0;0.11;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.15;1;0;NA
0.04;0;0.19;1;0;NA
0.05;0;0.21;1;0;NA
0.05;0;0.22;1;0;NA
0.06;0;0.23;1;0;NA
0.07;0;0.25;1;0;NA
0.07;0;0.26;1;0;NA
0.09;0;0.3;2;0;NA
0.11;0;0.32;2;0;NA
0.13;0;0.34;2;0;NA
0.19;0;0.41;2;0;NA
0.28;0;0.47;2;0;NA
0.38;0;0.51;2;0;NA
0.55;1;0.56;2;0;NA
0.75;1;0.56;3;0;NA
0.96;1;0.49;3;0;NA
1.07;1;0.52;3;0;NA
1.18;1;0.61;3;0;NA
1.32;1;0.67;3;0;NA
1.49;2;0.71;3;0;NA
1.72;2;0.73;3;0;NA
1.93;2;0.72;3;0;NA
2.02;2;0.79;3;0;NA
2.18;2;0.87;4;0;NA
2.36;3;0.91;4;0;NA
2.55;3;0.92;4;0;NA
2.7;3;0.9;4;0;NA
2.7;3;0.9;4;0;NA
2.71;3;0.91;4;0;NA
2.72;3;0.91;4;0;NA
2.73;3;0.93;5;0;NA
