"mean";"median";"sd";"best";"worst";"score"
1.61;1.7;0.29;0.57;2.58;NA
1.5;1.7;0.37;0.03;2.69;NA
1.36;1.54;0.44;0.03;2.55;NA
1.17;1.21;0.49;0.03;2.55;NA
0.95;0.89;0.47;0.02;2.57;NA
0.76;0.74;0.46;0.02;2.52;NA
0.6;0.65;0.5;0;2.8;NA
0.47;0.29;0.5;0;2.73;NA
0.34;0.14;0.48;0;2.34;NA
0.26;0.09;0.5;0;2.57;NA
0.22;0.06;0.49;0;2.68;NA
0.22;0.04;0.54;0;2.71;NA
0.21;0.03;0.53;0;2.6;NA
0.2;0.03;0.55;0;2.77;NA
0.19;0.02;0.53;0;2.76;NA
0.19;0.02;0.53;0;2.56;NA
0.18;0;0.53;0;2.59;NA
0.18;0;0.53;0;2.18;NA
0.17;0;0.53;0;2.57;NA
0.17;0;0.52;0;2.58;NA
0.17;0;0.51;0;2.58;NA
0.18;0;0.54;0;2.78;NA
0.18;0;0.54;0;2.58;NA
0.18;0;0.54;0;2.47;NA
0.18;0;0.54;0;2.44;NA
0.18;0;0.56;0;2.8;NA
0.18;0;0.53;0;2.66;NA
0.17;0;0.52;0;2.76;NA
0.18;0;0.55;0;2.6;NA
0.17;0;0.53;0;2.45;NA
0.18;0;0.54;0;2.79;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.53;0;2.18;NA
0.18;0;0.54;0;2.73;NA
0.17;0;0.51;0;2.04;NA
0.17;0;0.51;0;2.55;NA
0.18;0;0.55;0;2.59;NA
0.18;0;0.55;0;2.65;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.55;0;2.64;NA
0.18;0;0.54;0;2.63;NA
0.18;0;0.55;0;3.51;NA
0.18;0;0.55;0;2.72;NA
0.17;0;0.51;0;2.6;NA
0.17;0;0.53;0;2.52;NA
0.17;0;0.53;0;2.55;NA
0.17;0;0.52;0;2.56;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.54;0;2.58;NA
0.17;0;0.53;0;2.58;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.53;0;2.46;NA
0.18;0;0.55;0;2.66;NA
0.18;0;0.55;0;3.12;NA
0.18;0;0.53;0;2.52;NA
0.17;0;0.52;0;2.24;NA
0.19;0;0.57;0;2.8;NA
0.18;0;0.56;0;2.67;NA
0.18;0;0.55;0;2.73;NA
0.18;0;0.55;0;3.25;NA
0.18;0;0.56;0;2.89;NA
0.18;0;0.54;0;2.38;NA
0.18;0;0.54;0;2.67;NA
0.18;0;0.55;0;2.68;NA
0.18;0;0.55;0;2.57;NA
0.18;0;0.54;0;2.73;NA
0.18;0;0.53;0;2.88;NA
0.18;0;0.54;0;2.7;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.55;0;2.75;NA
0.18;0;0.56;0;2.71;NA
0.18;0;0.56;0;2.81;NA
0.18;0;0.53;0;2.68;NA
0.18;0;0.55;0;2.92;NA
0.18;0;0.55;0;2.76;NA
0.17;0;0.51;0;2.42;NA
0.18;0;0.54;0;2.78;NA
0.17;0;0.52;0;2.6;NA
0.18;0;0.55;0;3.19;NA
0.18;0;0.56;0;3.25;NA
0.18;0;0.54;0;2.7;NA
0.18;0;0.55;0;2.74;NA
0.18;0;0.56;0;3.19;NA
0.17;0;0.52;0;2.17;NA
0.17;0;0.52;0;2.6;NA
0.18;0;0.54;0;2.64;NA
0.17;0;0.53;0;2.23;NA
0.18;0;0.54;0;2.8;NA
0.18;0;0.54;0;2.6;NA
0.17;0;0.52;0;2.18;NA
0.17;0;0.53;0;2.6;NA
0.17;0;0.53;0;2.55;NA
0.17;0;0.53;0;2.82;NA
0.17;0;0.54;0;2.75;NA
0.18;0;0.56;0;2.65;NA
0.19;0;0.56;0;2.6;NA
0.18;0;0.56;0;2.7;NA
0.18;0;0.54;0;2.49;NA
0.18;0;0.56;0;2.8;NA
0.17;0;0.52;0;2.34;NA
