"mean";"median";"sd";"best";"worst";"score"
4.3;4.31;0.19;4.59;3.37;NA
4.37;4.41;0.16;4.59;2.79;NA
4.4;4.44;0.17;4.59;2.94;NA
4.43;4.47;0.14;4.59;3.31;NA
4.45;4.48;0.17;4.6;2.73;NA
4.47;4.49;0.14;4.6;2.93;NA
4.48;4.5;0.14;4.6;3.48;NA
4.47;4.51;0.17;4.6;3.3;NA
4.48;4.52;0.18;4.6;2.73;NA
4.49;4.53;0.17;4.6;3.09;NA
4.5;4.53;0.16;4.6;2.74;NA
4.51;4.53;0.13;4.6;3.34;NA
4.5;4.54;0.2;4.6;2.36;NA
4.51;4.54;0.13;4.6;3.61;NA
4.51;4.54;0.17;4.6;3.28;NA
4.51;4.54;0.14;4.6;3.46;NA
4.5;4.54;0.19;4.6;2.95;NA
4.5;4.54;0.22;4.6;2.4;NA
4.51;4.54;0.17;4.6;3.1;NA
4.51;4.54;0.18;4.77;2.98;NA
4.51;4.55;0.18;4.77;2.98;NA
4.52;4.55;0.16;4.77;3.13;NA
4.51;4.55;0.19;4.77;2.69;NA
4.51;4.55;0.18;4.77;3.18;NA
4.52;4.55;0.17;4.77;3.3;NA
4.52;4.55;0.15;4.77;3.25;NA
4.52;4.55;0.16;4.77;3.28;NA
4.52;4.56;0.16;4.77;3.48;NA
4.51;4.56;0.19;4.77;3.12;NA
4.52;4.56;0.18;4.77;3.28;NA
4.53;4.56;0.16;4.77;3.18;NA
4.52;4.57;0.18;4.77;2.74;NA
4.53;4.57;0.15;4.77;3.2;NA
4.52;4.57;0.17;4.77;3.37;NA
4.52;4.57;0.2;4.77;2.94;NA
4.53;4.57;0.18;4.77;2;NA
4.53;4.57;0.18;4.77;3.11;NA
4.53;4.58;0.17;4.77;2.99;NA
4.52;4.58;0.19;4.77;3;NA
4.52;4.58;0.2;4.77;3;NA
4.53;4.58;0.19;4.77;3.1;NA
4.53;4.58;0.21;4.78;2.98;NA
4.53;4.58;0.19;4.78;2.75;NA
4.54;4.58;0.15;4.78;3.56;NA
4.54;4.58;0.14;4.78;3.47;NA
4.53;4.59;0.19;4.78;2.9;NA
4.55;4.59;0.16;4.78;3.34;NA
4.54;4.59;0.18;4.78;3.31;NA
4.55;4.59;0.15;4.78;3.3;NA
4.54;4.59;0.19;4.78;2.48;NA
4.53;4.59;0.2;4.78;3.1;NA
4.54;4.59;0.18;4.78;2.68;NA
4.54;4.59;0.18;4.78;2.9;NA
4.54;4.59;0.17;4.78;2.85;NA
4.53;4.59;0.19;4.78;3.19;NA
4.55;4.59;0.17;4.78;3;NA
4.54;4.59;0.19;4.78;3.11;NA
4.54;4.59;0.22;4.78;2.95;NA
4.56;4.59;0.16;4.78;3.35;NA
4.55;4.6;0.2;4.78;3.06;NA
4.56;4.6;0.2;4.78;3.34;NA
4.57;4.6;0.21;4.78;2.88;NA
4.59;4.6;0.23;4.78;2.6;NA
4.62;4.6;0.2;4.78;2.96;NA
4.64;4.71;0.22;4.78;3.18;NA
4.67;4.75;0.22;5;3.43;NA
