"mean";"median";"sd";"best";"worst";"score"
28.57;29.08;10.23;1.8;52.5;NA
23.91;25.59;9.18;1.8;52.5;NA
20.13;20.2;9.21;1.49;52.5;NA
16.77;15.42;9.34;1.49;52.5;NA
14.32;12.09;10.16;1.12;52.5;NA
11.36;8.31;9.34;0.76;52.5;NA
9.5;6.57;9.38;0.76;52.5;NA
8.17;5.57;9.44;0.76;52.5;NA
7.44;5.1;10.35;0.76;52.5;NA
6.69;3.33;10.56;0.76;52.5;NA
5.92;2.97;10.59;0.26;52.5;NA
5.26;1.99;10.83;0.26;52.5;NA
4.96;1.34;11.03;0.26;52.5;NA
4.54;1.12;11;0.26;52.5;NA
4.18;1.07;10.37;0.26;52.5;NA
3.92;0.77;10.13;0.26;52.5;NA
4.22;0.77;11.23;0.26;52.5;NA
4.09;0.76;11.34;0.26;52.5;NA
4.05;0.76;11.29;0.26;52.5;NA
4.07;0.26;11.76;0.26;52.5;NA
4.02;0.26;11.85;0.26;52.5;NA
3.86;0.26;11.47;0.26;52.5;NA
3.97;0.26;11.87;0.26;52.5;NA
3.85;0.26;11.57;0.26;52.5;NA
3.84;0.26;11.23;0.26;52.5;NA
3.88;0.26;11.57;0.26;52.5;NA
3.66;0.26;10.72;0.26;52.5;NA
4.03;0.26;11.92;0.26;52.5;NA
3.77;0.26;11.29;0.26;52.5;NA
3.54;0.26;10.78;0.26;52.5;NA
3.86;0.26;11.57;0.26;52.5;NA
3.45;0.26;10.54;0.26;52.5;NA
3.83;0.26;11.37;0.26;52.5;NA
3.79;0.26;11.29;0.26;52.5;NA
3.85;0.26;11.45;0.26;52.5;NA
3.7;0.26;11.36;0.26;52.5;NA
3.6;0.26;10.74;0.26;52.5;NA
3.93;0.26;11.85;0.26;52.5;NA
3.82;0.26;11.21;0.26;52.5;NA
3.68;0.26;11.08;0.26;52.5;NA
3.63;0.26;10.83;0.26;52.5;NA
4.16;0.26;12.33;0.26;52.5;NA
3.74;0.26;11.18;0.26;52.5;NA
3.67;0.26;11.03;0.26;52.5;NA
3.91;0.26;11.6;0.26;52.5;NA
3.98;0.26;11.85;0.26;52.5;NA
3.65;0.26;10.7;0.26;52.5;NA
3.65;0.26;10.85;0.26;52.5;NA
3.79;0.26;11.23;0.26;52.5;NA
3.75;0.26;11.36;0.26;52.5;NA
3.88;0.26;11.51;0.26;52.5;NA
3.59;0.26;10.72;0.26;52.5;NA
3.86;0.26;11.5;0.26;52.5;NA
3.87;0.26;11.56;0.26;52.5;NA
3.69;0.26;11.14;0.26;52.5;NA
3.79;0.26;11.41;0.26;52.5;NA
3.81;0.26;11.31;0.26;52.5;NA
3.93;0.26;11.55;0.26;52.5;NA
3.78;0.26;11.41;0.26;52.5;NA
3.8;0.26;11.37;0.26;52.5;NA
3.66;0.26;11.24;0.26;52.5;NA
3.67;0.26;10.89;0.26;52.5;NA
3.96;0.26;11.87;0.26;52.5;NA
3.71;0.26;10.99;0.26;52.5;NA
3.89;0.26;11.67;0.26;52.5;NA
3.51;0.26;10.64;0.26;52.5;NA
3.63;0.26;10.68;0.26;52.5;NA
3.48;0.26;10.47;0.26;52.5;NA
3.63;0.26;10.9;0.26;52.5;NA
3.64;0.26;10.89;0.26;52.5;NA
3.74;0.26;11.11;0.26;52.5;NA
3.99;0.26;11.86;0.26;52.5;NA
4.09;0.26;11.99;0.26;52.5;NA
3.76;0.26;11.17;0.26;52.5;NA
3.5;0.26;10.64;0.26;52.5;NA
3.69;0.26;11.14;0.26;52.5;NA
3.49;0.26;10.75;0.26;52.5;NA
3.86;0.26;11.51;0.26;52.5;NA
3.4;0.26;10.16;0.26;52.5;NA
3.71;0.26;11.08;0.26;52.5;NA
3.93;0.26;11.65;0.26;52.5;NA
3.79;0.26;11.42;0.26;52.5;NA
3.79;0.26;11.3;0.26;52.5;NA
3.61;0.26;10.81;0.26;52.5;NA
3.87;0.26;11.4;0.26;52.5;NA
3.6;0.26;10.71;0.26;52.5;NA
3.72;0.26;11.09;0.26;52.5;NA
3.75;0.26;11.21;0.26;52.5;NA
3.94;0.26;11.6;0.26;52.5;NA
3.46;0.26;10.54;0.26;52.5;NA
3.61;0.26;10.98;0.26;52.5;NA
3.72;0.26;11.23;0.26;52.5;NA
3.71;0.26;11.07;0.26;52.5;NA
3.62;0.26;10.88;0.26;52.5;NA
3.8;0.26;11.39;0.26;52.5;NA
3.93;0.26;11.53;0.26;52.5;NA
3.73;0.26;11.13;0.26;52.5;NA
3.94;0.26;11.54;0.26;52.5;NA
3.68;0.26;11.09;0.26;52.5;NA
4.01;0.26;11.89;0.26;52.5;NA
