"mean";"median";"sd";"best";"worst";"score"
28.39;29.11;10.6;2.27;52.5;NA
23.03;24.44;10.24;2.27;52.5;NA
18.63;19.38;10.31;2.27;52.5;NA
14.76;12.61;11.01;2.27;52.5;NA
11.01;8.9;9.78;1.73;52.5;NA
8.59;5.42;10.1;1.73;52.5;NA
6.89;2.94;10.16;1.73;52.5;NA
5.72;2.59;9.65;1.29;52.5;NA
5.91;2.29;11.03;1.29;52.5;NA
5.57;2.27;10.79;1.29;52.5;NA
5.37;2.27;10.55;1.29;52.5;NA
5.2;2;10.39;1.29;52.5;NA
5.39;1.73;11.2;1.29;52.5;NA
5.31;1.73;11.47;1.29;52.5;NA
5.25;1.73;11.27;1.29;52.5;NA
5.18;1.73;11.27;1.29;52.5;NA
5;1.73;10.85;1.29;52.5;NA
4.93;1.73;10.92;1.29;52.5;NA
4.93;1.29;11.32;1.29;52.5;NA
5.22;1.29;12.19;1.29;52.5;NA
4.62;1.29;10.67;1.29;52.5;NA
4.52;1.29;10.44;1.29;52.5;NA
4.63;1.29;10.66;1.29;52.5;NA
4.87;1.29;11.55;1.23;52.5;NA
4.84;1.29;11.48;1.23;52.5;NA
4.66;1.29;10.75;1.23;52.5;NA
4.59;1.29;10.72;1.23;52.5;NA
4.49;1.29;10.48;1.23;52.5;NA
4.97;1.29;11.55;1.23;52.5;NA
4.53;1.29;10.42;1.23;52.5;NA
4.73;1.29;10.99;1.23;52.5;NA
4.49;1.29;10.46;1.23;52.5;NA
4.91;1.29;11.5;1.23;52.5;NA
4.69;1.29;11.07;1.23;52.5;NA
4.96;1.29;11.77;1.23;52.5;NA
4.85;1.29;11.5;1.23;52.5;NA
4.7;1.29;10.95;1.23;52.5;NA
4.77;1.29;11.26;1.23;52.5;NA
4.57;1.23;10.95;1.23;52.5;NA
4.79;1.23;11.24;1.23;52.5;NA
4.94;1.23;11.81;1.23;52.5;NA
4.5;1.23;10.79;1.23;52.5;NA
4.5;1.23;10.84;1.23;52.5;NA
4.87;1.23;11.68;1.23;52.5;NA
4.54;1.23;10.54;1.23;52.5;NA
4.95;1.23;11.68;1.23;52.5;NA
4.46;1.23;10.53;1.23;52.5;NA
4.37;1.23;10.24;1.23;52.5;NA
4.51;1.23;10.62;1.23;52.5;NA
4.64;1.23;10.8;1.23;52.5;NA
4.37;1.23;10.26;1.23;52.5;NA
4.26;1.23;9.79;1.23;52.5;NA
4.87;1.23;11.68;1.23;52.5;NA
4.58;1.23;10.5;1.23;52.5;NA
4.52;1.23;10.58;1.23;52.5;NA
4.57;1.23;10.65;1.23;52.5;NA
4.6;1.23;10.69;1.23;52.5;NA
4.71;1.23;11.17;1.23;52.5;NA
4.75;1.23;11.28;1.23;52.5;NA
4.88;1.23;11.54;1.23;52.5;NA
4.67;1.23;11.13;1.23;52.5;NA
4.55;1.23;10.85;1.09;52.5;NA
4.66;1.23;11.04;1.09;52.5;NA
4.71;1.23;11.06;1.09;52.5;NA
4.46;1.23;10.55;1.09;52.5;NA
4.67;1.23;11.13;1.09;52.5;NA
4.38;1.23;10.3;1.09;52.5;NA
4.4;1.23;10.27;1.09;52.5;NA
4.41;1.23;10.42;1.09;52.5;NA
4.64;1.23;11.05;1.09;52.5;NA
4.35;1.23;10.18;1.09;52.5;NA
4.63;1.23;11.16;1.09;52.5;NA
4.64;1.23;11.1;1.09;52.5;NA
4.55;1.09;11;1.09;52.5;NA
4.31;1.09;10.53;1.09;52.5;NA
4.59;1.09;11.27;1.09;52.5;NA
4.73;1.09;11.67;1.09;52.5;NA
4.59;1.09;11.32;1.09;52.5;NA
4.32;1.09;10.59;1.09;52.5;NA
4.36;1.09;10.7;1.09;52.5;NA
4.65;1.09;11.27;1.09;52.5;NA
4.46;1.09;10.78;1.09;52.5;NA
4.73;1.09;11.52;1.09;52.5;NA
4.7;1.09;11.48;1.09;52.5;NA
4.49;1.09;10.97;1.09;52.5;NA
4.72;1.09;11.58;1.09;52.5;NA
4.32;1.09;10.55;1.09;52.5;NA
4.71;1.09;11.45;1.09;52.5;NA
4.36;1.09;10.53;1.09;52.5;NA
4.82;1.09;11.77;1.09;52.5;NA
4.53;1.09;11.18;0;52.5;NA
4.58;1.09;11.34;0;52.5;NA
4.59;1.09;11.3;0;52.5;NA
4.32;1.09;10.63;0;52.5;NA
4.48;1.09;10.96;0;52.5;NA
4.48;1.09;11.21;0;52.5;NA
4.72;1.09;11.7;0;52.5;NA
4.57;1.09;11.76;0;52.5;NA
4.07;1.09;10.61;0;52.5;NA
3.93;1.09;10.95;0;52.5;NA
