"mean";"median";"sd";"best";"worst";"score"
0;0;0.06;1;0;NA
0;0;0.06;1;0;NA
0.01;0;0.08;1;0;NA
0.01;0;0.08;1;0;NA
0.01;0;0.08;1;0;NA
0.01;0;0.08;1;0;NA
0.01;0;0.11;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.13;1;0;NA
0.03;0;0.17;1;0;NA
0.03;0;0.17;1;0;NA
0.03;0;0.17;1;0;NA
0.04;0;0.19;1;0;NA
0.04;0;0.19;1;0;NA
0.04;0;0.2;1;0;NA
0.04;0;0.21;1;0;NA
0.05;0;0.21;1;0;NA
0.05;0;0.23;1;0;NA
0.05;0;0.23;1;0;NA
0.06;0;0.24;1;0;NA
0.07;0;0.25;1;0;NA
0.07;0;0.26;1;0;NA
0.08;0;0.27;1;0;NA
0.09;0;0.29;1;0;NA
0.14;0;0.34;1;0;NA
0.22;0;0.42;2;0;NA
0.32;0;0.49;2;0;NA
0.46;0;0.52;2;0;NA
0.63;1;0.52;2;0;NA
0.81;1;0.45;2;0;NA
0.94;1;0.37;2;0;NA
0.95;1;0.38;2;0;NA
0.96;1;0.4;2;0;NA
0.98;1;0.42;2;0;NA
1;1;0.45;3;0;NA
1.03;1;0.49;3;0;NA
1.07;1;0.53;3;0;NA
1.12;1;0.57;3;0;NA
1.2;1;0.64;4;0;NA
1.3;1;0.69;4;0;NA
1.44;1;0.75;4;0;NA
1.64;2;0.81;4;0;NA
1.88;2;0.83;4;0;NA
2.07;2;0.83;4;0;NA
2.23;2;0.92;4;0;NA
2.43;3;0.98;4;0;NA
2.66;3;1.01;4;0;NA
2.87;3;1.03;4;0;NA
3;3;1.1;4;0;NA
3.16;3;1.16;5;0;NA
