"mean";"median";"sd";"best";"worst";"score"
23.32;16.5;21.7;0.03;116.56;NA
15.26;10.73;21.65;0.03;194.13;NA
10.28;3.99;19.36;0.03;116.56;NA
7.66;2.07;19.01;0.02;116.56;NA
6.27;1.64;18.98;0.02;116.56;NA
6.21;1.53;19.37;0.02;116.56;NA
5.83;1.07;18.84;0.01;124.5;NA
5.61;0.67;20.09;0.01;116.56;NA
5.24;0.6;19.55;0.01;116.56;NA
4.39;0.08;16.9;0.01;116.56;NA
4.75;0.03;19.04;0.01;116.56;NA
5.19;0.03;20.71;0.01;117.43;NA
4.84;0.03;20.07;0.01;180.64;NA
4.57;0.02;19.47;0.01;116.56;NA
5.7;0.02;21.46;0.01;116.56;NA
4.41;0.01;18.29;0.01;116.56;NA
3.9;0.01;16.05;0.01;116.56;NA
5.16;0.01;19.8;0.01;124;NA
5.11;0.01;20.89;0.01;210.49;NA
4.28;0.01;17.26;0.01;116.56;NA
5.1;0.01;20.84;0.01;188.92;NA
5.34;0.01;20.28;0.01;116.56;NA
5.47;0.01;21.46;0.01;116.56;NA
6.38;0.01;22.58;0.01;116.56;NA
4.62;0.01;18.51;0.01;116.56;NA
5.54;0.01;21.4;0.01;118.56;NA
4.97;0.01;19.72;0.01;116.56;NA
4.49;0.01;19.24;0.01;118.8;NA
4.62;0.01;18.1;0.01;116.56;NA
4.57;0.01;18.38;0.01;124.66;NA
5.84;0.01;22.6;0.01;116.56;NA
3.89;0.01;16.5;0.01;116.56;NA
4.81;0.01;19.03;0.01;145.26;NA
6.67;0.01;24.63;0.01;116.56;NA
4.6;0.01;18.11;0.01;124.5;NA
4.87;0.01;19.08;0.01;116.56;NA
5.31;0.01;20.56;0.01;127.99;NA
5.04;0.01;19.83;0.01;176.32;NA
5.35;0.01;21.21;0.01;116.56;NA
5.34;0.01;20.69;0.01;121.78;NA
5.13;0.01;19.81;0.01;128.5;NA
5.1;0.01;20.47;0.01;116.56;NA
5.33;0.01;20.74;0.01;126.55;NA
5.18;0.01;20.75;0.01;116.56;NA
4.6;0.01;18.58;0.01;116.56;NA
5.17;0.01;19.6;0.01;116.56;NA
3.98;0.01;16.65;0.01;116.56;NA
4.06;0.01;17.13;0.01;144.8;NA
6.62;0.01;23.75;0.01;116.56;NA
5.15;0.01;20.1;0.01;116.56;NA
5.06;0.01;19.68;0.01;116.56;NA
5.42;0.01;20.91;0.01;129.34;NA
3.8;0.01;15.47;0.01;116.56;NA
4.55;0.01;19.08;0.01;123.08;NA
4.69;0.01;18.83;0.01;116.56;NA
4.72;0.01;18.31;0.01;138.09;NA
5.31;0.01;20.31;0.01;116.56;NA
4.75;0.01;19.01;0.01;119.56;NA
4.51;0.01;18.97;0.01;126.65;NA
4.06;0.01;16.31;0.01;116.56;NA
5.36;0.01;20.36;0.01;116.56;NA
4.62;0.01;18.8;0.01;116.56;NA
4.53;0.01;18.16;0.01;116.56;NA
5.38;0.01;20.61;0.01;140.38;NA
4.7;0.01;18.78;0.01;178.22;NA
5.22;0.01;20.48;0.01;143.22;NA
4.96;0.01;20.04;0.01;123.68;NA
5.16;0.01;20.59;0.01;139.96;NA
4.12;0.01;16.87;0.01;116.56;NA
4.53;0.01;18.49;0.01;119.68;NA
4.97;0.01;19.56;0.01;131.77;NA
5.14;0.01;20.62;0.01;130.69;NA
4.3;0.01;17.46;0.01;116.56;NA
5.25;0.01;20.42;0.01;118.93;NA
3.61;0.01;15.12;0.01;116.56;NA
4.54;0.01;18.86;0.01;130.32;NA
5.13;0.01;20.21;0.01;146.85;NA
4.04;0.01;16.27;0.01;116.56;NA
3.84;0.01;16.24;0.01;116.56;NA
4.39;0.01;18.18;0.01;117.07;NA
4.85;0.01;19.07;0.01;116.56;NA
4.76;0.01;19.62;0.01;116.56;NA
6.18;0.01;23.37;0.01;116.56;NA
4.44;0.01;18.77;0.01;196.17;NA
4.78;0.01;19.63;0.01;116.56;NA
4.99;0.01;20.65;0.01;116.56;NA
5.37;0.01;20.97;0.01;130.47;NA
5.3;0.01;20.68;0.01;133.85;NA
4.93;0.01;19.93;0.01;146.35;NA
5.5;0.01;21.45;0.01;117.43;NA
4.94;0.01;19.6;0.01;122.97;NA
5.07;0.01;21.85;0.01;184.53;NA
4.57;0.01;17.82;0.01;116.56;NA
5.17;0.01;20.48;0.01;116.56;NA
4.35;0.01;17.36;0.01;116.56;NA
4.89;0.01;19.65;0.01;126.32;NA
5.2;0.01;20.44;0.01;116.56;NA
4.71;0.01;19.88;0.01;189.89;NA
4.2;0.01;17.33;0.01;116.56;NA
4.14;0.01;16.72;0.01;116.56;NA
