"mean";"median";"sd";"best";"worst";"score"
2.22;2.2;0.31;3.3;1.1;NA
2.36;2.3;0.3;3.7;1.3;NA
2.45;2.4;0.31;3.7;1;NA
2.53;2.5;0.32;3.7;1;NA
2.62;2.6;0.34;3.7;1.3;NA
2.7;2.7;0.34;3.7;1.1;NA
2.76;2.8;0.34;3.7;1.3;NA
2.8;2.8;0.33;3.9;1.4;NA
2.86;2.9;0.38;3.9;1.1;NA
2.93;2.9;0.38;3.9;1.5;NA
3.01;3;0.41;4.1;1.3;NA
3.08;3.1;0.43;4.1;1.3;NA
3.15;3.2;0.45;4.3;1.3;NA
3.21;3.3;0.5;4.3;1.2;NA
3.3;3.3;0.49;4.3;1.1;NA
3.39;3.5;0.5;4.3;1.4;NA
3.46;3.6;0.56;4.3;1.3;NA
3.54;3.7;0.57;4.3;1.1;NA
3.63;3.8;0.57;4.3;1;NA
3.69;3.9;0.62;4.4;0.8;NA
3.77;3.9;0.61;4.4;1.3;NA
3.85;4;0.63;5;1.4;NA
