"mean";"median";"sd";"best";"worst";"score"
2.22;2.2;0.28;3.2;1.4;NA
2.34;2.3;0.29;3.2;0.9;NA
2.48;2.45;0.31;3.4;1.2;NA
2.59;2.6;0.31;3.5;1.4;NA
2.69;2.7;0.33;3.5;1.4;NA
2.75;2.8;0.38;3.9;1.2;NA
2.83;2.8;0.35;3.9;1.1;NA
2.88;2.9;0.37;3.9;1.3;NA
2.93;3;0.38;3.9;1.1;NA
2.99;3;0.4;3.9;1.3;NA
3.03;3.1;0.42;3.9;1.2;NA
3.09;3.1;0.43;4;1.1;NA
3.13;3.2;0.44;4;1.3;NA
3.2;3.2;0.46;4.1;1.2;NA
3.26;3.3;0.48;4.1;1.3;NA
3.34;3.4;0.5;4.2;1.2;NA
3.42;3.5;0.54;4.2;0.9;NA
3.51;3.6;0.55;4.2;1.3;NA
3.6;3.7;0.55;4.2;1.3;NA
3.67;3.8;0.61;4.2;1.1;NA
3.75;3.9;0.58;4.3;1.5;NA
3.81;4;0.63;4.4;1.4;NA
3.86;4.1;0.65;4.4;1.1;NA
3.91;4.1;0.66;4.4;1.1;NA
3.96;4.2;0.65;4.4;1.2;NA
3.98;4.2;0.67;4.5;1.2;NA
4.02;4.2;0.66;4.5;1.2;NA
4.04;4.2;0.69;4.5;1;NA
4.06;4.3;0.72;4.5;1.2;NA
4.1;4.3;0.73;4.5;1.4;NA
4.15;4.4;0.73;4.5;1;NA
4.18;4.4;0.77;5;1.1;NA
