"mean";"median";"sd";"best";"worst";"score"
2.25;2.2;0.29;3.3;1.2;NA
2.36;2.3;0.28;3.3;1.3;NA
2.48;2.4;0.31;3.4;1.2;NA
2.55;2.6;0.34;3.4;0.9;NA
2.64;2.6;0.33;3.7;1;NA
2.71;2.7;0.34;3.8;1.4;NA
2.81;2.8;0.37;3.8;1.1;NA
2.89;2.9;0.4;3.8;1.2;NA
2.96;3;0.42;3.8;1;NA
3.06;3.1;0.43;3.9;1;NA
3.14;3.2;0.44;3.9;1.4;NA
3.22;3.3;0.45;4.1;1.4;NA
3.3;3.4;0.5;4.2;1.3;NA
3.38;3.5;0.51;4.2;1;NA
3.48;3.6;0.51;4.3;1.3;NA
3.56;3.7;0.56;4.3;1.3;NA
3.65;3.8;0.59;4.4;1.4;NA
3.75;3.9;0.57;4.5;1.4;NA
3.82;4;0.63;4.5;1.2;NA
3.9;4.1;0.67;4.5;1;NA
3.97;4.2;0.7;4.5;1;NA
4.05;4.2;0.68;4.5;1.3;NA
4.11;4.3;0.69;4.5;1.3;NA
4.15;4.4;0.73;4.5;1.2;NA
4.2;4.4;0.73;4.5;1.4;NA
4.22;4.5;0.76;4.5;1.1;NA
4.24;4.5;0.76;5;1.2;NA
