"mean";"median";"sd";"best";"worst";"score"
23.02;15.9;21.92;0.02;118.85;NA
15.19;10.31;21.44;0.01;122.37;NA
9.33;4.56;15.37;0.01;116.56;NA
8.63;2.67;21.83;0.01;163.37;NA
6.81;1.83;19.68;0;121.45;NA
6.25;1.55;19.21;0;116.56;NA
5.65;0.96;19.52;0;195.16;NA
3.84;0.36;14.65;0;116.8;NA
5.47;0.15;21.13;0;120.92;NA
6.13;0.07;23.86;0;163.54;NA
3.85;0.05;16.07;0;129.34;NA
4.86;0.04;19.18;0;121.4;NA
5.16;0.02;19.98;0;116.56;NA
4.4;0.02;18.62;0;116.56;NA
4.26;0.01;17.79;0;116.56;NA
5.9;0.01;22.91;0;124.26;NA
5.46;0;21.74;0;125.09;NA
4.14;0;16.84;0;116.56;NA
5.11;0;20.39;0;117.74;NA
4.89;0;18.73;0;116.56;NA
5;0;20.24;0;126.62;NA
5.17;0;20.97;0;185.1;NA
4.39;0;17.76;0;116.56;NA
5;0;19.38;0;116.56;NA
4.49;0;18.33;0;116.56;NA
3.99;0;16.03;0;116.56;NA
3.63;0;15.04;0;116.56;NA
4.47;0;18.18;0;116.56;NA
5.28;0;20.8;0;207.38;NA
5.28;0;20.7;0;116.56;NA
3.57;0;15.28;0;116.56;NA
4.78;0;19.96;0;118.68;NA
4.04;0;17.38;0;116.56;NA
5.07;0;19.75;0;116.56;NA
5.06;0;20.26;0;119.68;NA
4.82;0;19.21;0;116.56;NA
5.29;0;20.4;0;124.59;NA
4.67;0;19.82;0;180.4;NA
4.21;0;16.86;0;116.56;NA
4.08;0;16.89;0;126.98;NA
5.57;0;22.55;0;187.7;NA
4.43;0;18.03;0;127.49;NA
4.23;0;16.57;0;116.56;NA
4.78;0;18.51;0;116.56;NA
4.16;0;16.18;0;129.23;NA
5.08;0;19.97;0;121.06;NA
4.93;0;19.29;0;116.56;NA
4.42;0;18.25;0;116.56;NA
3.83;0;17.18;0;123.84;NA
5.51;0;21.72;0;138.29;NA
4.82;0;19.2;0;116.56;NA
4.47;0;18.71;0;116.56;NA
4.77;0;19.12;0;116.56;NA
4.36;0;18.18;0;119.56;NA
4.18;0;17.74;0;129.34;NA
3.99;0;16.96;0;116.56;NA
4.59;0;18.89;0;116.56;NA
4.8;0;19.86;0;116.56;NA
5.07;0;20.44;0;184.19;NA
6.03;0;22.84;0;162.31;NA
5.04;0;20.18;0;116.56;NA
4.23;0;18.03;0;125.65;NA
5.02;0;19.92;0;126.58;NA
4.55;0;18.29;0;116.56;NA
5.49;0;21.8;0;131.34;NA
5.53;0;20.9;0;116.56;NA
5.92;0;21.92;0;169.21;NA
3.97;0;16.52;0;116.56;NA
4.7;0;19.07;0;123.68;NA
5.25;0;20.38;0;128.5;NA
4.61;0;19.7;0;203.64;NA
5.29;0;20.44;0;125.16;NA
5.66;0;21.83;0;132.6;NA
4.03;0;16.35;0;116.56;NA
4.81;0;19.7;0;116.56;NA
5.21;0;19.81;0;116.56;NA
5.24;0;20.81;0;146.5;NA
4.9;0;19.5;0;116.56;NA
5.09;0;19.79;0;126.32;NA
5.28;0;20.68;0;116.56;NA
5.45;0;20.69;0;116.56;NA
5.79;0;21.51;0;128.27;NA
5.4;0;20.26;0;116.56;NA
4.21;0;16.39;0;116.56;NA
5.33;0;20;0;116.56;NA
4.72;0;18.5;0;116.56;NA
5.72;0;21.51;0;116.56;NA
5.32;0;21.42;0;169.83;NA
4.4;0;18.14;0;116.56;NA
3.68;0;15.88;0;118.69;NA
4.88;0;19.29;0;128.49;NA
5.35;0;20.44;0;116.56;NA
5.13;0;20.76;0;116.8;NA
6.46;0;24.04;0;116.56;NA
5.77;0;22.69;0;116.56;NA
5.02;0;19.92;0;116.56;NA
5.22;0;20.37;0;119.8;NA
4.3;0;17.48;0;116.56;NA
5.09;0;19.72;0;116.56;NA
4.44;0;18.9;0;116.56;NA
