"mean";"median";"sd";"best";"worst";"score"
1.65;1.7;0.24;0.35;2.7;NA
1.55;1.7;0.28;0.35;2.52;NA
1.43;1.58;0.33;0.08;2.1;NA
1.3;1.28;0.38;0.08;2.62;NA
1.13;1.08;0.38;0.02;2.7;NA
0.98;1.01;0.37;0.02;2.44;NA
0.87;0.95;0.43;0.02;2.79;NA
0.73;0.71;0.46;0.02;2.49;NA
0.58;0.37;0.48;0.02;2.8;NA
0.44;0.35;0.48;0.02;2.77;NA
0.33;0.08;0.49;0.02;2.6;NA
0.28;0.08;0.53;0.02;2.77;NA
0.22;0.08;0.52;0.02;2.8;NA
0.21;0.02;0.53;0.02;2.58;NA
0.2;0.02;0.53;0.02;2.52;NA
0.19;0.02;0.53;0.02;2.59;NA
0.19;0.02;0.54;0.02;2.7;NA
0.19;0.02;0.52;0.02;2.44;NA
0.2;0.02;0.55;0.02;2.7;NA
0.18;0.02;0.5;0.02;2.57;NA
0.19;0.02;0.54;0.02;2.78;NA
0.19;0.02;0.53;0.02;2.59;NA
0.19;0.02;0.52;0.02;2.31;NA
0.19;0.02;0.53;0.02;2.58;NA
0.2;0.02;0.55;0.02;2.63;NA
0.2;0.02;0.54;0.02;2.6;NA
0.19;0.02;0.54;0.02;2.58;NA
0.2;0.02;0.54;0.02;2.81;NA
0.2;0.02;0.55;0.02;3.23;NA
0.2;0.02;0.54;0.02;2.6;NA
0.19;0.02;0.52;0.02;2.49;NA
0.19;0.02;0.53;0.02;2.55;NA
0.19;0.02;0.51;0.02;2.15;NA
0.19;0.02;0.54;0.02;2.69;NA
0.2;0.02;0.55;0.02;2.76;NA
0.19;0.02;0.53;0.02;2.66;NA
0.19;0.02;0.52;0.02;2.32;NA
0.19;0.02;0.54;0.02;2.63;NA
0.19;0.02;0.52;0.02;3.02;NA
0.19;0.02;0.53;0.02;2.53;NA
0.19;0.02;0.52;0.02;2.24;NA
0.19;0.02;0.54;0.02;2.8;NA
0.2;0.02;0.55;0.02;2.73;NA
0.2;0.02;0.55;0.02;2.86;NA
0.18;0.02;0.5;0.02;2.41;NA
0.19;0.02;0.52;0.02;2.55;NA
0.19;0.02;0.53;0.02;2.93;NA
0.19;0.02;0.53;0.02;2.53;NA
0.19;0.02;0.54;0.02;3.12;NA
0.19;0.02;0.54;0.02;2.6;NA
0.19;0.02;0.52;0.02;2.51;NA
0.19;0.02;0.51;0.02;2.34;NA
0.19;0.02;0.54;0.02;2.79;NA
0.2;0.02;0.55;0.02;2.66;NA
0.2;0.02;0.55;0.02;2.8;NA
0.19;0.02;0.54;0.02;2.61;NA
0.19;0.02;0.53;0.02;2.62;NA
0.19;0.02;0.53;0.02;2.6;NA
0.19;0.02;0.53;0.02;2.68;NA
0.2;0.02;0.55;0.02;2.79;NA
0.19;0.02;0.52;0.02;2.42;NA
0.19;0.02;0.52;0.02;2.65;NA
0.19;0.02;0.52;0.02;2.6;NA
0.19;0.02;0.53;0.02;2.7;NA
0.19;0.02;0.53;0.02;2.78;NA
0.19;0.02;0.52;0.02;2.44;NA
0.19;0.02;0.52;0.02;2.6;NA
0.19;0.02;0.52;0.02;2.62;NA
0.2;0.02;0.56;0.02;2.73;NA
0.2;0.02;0.55;0.02;2.6;NA
0.19;0.02;0.51;0.02;2.41;NA
0.19;0.02;0.53;0.02;2.53;NA
0.2;0.02;0.54;0.02;2.75;NA
0.2;0.02;0.55;0.02;2.69;NA
0.19;0.02;0.53;0.02;2.8;NA
0.2;0.02;0.55;0.02;2.78;NA
0.19;0.02;0.54;0.02;3.29;NA
0.19;0.02;0.52;0.02;2.55;NA
0.19;0.02;0.52;0.02;2.54;NA
0.2;0.02;0.56;0.02;3.49;NA
0.2;0.02;0.55;0.02;2.8;NA
0.19;0.02;0.52;0.02;2.59;NA
0.19;0.02;0.53;0.02;2.6;NA
0.19;0.02;0.53;0.02;2.6;NA
0.2;0.02;0.54;0.02;2.7;NA
0.19;0.02;0.52;0.02;2.51;NA
0.19;0.02;0.53;0.02;2.6;NA
0.19;0.02;0.53;0.02;2.55;NA
0.19;0.02;0.53;0.02;2.7;NA
0.19;0.02;0.53;0.02;2.6;NA
0.2;0.02;0.54;0.02;2.64;NA
0.19;0.02;0.52;0.02;3.12;NA
0.19;0.02;0.54;0.02;2.7;NA
0.19;0.02;0.53;0.02;2.64;NA
0.2;0.02;0.55;0.02;2.62;NA
0.2;0.02;0.55;0.02;2.7;NA
0.2;0.02;0.55;0.02;2.81;NA
0.19;0.02;0.53;0.02;2.8;NA
0.19;0.02;0.53;0.02;2.52;NA
0.19;0.02;0.54;0.02;2.64;NA
