"exp";"alg";"sco";"best";"iter";"mean";"median";"sd"
"1";"hc";"k2";"2";"10";"1.73";"1.8";"0.39"
"1";"hc";"aic";"2";"10";"1.71";"1.8";"0.38"
"1";"hc";"bic";"2";"10";"1.85";"2";"0.41"
"1";"hc";"bds";"2";"10";"1.84";"2";"0.42"
"1";"tabu";"k2";"2";"10";"1.75";"1.8";"0.39"
"1";"tabu";"aic";"2";"10";"1.85";"2";"0.4"
"1";"tabu";"bic";"2";"10";"1.79";"2";"0.4"
"1";"tabu";"bds";"2";"10";"1.87";"2";"0.42"
