"mean";"median";"sd";"best";"worst";"score"
3.44;3.5;0.3;3.95;2.25;NA
3.55;3.55;0.24;3.95;2.5;NA
3.58;3.6;0.26;3.95;2.05;NA
3.64;3.6;0.23;3.95;2.5;NA
3.66;3.65;0.27;4;1.55;NA
3.7;3.8;0.23;4;2.05;NA
3.73;3.8;0.22;4;2.5;NA
3.74;3.8;0.24;4;2.3;NA
3.78;3.85;0.21;4;2.25;NA
3.79;3.85;0.22;4;2;NA
3.79;3.85;0.26;4;1.8;NA
3.8;3.85;0.23;4;2.25;NA
3.81;3.85;0.24;4;2.5;NA
3.8;3.85;0.27;4;2;NA
3.83;3.85;0.19;4;2.75;NA
3.82;3.9;0.25;4.3;2;NA
3.82;3.9;0.27;4.3;2;NA
3.84;3.9;0.23;4.3;2;NA
3.86;3.9;0.22;4.3;2.05;NA
3.86;3.9;0.23;4.3;2.5;NA
3.88;3.95;0.21;4.3;2.55;NA
3.89;3.95;0.24;4.3;2.25;NA
3.89;3.98;0.3;4.35;2;NA
3.92;4;0.26;4.35;2;NA
3.93;4;0.26;4.35;2.25;NA
3.93;4;0.26;4.35;2.3;NA
3.94;4;0.28;4.35;2.25;NA
3.96;4;0.26;4.35;2.25;NA
3.98;4;0.3;4.35;2.3;NA
4.02;4;0.33;4.35;1.75;NA
4.07;4;0.37;5;1.5;NA
