"mean";"median";"sd";"best";"worst";"score"
28.09;29.73;10.62;1.33;52.5;NA
23.4;24.79;10.28;1.33;52.5;NA
18.69;18.67;10.12;1.15;52.5;NA
14.57;13.63;9.9;0.73;52.5;NA
11.65;9.32;10.48;0.73;52.5;NA
8.8;5.82;9.68;0.72;52.5;NA
7.13;3.56;10.09;0.27;52.5;NA
6.17;2.84;10.56;0.27;52.5;NA
5.29;2.41;10.12;0.27;52.5;NA
5.15;2.06;10.83;0.25;52.5;NA
4.92;1.33;11.24;0.2;52.5;NA
4.32;1.04;10.43;0.2;52.5;NA
4.57;0.78;11.7;0.2;52.5;NA
4.12;0.73;11.09;0.17;52.5;NA
4.14;0.73;11.45;0.17;52.5;NA
4.36;0.72;12.04;0.17;52.5;NA
4.04;0.3;11.26;0.17;52.5;NA
3.72;0.27;10.96;0.17;52.5;NA
3.85;0.25;11.42;0.17;52.5;NA
3.48;0.2;10.64;0.05;52.5;NA
3.58;0.2;11.04;0.05;52.5;NA
3.77;0.2;11.66;0.05;52.5;NA
3.59;0.19;11.01;0.05;52.5;NA
3.45;0.17;10.78;0.05;52.5;NA
3.79;0.17;11.49;0.05;52.5;NA
3.66;0.17;11.27;0.05;52.5;NA
3.69;0.17;11.38;0.05;52.5;NA
3.75;0.05;11.69;0.05;52.5;NA
3.48;0.05;11.07;0.05;52.5;NA
3.76;0.05;11.79;0.05;52.5;NA
3.57;0.05;11.21;0.05;52.5;NA
3.56;0.05;11.32;0.05;52.5;NA
3.33;0.05;10.48;0.05;52.5;NA
3.51;0.05;11.25;0.05;52.5;NA
3.32;0.05;10.48;0.05;52.5;NA
3.54;0.05;11.33;0.05;52.5;NA
3.77;0.05;11.85;0.05;52.5;NA
3.43;0.05;10.85;0.05;52.5;NA
3.95;0.05;12.25;0.05;52.5;NA
3.72;0.05;11.65;0.05;52.5;NA
3.63;0.05;11.69;0.05;52.5;NA
3.85;0.05;12;0.05;52.5;NA
3.68;0.05;11.61;0.05;52.5;NA
3.44;0.05;11.05;0.05;52.5;NA
3.29;0.05;10.4;0.05;52.5;NA
3.5;0.05;11.24;0.05;52.5;NA
3.84;0.05;11.93;0.05;52.5;NA
3.78;0.05;11.77;0.05;52.5;NA
3.05;0.05;10.26;0.05;52.5;NA
3.57;0.05;11.33;0.05;52.5;NA
3.75;0.05;11.66;0.05;52.5;NA
3.8;0.05;12.01;0.05;52.5;NA
3.83;0.05;12.05;0.05;52.5;NA
3.61;0.05;11.29;0.05;52.5;NA
3.45;0.05;10.86;0.05;52.5;NA
3.58;0.05;11.35;0.05;52.5;NA
3.58;0.05;11.57;0.05;52.5;NA
3.4;0.05;10.86;0.05;52.5;NA
3.41;0.05;10.87;0.05;52.5;NA
3.69;0.05;11.58;0.05;52.5;NA
3.66;0.05;11.39;0.05;52.5;NA
3.65;0.05;11.34;0.05;52.5;NA
3.49;0.05;11.44;0.05;52.5;NA
3.65;0.05;11.43;0.05;52.5;NA
3.37;0.05;10.82;0.05;52.5;NA
3.57;0.05;11.55;0.05;52.5;NA
3.6;0.05;11.49;0.05;52.5;NA
3.65;0.05;11.7;0.05;52.5;NA
3.44;0.05;10.94;0.05;52.5;NA
3.4;0.05;10.87;0.05;52.5;NA
3.47;0.05;11.13;0.05;52.5;NA
3.48;0.05;11.26;0.05;52.5;NA
3.17;0.05;10.36;0.05;52.5;NA
3.66;0.05;11.44;0.05;52.5;NA
3.71;0.05;11.95;0.05;52.5;NA
3.49;0.05;11.02;0.05;52.5;NA
3.62;0.05;11.35;0.05;52.5;NA
3.62;0.05;11.51;0.05;52.5;NA
3.72;0.05;11.65;0.05;52.5;NA
3.81;0.05;11.9;0.05;52.5;NA
3.52;0.05;11.17;0.05;52.5;NA
3.65;0.05;11.54;0.05;52.5;NA
3.69;0.05;11.57;0.05;52.5;NA
3.86;0.05;11.94;0.05;52.5;NA
3.22;0.05;10.43;0.05;52.5;NA
3.76;0.05;11.69;0.05;52.5;NA
3.62;0.05;11.51;0.05;52.5;NA
3.69;0.05;11.59;0.05;52.5;NA
3.43;0.05;10.85;0.05;52.5;NA
3.33;0.05;10.62;0.05;52.5;NA
3.5;0.05;11.16;0.05;52.5;NA
3.46;0.05;10.94;0.05;52.5;NA
3.72;0.05;11.56;0.05;52.5;NA
3.37;0.05;10.78;0.05;52.5;NA
3.76;0.05;11.89;0.05;52.5;NA
3.43;0.05;11.04;0.05;52.5;NA
3.35;0.05;10.87;0.05;52.5;NA
3.62;0.05;11.59;0.05;52.5;NA
3.66;0.05;11.63;0.05;52.5;NA
3.69;0.05;11.58;0.05;52.5;NA
