"mean";"median";"sd";"best";"worst";"score"
28.19;29.81;10.7;1;52.5;NA
22.86;24.24;10.32;1;52.5;NA
18.5;18.41;10.27;0.82;52.5;NA
14.76;13.37;10.32;0.16;52.5;NA
11.53;9.02;9.72;0.04;52.5;NA
9.51;6.56;10.94;0.04;52.5;NA
7.6;4.87;10.43;0.04;52.5;NA
6.21;3.17;10.5;0.04;52.5;NA
5.42;1.59;10.88;0.04;52.5;NA
4.3;1.21;10.16;0.04;52.5;NA
4.36;1;11.43;0.02;52.5;NA
4.12;0.56;11.39;0.02;52.5;NA
3.75;0.16;11.04;0.02;52.5;NA
3.8;0.16;11.43;0.02;52.5;NA
3.84;0.12;11.79;0.02;52.5;NA
3.85;0.12;12;0.02;52.5;NA
3.67;0.04;11.58;0.02;52.5;NA
3.34;0.04;10.58;0.02;52.5;NA
3.3;0.04;10.43;0.02;52.5;NA
3.6;0.04;11.3;0.02;52.5;NA
3.75;0.04;11.91;0.02;52.5;NA
3.59;0.02;11.45;0.02;52.5;NA
3.61;0.02;11.4;0.02;52.5;NA
3.39;0.02;11;0.02;52.5;NA
3.54;0.02;11.25;0.02;52.5;NA
3.63;0.02;11.48;0.02;52.5;NA
3.59;0.02;11.54;0.02;52.5;NA
3.43;0.02;10.9;0.02;52.5;NA
3.57;0.02;11.41;0.02;52.5;NA
3.61;0.02;11.49;0.02;52.5;NA
3.48;0.02;11.31;0.02;52.5;NA
3.66;0.02;11.42;0.02;52.5;NA
3.69;0.02;11.54;0.02;52.5;NA
3.52;0.02;11.1;0.02;52.5;NA
3.5;0.02;11.47;0.02;52.5;NA
3.51;0.02;11.18;0.02;52.5;NA
3.5;0.02;11.11;0.02;52.5;NA
3.34;0.02;10.68;0.02;52.5;NA
3.87;0.02;11.96;0.02;52.5;NA
3.77;0.02;11.79;0.02;52.5;NA
3.71;0.02;11.83;0.02;52.5;NA
3.21;0.02;10.33;0.02;52.5;NA
3.51;0.02;11.24;0.02;52.5;NA
3.68;0.02;11.96;0.02;52.5;NA
3.56;0.02;11.33;0.02;52.5;NA
3.5;0.02;11.33;0.02;52.5;NA
3.53;0.02;11.28;0.02;52.5;NA
3.37;0.02;11.02;0.02;52.5;NA
3.78;0.02;11.95;0.02;52.5;NA
3.85;0.02;12.16;0.02;52.5;NA
3.62;0.02;11.43;0.02;52.5;NA
3.69;0.02;11.63;0.02;52.5;NA
3.63;0.02;11.69;0.02;52.5;NA
3.67;0.02;11.58;0.02;52.5;NA
3.63;0.02;11.49;0.02;52.5;NA
3.76;0.02;11.94;0.02;52.5;NA
3.48;0.02;11.16;0.02;52.5;NA
3.45;0.02;11.12;0.02;52.5;NA
3.45;0.02;11.24;0.02;52.5;NA
3.48;0.02;11.27;0.02;52.5;NA
3.42;0.02;10.87;0.02;52.5;NA
3.59;0.02;11.47;0.02;52.5;NA
3.53;0.02;11.33;0.02;52.5;NA
3.51;0.02;11.07;0.02;52.5;NA
3.88;0.02;12.23;0.02;52.5;NA
3.56;0.02;11.29;0.02;52.5;NA
4;0.02;12.42;0.02;52.5;NA
3.51;0.02;11.04;0.02;52.5;NA
3.34;0.02;11.07;0.02;52.5;NA
3.75;0.02;11.78;0.02;52.5;NA
3.46;0.02;11.35;0.02;52.5;NA
3.45;0.02;11.02;0.02;52.5;NA
3.4;0.02;10.96;0.02;52.5;NA
3.31;0.02;10.78;0.02;52.5;NA
3.35;0.02;10.64;0.02;52.5;NA
3.43;0.02;10.96;0.02;52.5;NA
3.36;0.02;10.9;0.02;52.5;NA
3.48;0.02;10.96;0.02;52.5;NA
3.73;0.02;11.91;0.02;52.5;NA
3.38;0.02;10.96;0.02;52.5;NA
3.64;0.02;11.41;0.02;52.5;NA
3.69;0.02;11.61;0.02;52.5;NA
3.63;0.02;11.62;0.02;52.5;NA
3.47;0.02;11.01;0.02;52.5;NA
3.76;0.02;11.94;0.02;52.5;NA
3.65;0.02;11.58;0.02;52.5;NA
3.13;0.02;10.17;0.02;52.5;NA
3.49;0.02;11.23;0.02;52.5;NA
3.52;0.02;11.17;0.02;52.5;NA
3.65;0.02;11.6;0.02;52.5;NA
3.48;0.02;11.18;0.02;52.5;NA
3.86;0.02;12.16;0.02;52.5;NA
3.42;0.02;11.08;0.02;52.5;NA
3.65;0.02;11.47;0.02;52.5;NA
3.52;0.02;11.29;0.02;52.5;NA
3.67;0.02;11.63;0.02;52.5;NA
3.62;0.02;11.52;0.02;52.5;NA
3.87;0.02;12.15;0.02;52.5;NA
3.51;0.02;11.23;0.02;52.5;NA
3.28;0.02;10.53;0.02;52.5;NA
