"mean";"median";"sd";"best";"worst";"score"
2.18;2.1;0.29;3.1;1.2;NA
2.32;2.3;0.29;3.1;1.3;NA
2.45;2.4;0.28;3.4;1.2;NA
2.55;2.5;0.29;3.4;1.3;NA
2.63;2.6;0.34;3.5;1.2;NA
2.74;2.8;0.34;3.7;1;NA
2.84;2.8;0.37;3.8;1.3;NA
2.95;3;0.39;3.8;1.1;NA
3.04;3.1;0.43;3.8;1.3;NA
3.15;3.2;0.43;3.9;1.4;NA
3.25;3.3;0.48;4.1;1.3;NA
3.33;3.4;0.53;4.2;1.2;NA
3.44;3.5;0.53;4.3;0.9;NA
3.53;3.6;0.55;4.3;1.1;NA
3.63;3.8;0.56;4.3;1.1;NA
3.72;3.9;0.59;4.4;1.2;NA
3.79;3.9;0.63;4.4;1.2;NA
3.87;4;0.64;4.5;1.1;NA
3.94;4.1;0.65;4.5;1.2;NA
4;4.2;0.68;4.5;0.9;NA
4.04;4.3;0.7;4.5;1.3;NA
4.09;4.3;0.68;4.5;1.2;NA
4.12;4.3;0.71;4.5;1.4;NA
4.15;4.4;0.73;5;1.2;NA
