"mean";"median";"sd";"best";"worst";"score"
2.19;2.2;0.29;3.1;1.1;NA
2.33;2.3;0.28;3.3;1.5;NA
2.47;2.4;0.3;3.3;1.5;NA
2.58;2.6;0.34;3.4;1.1;NA
2.69;2.7;0.34;3.7;1.4;NA
2.8;2.8;0.35;3.8;1.3;NA
2.9;2.9;0.37;3.8;1.3;NA
3.02;3.1;0.41;4;1.4;NA
3.12;3.2;0.44;4;1.3;NA
3.22;3.3;0.47;4;1.2;NA
3.33;3.4;0.48;4;1.5;NA
3.42;3.5;0.53;4.2;1.3;NA
3.51;3.6;0.56;4.2;1.3;NA
3.6;3.7;0.58;4.3;1.3;NA
3.69;3.8;0.56;4.3;1.4;NA
3.76;3.9;0.6;4.3;1.5;NA
3.83;4;0.63;4.3;1.2;NA
3.88;4.1;0.64;4.4;1.4;NA
3.92;4.1;0.67;5;1.1;NA
