"mean";"median";"sd";"best";"worst";"score"
712.3;440.11;857.56;0.35;7357.03;NA
382.01;157.57;790.84;0.1;7646.25;NA
251.37;60.33;761.2;0.1;6806.85;NA
212.23;25.38;851.16;0.1;7174.65;NA
168.42;13.33;682.86;0.1;7171.26;NA
211.12;7.35;883.23;0.1;7444.76;NA
194.36;4.19;878.45;0.1;7536.49;NA
179.37;1.85;763.6;0.1;6856.43;NA
188.01;0.62;855.46;0.1;7444.76;NA
159.06;0.45;797.37;0.1;7456.85;NA
89.83;0.37;433.39;0.1;5588.32;NA
169.59;0.34;789.9;0.1;6668.97;NA
187.41;0.34;811.3;0.1;6954.47;NA
179.3;0.12;829.69;0.1;7174.65;NA
189.59;0.1;911.5;0.1;7606.09;NA
146.21;0.1;662.35;0.1;5690.43;NA
145.63;0.1;722.56;0.02;7171.26;NA
192.86;0.1;900.91;0.02;7498.35;NA
124.27;0.1;591.59;0.02;7093.57;NA
155.38;0.1;709.84;0.02;7548.65;NA
182.38;0.1;834.62;0.02;7088.52;NA
217.12;0.1;947.6;0.02;7517.41;NA
126.64;0.1;593.97;0.02;5711.56;NA
168.45;0.1;819.49;0.02;7303.95;NA
179.44;0.1;826.3;0.02;7162.79;NA
177.69;0.02;805.77;0.02;7607.83;NA
190.62;0.02;883.42;0.02;7093.57;NA
131.58;0.02;627.19;0.02;6989.54;NA
169.09;0.02;808.71;0.02;7398.25;NA
173.97;0.02;846.82;0.02;7096.94;NA
194.42;0.02;896.75;0.02;7611.32;NA
175.18;0.02;861.81;0.02;7550.38;NA
200.92;0.02;931.26;0.02;7649.75;NA
162.65;0.02;802.07;0.02;6892.91;NA
167.56;0.02;826.82;0.02;6946.14;NA
150.78;0.02;698.75;0.02;6752.52;NA
162.09;0.02;715.53;0.02;6293.91;NA
124.68;0.02;642.6;0.02;6144.11;NA
160.25;0.02;748.03;0.02;6530.89;NA
130.35;0.02;631.23;0.02;5655.79;NA
224.15;0.02;954.43;0.02;7293.7;NA
197.66;0.02;879.91;0.02;7386.21;NA
162.79;0.02;814.24;0.02;7503.54;NA
152.78;0.02;655.6;0.02;5923.84;NA
146.1;0.02;709.13;0.02;6879.63;NA
143.63;0.02;684.3;0.02;6451.95;NA
225.61;0.02;1022.06;0.02;7653.25;NA
224.37;0.02;982.48;0.02;7616.56;NA
148.08;0.02;629.61;0.02;5351.71;NA
148.02;0.02;701.15;0.02;7443.04;NA
124.62;0.02;594.65;0.02;4895.17;NA
183.47;0.02;809.88;0.02;7588.66;NA
177.67;0.02;841.29;0.02;7159.41;NA
145.34;0.02;678.51;0.02;6644.5;NA
181.71;0.02;822.65;0.02;7103.68;NA
203.63;0.02;927.8;0.02;7627.03;NA
166.89;0.02;817.73;0.02;7319.34;NA
147.1;0.02;720.24;0.02;7602.6;NA
195.77;0.02;917.51;0.02;7550.38;NA
159.41;0.02;833.97;0.02;7578.21;NA
163.94;0.02;759.94;0.02;6484.11;NA
175.24;0.02;846.65;0.02;7291.99;NA
155.06;0.02;770.54;0.02;7503.54;NA
189.47;0.02;883.75;0.02;7296.06;NA
189.98;0.02;815.05;0.02;6831.62;NA
176.19;0.02;827.31;0.02;7310.79;NA
173.39;0.02;786.79;0.02;7171.26;NA
165.13;0.02;730.73;0.02;7387.93;NA
162.06;0.02;794.59;0.02;7484.5;NA
221.18;0.02;1006.63;0.02;7646.25;NA
149.28;0.02;708.4;0.02;6951.14;NA
197.65;0.02;886.69;0.02;7310.79;NA
99.39;0.02;477.24;0.02;5144.64;NA
191.59;0.02;859.97;0.02;7058.25;NA
176.03;0.02;851.65;0.02;7310.79;NA
147.46;0.02;682.11;0.02;6901.21;NA
198.34;0.02;931.4;0.01;7649.75;NA
136.35;0.02;669.4;0.01;7087.52;NA
175.47;0.02;804.17;0.01;7021.34;NA
159.9;0.02;691.22;0.01;5408.91;NA
204.62;0.02;852.67;0.01;7623.54;NA
179.98;0.02;820.81;0.01;7240.86;NA
228.4;0.02;985.44;0.01;7588.66;NA
183.24;0.02;838.7;0.01;6823.36;NA
179.47;0.02;831.77;0.01;7472.39;NA
153.3;0.02;728.98;0.01;6937.81;NA
182.01;0.02;863.79;0.01;7539.96;NA
178.5;0.02;849.76;0.01;7458.57;NA
162.03;0.02;758.59;0.01;6759.48;NA
132.75;0.02;629.55;0.01;7494.88;NA
135.27;0.02;627.57;0.01;7441.31;NA
175.65;0.01;768.46;0.01;6490.55;NA
151.35;0.01;755.39;0.01;7576.47;NA
168.62;0.01;749.07;0.01;7206.86;NA
155.15;0.01;710.5;0.01;7305.66;NA
192.95;0.01;827.24;0.01;6877.98;NA
165.39;0.01;804.22;0.01;7623.54;NA
124.95;0.01;638.36;0.01;6529.27;NA
181.66;0.01;873.55;0.01;7646.25;NA
172.66;0.01;776.56;0.01;6821.71;NA
