"mean";"median";"sd";"best";"worst";"score"
0.01;0;0.08;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.1;1;0;NA
0.01;0;0.1;1;0;NA
0.01;0;0.11;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.13;1;0;NA
0.03;0;0.16;1;0;NA
0.03;0;0.18;1;0;NA
0.04;0;0.21;2;0;NA
0.06;0;0.24;2;0;NA
0.07;0;0.26;2;0;NA
0.09;0;0.29;2;0;NA
0.14;0;0.35;2;0;NA
0.2;0;0.4;2;0;NA
0.3;0;0.47;2;0;NA
0.43;0;0.52;2;0;NA
0.6;1;0.53;2;0;NA
0.8;1;0.48;2;0;NA
0.96;1;0.4;2;0;NA
1;1;0.45;2;0;NA
1.06;1;0.51;2;0;NA
1.18;1;0.59;2;0;NA
1.34;1;0.65;2;0;NA
1.52;2;0.67;2;0;NA
1.71;2;0.64;2;0;NA
1.8;2;0.6;3;0;NA
1.81;2;0.6;3;0;NA
1.81;2;0.61;3;0;NA
1.81;2;0.62;3;0;NA
1.82;2;0.62;3;0;NA
1.82;2;0.63;3;0;NA
1.84;2;0.64;3;0;NA
1.87;2;0.66;3;0;NA
1.91;2;0.69;3;0;NA
1.98;2;0.76;3;0;NA
2.08;2;0.82;3;0;NA
2.26;2;0.89;4;0;NA
2.46;3;0.94;4;0;NA
2.67;3;0.94;4;0;NA
2.76;3;0.95;4;0;NA
2.84;3;1.01;4;0;NA
2.95;3;1.07;4;0;NA
3.08;3;1.13;4;0;NA
3.25;4;1.18;4;0;NA
3.45;4;1.2;4;0;NA
3.6;4;1.2;4;0;NA
3.6;4;1.2;4;0;NA
3.6;4;1.2;4;0;NA
3.6;4;1.2;4;0;NA
3.6;4;1.2;4;0;NA
3.6;4;1.2;4;0;NA
3.6;4;1.2;5;0;NA
