"mean";"median";"sd";"best";"worst";"score"
0.01;0;0.08;1;0;NA
0.01;0;0.08;1;0;NA
0.01;0;0.08;1;0;NA
0.01;0;0.1;1;0;NA
0.01;0;0.11;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.14;1;0;NA
0.02;0;0.15;1;0;NA
0.03;0;0.16;1;0;NA
0.03;0;0.19;2;0;NA
0.04;0;0.21;2;0;NA
0.04;0;0.21;2;0;NA
0.05;0;0.23;2;0;NA
0.06;0;0.24;2;0;NA
0.06;0;0.25;2;0;NA
0.07;0;0.26;2;0;NA
0.08;0;0.27;2;0;NA
0.09;0;0.29;2;0;NA
0.1;0;0.32;2;0;NA
0.13;0;0.35;2;0;NA
0.16;0;0.39;2;0;NA
0.21;0;0.43;2;0;NA
0.28;0;0.49;2;0;NA
0.39;0;0.57;3;0;NA
0.54;0;0.63;3;0;NA
0.74;1;0.67;3;0;NA
1;1;0.67;3;0;NA
1.24;1;0.65;3;0;NA
1.42;1;0.72;3;0;NA
1.63;2;0.74;3;0;NA
1.85;2;0.71;3;0;NA
1.94;2;0.73;3;0;NA
2.01;2;0.78;3;0;NA
2.14;2;0.85;3;0;NA
2.32;3;0.91;4;0;NA
2.51;3;0.93;4;0;NA
2.7;3;0.92;4;0;NA
2.72;3;0.92;4;0;NA
2.73;3;0.92;4;0;NA
2.75;3;0.95;5;0;NA
