"mean";"median";"sd";"best";"worst";"score"
4.28;4.29;0.2;4.59;3.3;NA
4.37;4.43;0.18;4.59;3.08;NA
4.42;4.47;0.16;4.59;2.98;NA
4.47;4.49;0.14;4.59;3.35;NA
4.49;4.52;0.16;4.59;3.22;NA
4.49;4.54;0.2;4.59;2.44;NA
4.52;4.55;0.17;4.59;2.63;NA
4.53;4.57;0.18;4.59;2.7;NA
4.54;4.58;0.17;4.59;3.04;NA
4.53;4.59;0.21;4.59;2.98;NA
4.53;4.59;0.2;4.59;3.03;NA
4.54;4.59;0.19;4.59;2.93;NA
4.55;4.59;0.16;4.69;3.4;NA
4.53;4.59;0.24;4.69;2.86;NA
4.55;4.59;0.15;4.69;3.48;NA
4.55;4.59;0.17;4.69;2.93;NA
4.55;4.59;0.18;4.69;3.18;NA
4.56;4.59;0.17;4.69;3.48;NA
4.56;4.59;0.18;4.97;3.24;NA
4.57;4.59;0.2;4.97;3.31;NA
4.59;4.59;0.22;4.97;2.99;NA
4.62;4.69;0.21;4.97;2.96;NA
4.64;4.69;0.25;4.97;2.86;NA
4.67;4.69;0.23;4.97;2.99;NA
4.69;4.69;0.25;4.97;2.93;NA
4.74;4.69;0.24;4.97;3.36;NA
4.78;4.97;0.3;4.97;2.65;NA
4.84;4.97;0.27;5;3.13;NA
