"mean";"median";"sd";"best";"worst";"score"
2.66;2.7;0.28;3.7;1.3;NA
2.79;2.8;0.28;3.7;1.8;NA
2.9;2.9;0.27;3.7;1.7;NA
3;3;0.3;4;1.7;NA
3.09;3.1;0.32;4;1.7;NA
3.19;3.2;0.32;4;1.8;NA
3.27;3.2;0.36;4.3;1.9;NA
3.38;3.4;0.36;4.3;1.9;NA
3.48;3.6;0.4;4.3;1.9;NA
3.59;3.7;0.42;4.4;1.8;NA
3.69;3.7;0.43;4.6;1.5;NA
3.76;3.8;0.48;4.6;1.7;NA
3.85;4;0.51;4.6;2;NA
3.96;4;0.56;4.6;1.9;NA
4.07;4.3;0.53;4.6;2.1;NA
4.14;4.3;0.59;4.6;1.6;NA
4.21;4.4;0.61;4.6;1.5;NA
4.26;4.4;0.62;4.6;1.5;NA
4.32;4.5;0.6;4.9;1.9;NA
4.35;4.6;0.63;4.9;1.7;NA
4.39;4.6;0.63;5;1.9;NA
