"mean";"median";"sd";"best";"worst";"score"
2.68;2.7;0.27;3.5;1.8;NA
2.79;2.8;0.25;3.6;1.7;NA
2.88;2.9;0.27;3.8;1.6;NA
2.98;3;0.27;3.8;1.9;NA
3.07;3.1;0.27;3.8;1.7;NA
3.15;3.2;0.29;3.9;1.7;NA
3.22;3.3;0.33;3.9;1.8;NA
3.3;3.3;0.33;4.2;1.8;NA
3.37;3.4;0.37;4.4;1.3;NA
3.47;3.5;0.37;4.4;1.8;NA
3.53;3.6;0.44;4.5;1.6;NA
3.64;3.7;0.42;4.5;1.9;NA
3.73;3.8;0.46;4.5;1.8;NA
3.8;3.9;0.52;4.5;1.1;NA
3.9;3.9;0.52;4.5;1.5;NA
4;4.2;0.51;4.6;1.9;NA
4.09;4.3;0.56;4.7;1.7;NA
4.16;4.3;0.58;4.7;1.8;NA
4.2;4.4;0.57;4.7;1.6;NA
4.23;4.4;0.62;4.7;1.6;NA
4.28;4.4;0.63;4.7;1.6;NA
4.33;4.5;0.59;4.7;2;NA
4.37;4.5;0.62;4.7;1.7;NA
4.4;4.6;0.63;4.7;1.8;NA
4.44;4.7;0.66;4.7;1.7;NA
4.46;4.7;0.66;5;1.8;NA
