"mean";"median";"sd";"best";"worst";"score"
1.63;1.7;0.26;0.71;2.75;NA
1.54;1.7;0.32;0.48;2.7;NA
1.42;1.6;0.37;0.46;2.46;NA
1.26;1.28;0.4;0.06;2.59;NA
1.08;1.04;0.39;0.05;2.63;NA
0.92;0.83;0.37;0.05;2.71;NA
0.81;0.72;0.36;0.05;1.92;NA
0.72;0.71;0.38;0.03;2.33;NA
0.65;0.53;0.42;0.03;2.43;NA
0.57;0.53;0.45;0.03;2.59;NA
0.49;0.48;0.5;0.03;3.43;NA
0.4;0.38;0.49;0.03;2.59;NA
0.33;0.08;0.54;0.03;2.92;NA
0.23;0.05;0.51;0.03;2.1;NA
0.22;0.05;0.51;0.03;2.57;NA
0.22;0.04;0.53;0.03;2.67;NA
0.22;0.03;0.55;0.03;2.67;NA
0.21;0.03;0.54;0.03;2.63;NA
0.2;0.03;0.52;0.03;2.65;NA
0.21;0.03;0.53;0.03;2.66;NA
0.2;0.03;0.53;0.03;2.59;NA
0.2;0.03;0.53;0.03;2.73;NA
0.2;0.03;0.52;0.03;2.9;NA
0.2;0.03;0.51;0.03;2.21;NA
0.2;0.03;0.52;0.03;2.54;NA
0.21;0.03;0.53;0.03;2.67;NA
0.21;0.03;0.55;0.03;2.84;NA
0.21;0.03;0.54;0.03;2.67;NA
0.2;0.03;0.52;0.03;2.57;NA
0.2;0.03;0.51;0.03;2.57;NA
0.21;0.03;0.53;0.03;2.64;NA
0.21;0.03;0.54;0.03;2.72;NA
0.2;0.03;0.52;0.03;2.6;NA
0.2;0.03;0.53;0.03;2.6;NA
0.21;0.03;0.55;0.03;3.39;NA
0.2;0.03;0.52;0.03;2.68;NA
0.2;0.03;0.53;0.03;3.6;NA
0.21;0.03;0.54;0.03;2.71;NA
0.2;0.03;0.52;0.03;2.68;NA
0.21;0.03;0.54;0.03;2.78;NA
0.2;0.03;0.52;0.03;3.05;NA
0.2;0.03;0.53;0.03;2.7;NA
0.2;0.03;0.51;0.03;2.55;NA
0.2;0.03;0.54;0.03;2.8;NA
0.22;0.03;0.58;0.03;3.58;NA
0.21;0.03;0.54;0.03;2.58;NA
0.21;0.03;0.54;0.03;2.6;NA
0.21;0.03;0.53;0.03;2.68;NA
0.2;0.03;0.51;0.03;2.6;NA
0.21;0.03;0.54;0.03;2.79;NA
0.2;0.03;0.53;0.03;2.55;NA
0.2;0.03;0.53;0.03;2.69;NA
0.2;0.03;0.52;0.03;2.6;NA
0.21;0.03;0.54;0.03;2.63;NA
0.22;0.03;0.56;0.03;2.59;NA
0.21;0.03;0.53;0.03;2.54;NA
0.2;0.03;0.53;0.03;2.78;NA
0.2;0.03;0.5;0.03;2.5;NA
0.21;0.03;0.55;0.03;3.15;NA
0.2;0.03;0.5;0.03;2.38;NA
0.21;0.03;0.54;0.03;2.59;NA
0.2;0.03;0.53;0.03;3.21;NA
0.21;0.03;0.54;0.03;2.65;NA
0.2;0.03;0.52;0.03;2.8;NA
0.21;0.03;0.54;0.03;3.17;NA
0.21;0.03;0.53;0.03;2.83;NA
0.21;0.03;0.55;0.03;2.7;NA
0.2;0.03;0.52;0.03;2.46;NA
0.2;0.03;0.52;0.03;2.46;NA
0.21;0.03;0.56;0.03;3.29;NA
0.2;0.03;0.52;0.03;2.8;NA
0.2;0.03;0.52;0.03;2.57;NA
0.21;0.03;0.53;0.03;2.93;NA
0.2;0.03;0.52;0.03;2.94;NA
0.21;0.03;0.54;0.03;2.78;NA
0.21;0.03;0.53;0.03;2.92;NA
0.21;0.03;0.54;0.03;2.67;NA
0.2;0.03;0.51;0.03;2.84;NA
0.2;0.03;0.53;0.03;2.9;NA
0.21;0.03;0.55;0.03;2.69;NA
0.2;0.03;0.52;0.03;2.4;NA
0.21;0.03;0.53;0.03;2.78;NA
0.2;0.03;0.52;0.03;2.34;NA
0.2;0.03;0.52;0.03;2.61;NA
0.2;0.03;0.52;0.03;2.6;NA
0.21;0.03;0.54;0.03;2.77;NA
0.2;0.03;0.52;0.03;2.49;NA
0.21;0.03;0.55;0.03;2.77;NA
0.2;0.03;0.53;0.03;2.67;NA
0.2;0.03;0.53;0.03;3.33;NA
0.21;0.03;0.56;0.03;2.79;NA
0.2;0.03;0.53;0.03;2.7;NA
0.2;0.03;0.51;0.03;2.16;NA
0.2;0.03;0.52;0.03;2.7;NA
0.2;0.03;0.53;0.03;2.45;NA
0.21;0.03;0.54;0.03;2.76;NA
0.2;0.03;0.53;0.03;2.69;NA
0.2;0.03;0.52;0.01;2.53;NA
0.2;0.03;0.53;0.01;2.5;NA
0.21;0.03;0.53;0.01;2.61;NA
