"mean";"median";"sd";"best";"worst";"score"
0.01;0;0.1;1;0;NA
0.01;0;0.11;1;0;NA
0.01;0;0.12;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.13;1;0;NA
0.02;0;0.14;1;0;NA
0.02;0;0.14;1;0;NA
0.02;0;0.14;1;0;NA
0.02;0;0.15;1;0;NA
0.02;0;0.15;1;0;NA
0.03;0;0.16;1;0;NA
0.03;0;0.17;1;0;NA
0.03;0;0.17;1;0;NA
0.03;0;0.18;1;0;NA
0.04;0;0.19;1;0;NA
0.04;0;0.19;1;0;NA
0.04;0;0.2;1;0;NA
0.05;0;0.21;1;0;NA
0.05;0;0.22;1;0;NA
0.06;0;0.23;1;0;NA
0.06;0;0.24;1;0;NA
0.06;0;0.24;1;0;NA
0.07;0;0.26;1;0;NA
0.09;0;0.28;1;0;NA
0.1;0;0.29;1;0;NA
0.12;0;0.32;1;0;NA
0.12;0;0.32;1;0;NA
0.13;0;0.34;1;0;NA
0.15;0;0.36;1;0;NA
0.17;0;0.38;1;0;NA
0.2;0;0.4;1;0;NA
0.24;0;0.44;2;0;NA
0.31;0;0.5;2;0;NA
0.39;0;0.54;2;0;NA
0.51;0;0.57;2;0;NA
0.61;1;0.59;3;0;NA
0.76;1;0.58;3;0;NA
0.94;1;0.51;3;0;NA
1.04;1;0.5;3;0;NA
1.11;1;0.58;4;0;NA
1.19;1;0.65;4;0;NA
1.29;1;0.71;4;0;NA
1.43;1;0.79;4;0;NA
1.62;2;0.86;4;0;NA
1.86;2;0.91;4;0;NA
2.17;2;0.93;5;0;NA
