"mean";"median";"sd";"best";"worst";"score"
1.62;1.7;0.27;0.12;2.64;NA
1.5;1.7;0.34;0.05;2.69;NA
1.36;1.54;0.42;0.05;2.65;NA
1.19;1.18;0.44;0.05;1.97;NA
1;1.01;0.44;0.05;2.76;NA
0.83;0.83;0.45;0.02;2.7;NA
0.69;0.69;0.46;0;2.69;NA
0.55;0.44;0.49;0;2.69;NA
0.44;0.28;0.5;0;2.7;NA
0.34;0.16;0.5;0;2.62;NA
0.27;0.11;0.51;0;2.38;NA
0.23;0.06;0.5;0;2.48;NA
0.22;0.05;0.54;0;2.7;NA
0.2;0.02;0.55;0;2.78;NA
0.19;0.01;0.53;0;2.66;NA
0.18;0;0.54;0;2.5;NA
0.18;0;0.56;0;2.55;NA
0.17;0;0.53;0;2.77;NA
0.18;0;0.53;0;2.56;NA
0.18;0;0.54;0;2.64;NA
0.18;0;0.54;0;2.57;NA
0.18;0;0.53;0;2.16;NA
0.17;0;0.53;0;2.68;NA
0.17;0;0.53;0;2.57;NA
0.18;0;0.54;0;2.6;NA
0.17;0;0.53;0;2.75;NA
0.17;0;0.52;0;2.6;NA
0.18;0;0.55;0;3.18;NA
0.17;0;0.51;0;2.35;NA
0.18;0;0.55;0;2.8;NA
0.18;0;0.54;0;2.72;NA
0.18;0;0.54;0;2.52;NA
0.17;0;0.53;0;2.38;NA
0.17;0;0.51;0;2.15;NA
0.17;0;0.54;0;2.74;NA
0.18;0;0.55;0;2.75;NA
0.18;0;0.55;0;2.75;NA
0.18;0;0.57;0;3.19;NA
0.18;0;0.56;0;2.59;NA
0.18;0;0.56;0;2.53;NA
0.19;0;0.57;0;2.6;NA
0.17;0;0.53;0;2.68;NA
0.17;0;0.53;0;2.49;NA
0.18;0;0.54;0;2.86;NA
0.17;0;0.53;0;2.39;NA
0.18;0;0.56;0;2.73;NA
0.19;0;0.57;0;2.91;NA
0.17;0;0.51;0;2.31;NA
0.18;0;0.54;0;2.7;NA
0.17;0;0.53;0;2.59;NA
0.18;0;0.55;0;3.5;NA
0.17;0;0.54;0;2.64;NA
0.17;0;0.52;0;2.32;NA
0.17;0;0.51;0;2.74;NA
0.19;0;0.58;0;2.78;NA
0.17;0;0.53;0;2.75;NA
0.18;0;0.53;0;2.62;NA
0.18;0;0.54;0;2.72;NA
0.17;0;0.52;0;2.4;NA
0.19;0;0.57;0;3.46;NA
0.17;0;0.52;0;2.62;NA
0.18;0;0.55;0;2.81;NA
0.18;0;0.55;0;2.78;NA
0.17;0;0.53;0;2.58;NA
0.17;0;0.53;0;2.56;NA
0.19;0;0.57;0;2.77;NA
0.17;0;0.54;0;2.76;NA
0.17;0;0.53;0;2.37;NA
0.17;0;0.52;0;2.48;NA
0.17;0;0.53;0;2.57;NA
0.17;0;0.53;0;2.51;NA
0.19;0;0.57;0;2.67;NA
0.19;0;0.57;0;2.71;NA
0.18;0;0.54;0;3.3;NA
0.18;0;0.55;0;2.6;NA
0.17;0;0.52;0;2.52;NA
0.18;0;0.54;0;2.54;NA
0.18;0;0.55;0;2.78;NA
0.18;0;0.55;0;2.66;NA
0.19;0;0.56;0;2.92;NA
0.18;0;0.53;0;2.67;NA
0.18;0;0.54;0;2.79;NA
0.18;0;0.54;0;3.19;NA
0.17;0;0.53;0;2.46;NA
0.17;0;0.53;0;2.8;NA
0.17;0;0.52;0;2.7;NA
0.18;0;0.56;0;2.68;NA
0.17;0;0.52;0;2.61;NA
0.17;0;0.54;0;2.74;NA
0.17;0;0.53;0;2.64;NA
0.18;0;0.53;0;2.41;NA
0.17;0;0.53;0;2.7;NA
0.17;0;0.52;0;2.2;NA
0.19;0;0.56;0;2.6;NA
0.17;0;0.53;0;2.6;NA
0.17;0;0.51;0;2.41;NA
0.18;0;0.53;0;2.65;NA
0.18;0;0.55;0;2.58;NA
0.18;0;0.55;0;2.8;NA
0.17;0;0.52;0;2.38;NA
