"mean";"median";"sd";"best";"worst";"score"
1.61;1.7;0.3;0.18;2.7;NA
1.5;1.7;0.37;0.04;3;NA
1.37;1.57;0.43;0;2.58;NA
1.19;1.17;0.47;0;2.68;NA
0.98;0.94;0.45;0;2.57;NA
0.8;0.81;0.43;0;2.19;NA
0.66;0.73;0.48;0;2.63;NA
0.55;0.44;0.51;0;3.08;NA
0.42;0.19;0.54;0;3.15;NA
0.3;0.12;0.48;0;2.24;NA
0.25;0.08;0.51;0;2.5;NA
0.23;0.06;0.53;0;3.1;NA
0.2;0.03;0.51;0;2.33;NA
0.2;0.03;0.53;0;2.6;NA
0.19;0.01;0.56;0;3.02;NA
0.19;0.01;0.56;0;3.22;NA
0.18;0;0.54;0;2.7;NA
0.17;0;0.52;0;2.72;NA
0.18;0;0.55;0;2.83;NA
0.17;0;0.53;0;2.59;NA
0.18;0;0.53;0;2.45;NA
0.18;0;0.55;0;2.66;NA
0.17;0;0.52;0;2.43;NA
0.18;0;0.54;0;2.66;NA
0.18;0;0.55;0;2.76;NA
0.18;0;0.54;0;2.67;NA
0.17;0;0.53;0;2.78;NA
0.18;0;0.54;0;2.49;NA
0.18;0;0.55;0;2.83;NA
0.17;0;0.52;0;2.61;NA
0.18;0;0.54;0;2.64;NA
0.17;0;0.52;0;2.44;NA
0.18;0;0.55;0;2.6;NA
0.18;0;0.55;0;2.7;NA
0.18;0;0.56;0;2.89;NA
0.18;0;0.55;0;2.6;NA
0.17;0;0.53;0;2.66;NA
0.18;0;0.56;0;3.09;NA
0.17;0;0.53;0;2.53;NA
0.18;0;0.54;0;2.75;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.53;0;2.63;NA
0.17;0;0.54;0;2.81;NA
0.19;0;0.57;0;2.76;NA
0.17;0;0.53;0;2.56;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.56;0;3.34;NA
0.18;0;0.56;0;2.69;NA
0.18;0;0.54;0;2.8;NA
0.18;0;0.54;0;2.56;NA
0.17;0;0.54;0;3.57;NA
0.18;0;0.54;0;2.57;NA
0.18;0;0.54;0;2.73;NA
0.17;0;0.52;0;2.65;NA
0.17;0;0.53;0;2.61;NA
0.17;0;0.53;0;2.99;NA
0.18;0;0.54;0;2.62;NA
0.17;0;0.52;0;2.8;NA
0.18;0;0.56;0;2.75;NA
0.17;0;0.52;0;2.46;NA
0.17;0;0.52;0;2.59;NA
0.17;0;0.53;0;2.59;NA
0.18;0;0.54;0;2.6;NA
0.17;0;0.53;0;2.6;NA
0.18;0;0.55;0;2.69;NA
0.18;0;0.55;0;2.89;NA
0.17;0;0.52;0;2.7;NA
0.17;0;0.52;0;2.35;NA
0.17;0;0.52;0;2.6;NA
0.17;0;0.53;0;2.67;NA
0.17;0;0.52;0;2.66;NA
0.18;0;0.55;0;2.77;NA
0.17;0;0.53;0;2.51;NA
0.18;0;0.55;0;2.8;NA
0.18;0;0.54;0;2.78;NA
0.19;0;0.57;0;2.6;NA
0.17;0;0.52;0;2.2;NA
0.18;0;0.56;0;2.68;NA
0.18;0;0.54;0;2.5;NA
0.18;0;0.55;0;2.7;NA
0.18;0;0.54;0;2.72;NA
0.17;0;0.52;0;2.75;NA
0.18;0;0.54;0;2.64;NA
0.18;0;0.54;0;2.77;NA
0.18;0;0.55;0;2.8;NA
0.17;0;0.54;0;2.58;NA
0.18;0;0.54;0;2.5;NA
0.18;0;0.54;0;2.6;NA
0.18;0;0.53;0;2.79;NA
0.18;0;0.57;0;3.54;NA
0.18;0;0.55;0;2.7;NA
0.17;0;0.53;0;2.79;NA
0.18;0;0.54;0;2.58;NA
0.18;0;0.54;0;2.54;NA
0.17;0;0.52;0;2.33;NA
0.18;0;0.53;0;2.52;NA
0.18;0;0.53;0;2.59;NA
0.17;0;0.51;0;2.35;NA
0.18;0;0.55;0;3.06;NA
0.19;0;0.57;0;2.89;NA
