"mean";"median";"sd";"best";"worst";"score"
659.61;336.28;952.74;0.05;7503.54;NA
348.59;136.08;779.76;0.05;6793.66;NA
241.58;49.49;709.53;0.05;6800.25;NA
186.17;22.63;697.19;0.05;6624.95;NA
147.18;10.78;614.86;0;6672.24;NA
129.22;7.04;622.1;0;7425.8;NA
121.68;3.47;598.26;0;7007.94;NA
138.22;2.27;636.39;0;6259.06;NA
183.94;1.14;828.28;0;6550.3;NA
174.19;0.62;722.66;0;6869.69;NA
117.08;0.47;541.02;0;5515.31;NA
153.82;0.37;777.75;0;7269.81;NA
166.99;0.35;768.41;0;6741.02;NA
193.53;0.34;851.77;0;7649.75;NA
134.56;0.3;654.28;0;7007.94;NA
161.59;0.27;769.74;0;7290.29;NA
169.75;0.24;784.94;0;6853.12;NA
142.76;0.23;645.3;0;5621.25;NA
164.17;0.05;738.86;0;7505.27;NA
166.98;0;826.68;0;7569.51;NA
161.96;0;749.34;0;7446.49;NA
137.21;0;621.25;0;6061.32;NA
199.98;0;899.03;0;7543.44;NA
115.68;0;573.14;0;5722.15;NA
136.04;0;710.11;0;7034.75;NA
243.76;0;1074.66;0;7533.02;NA
176.3;0;811.06;0;7546.91;NA
131.15;0;627.14;0;6311.37;NA
146.01;0;699.59;0;6818.4;NA
171.63;0;840.64;0;7424.07;NA
181.37;0;791.18;0;6911.18;NA
174.91;0;820.83;0;7245.96;NA
154.45;0;774;0;7098.63;NA
122.05;0;552.75;0;5553.99;NA
140.16;0;668.82;0;7367.32;NA
131.24;0;617.21;0;5837.68;NA
174.25;0;796.18;0;7028.04;NA
140.08;0;619.35;0;6653.21;NA
187.82;0;818.35;0;6823.36;NA
216.45;0;926.17;0;7588.66;NA
196.11;0;850.73;0;6643.59;NA
141.58;0;733.26;0;7051.53;NA
146.71;0;743.14;0;7338.17;NA
185.6;0;848.51;0;7125.61;NA
153.5;0;690.55;0;7112.11;NA
155.89;0;690.59;0;6206.96;NA
164.23;0;750.02;0;6903.48;NA
184.1;0;806.28;0;7302.24;NA
171.32;0;814.81;0;7227.25;NA
152.93;0;736.99;0;6994.55;NA
126.08;0;622.54;0;6500.22;NA
179.1;0;819.56;0;7562.55;NA
198.18;0;947.86;0;7618.3;NA
180.52;0;772.8;0;7103.68;NA
135.23;0;643.04;0;6861.4;NA
146.78;0;629.5;0;5712.09;NA
187.72;0;851.32;0;7223.85;NA
156.14;0;723.36;0;6069.1;NA
231.42;0;977.86;0;7500.08;NA
131.66;0;655.55;0;5563.29;NA
133.66;0;683.4;0;6100.3;NA
210.14;0;880.07;0;6927.82;NA
153.82;0;748.35;0;7174.65;NA
144.93;0;677.07;0;5710.05;NA
173.01;0;809.92;0;7481.04;NA
198.04;0;868.97;0;7070.01;NA
202.93;0;895.41;0;7541.7;NA
158.45;0;750.75;0;7522.23;NA
186.05;0;817.09;0;7510.47;NA
168.37;0;786.03;0;7539.96;NA
167.39;0;823.52;0;7132.36;NA
201.57;0;915.85;0;7503.54;NA
158.29;0;729.99;0;6982.85;NA
184.26;0;824.39;0;7595.63;NA
175.17;0;707.62;0;5710.05;NA
178.14;0;777.23;0;6316.14;NA
175.28;0;821.36;0;7345.03;NA
194.39;0;880.46;0;7161.1;NA
132.2;0;606.2;0;5459.03;NA
143.77;0;607.54;0;6782.13;NA
158.97;0;765.24;0;7539.96;NA
168.03;0;800.62;0;7470.67;NA
196.06;0;808.13;0;7086.84;NA
178.19;0;778.19;0;6338.41;NA
128.09;0;572.12;0;4584.19;NA
145.67;0;644.4;0;5183.37;NA
219.17;0;933.34;0;7303.95;NA
183.4;0;830.4;0;7269.81;NA
196.4;0;888.81;0;7365.61;NA
147.63;0;703.57;0;7112.11;NA
156.74;0;784.72;0;7324.47;NA
181.83;0;769.98;0;6373.48;NA
163.86;0;775.83;0;7487.96;NA
198.47;0;861.86;0;7648;NA
168.59;0;824.33;0;7346.74;NA
152.99;0;766.16;0;7269.81;NA
175.05;0;778.82;0;7353.6;NA
164.43;0;773.35;0;7481.04;NA
123.66;0;602.19;0;6906.2;NA
178.22;0;841.54;0;7656.75;NA
