"mean";"median";"sd";"best";"worst";"score"
1.64;1.7;0.26;0.23;2.54;NA
1.54;1.7;0.31;0.23;2.59;NA
1.42;1.62;0.37;0.13;2.61;NA
1.27;1.16;0.38;0.07;2.53;NA
1.09;1.02;0.39;0.05;2.6;NA
0.93;0.98;0.37;0.05;2.7;NA
0.83;0.73;0.41;0.05;2.59;NA
0.71;0.72;0.43;0.05;2.72;NA
0.62;0.7;0.49;0.05;2.69;NA
0.51;0.26;0.51;0.05;2.73;NA
0.39;0.23;0.51;0.05;2.8;NA
0.29;0.08;0.51;0.02;2.67;NA
0.25;0.07;0.51;0.02;2.91;NA
0.23;0.06;0.5;0.02;2.68;NA
0.22;0.06;0.51;0.02;2.49;NA
0.23;0.05;0.55;0.02;2.74;NA
0.23;0.05;0.54;0.02;2.79;NA
0.22;0.05;0.53;0.02;3.26;NA
0.22;0.05;0.55;0.02;3.09;NA
0.2;0.05;0.5;0.02;2.46;NA
0.2;0.05;0.51;0.02;1.97;NA
0.2;0.02;0.52;0.02;2.53;NA
0.2;0.02;0.54;0.02;2.65;NA
0.19;0.02;0.52;0.02;2.53;NA
0.19;0.02;0.53;0.02;2.64;NA
0.19;0.02;0.53;0.02;2.78;NA
0.19;0.02;0.53;0.02;2.74;NA
0.19;0.02;0.52;0.02;2.57;NA
0.19;0.02;0.52;0.02;2.5;NA
0.19;0.02;0.54;0.02;2.59;NA
0.2;0.02;0.54;0.02;2.8;NA
0.19;0.02;0.51;0.02;2.94;NA
0.19;0.02;0.54;0.02;2.7;NA
0.19;0.02;0.53;0.02;2.9;NA
0.19;0.02;0.53;0.02;3.02;NA
0.2;0.02;0.55;0.02;2.8;NA
0.2;0.02;0.55;0.02;2.98;NA
0.19;0.02;0.52;0.02;2.6;NA
0.19;0.02;0.52;0.02;2.6;NA
0.19;0.02;0.52;0.02;2.29;NA
0.19;0.02;0.52;0.02;2.47;NA
0.19;0.02;0.53;0.02;3.07;NA
0.19;0.02;0.54;0.02;2.6;NA
0.2;0.02;0.54;0.02;2.56;NA
0.19;0.02;0.54;0.02;2.76;NA
0.2;0.02;0.56;0.02;3.36;NA
0.2;0.02;0.54;0.02;2.84;NA
0.19;0.02;0.52;0.02;2.8;NA
0.19;0.02;0.53;0.02;2.58;NA
0.19;0.02;0.54;0.02;2.96;NA
0.2;0.02;0.54;0.02;2.6;NA
0.19;0.02;0.53;0.02;2.6;NA
0.2;0.02;0.55;0.02;2.79;NA
0.2;0.02;0.54;0.02;2.6;NA
0.18;0.02;0.51;0.02;2.59;NA
0.19;0.02;0.54;0.02;2.7;NA
0.18;0.02;0.5;0.02;2.47;NA
0.2;0.02;0.55;0.02;2.72;NA
0.19;0.02;0.54;0.02;2.7;NA
0.19;0.02;0.52;0.02;2.7;NA
0.19;0.02;0.52;0.02;2.78;NA
0.19;0.02;0.52;0.02;2.55;NA
0.19;0.02;0.52;0.02;2.46;NA
0.19;0.02;0.53;0.02;2.62;NA
0.19;0.02;0.52;0.02;2.7;NA
0.19;0.02;0.52;0.02;2.5;NA
0.19;0.02;0.52;0.02;2.68;NA
0.19;0.02;0.53;0.02;2.65;NA
0.19;0.02;0.53;0.02;2.42;NA
0.2;0.02;0.55;0.02;3.04;NA
0.2;0.02;0.55;0.02;2.66;NA
0.2;0.02;0.55;0.02;2.69;NA
0.19;0.02;0.51;0.02;2.38;NA
0.2;0.02;0.55;0.02;3.47;NA
0.19;0.02;0.52;0.02;2.33;NA
0.2;0.02;0.54;0.02;2.6;NA
0.19;0.02;0.52;0.02;2.53;NA
0.19;0.02;0.53;0.02;2.56;NA
0.19;0.02;0.52;0.02;2.79;NA
0.19;0.02;0.53;0.02;2.76;NA
0.2;0.02;0.55;0.02;2.78;NA
0.19;0.02;0.52;0.02;2.78;NA
0.2;0.02;0.54;0.02;2.6;NA
0.18;0.02;0.51;0.02;2.58;NA
0.19;0.02;0.53;0.02;2.58;NA
0.19;0.02;0.53;0.02;2.59;NA
0.19;0.02;0.52;0.02;2.79;NA
0.19;0.02;0.53;0.02;2.8;NA
0.19;0.02;0.54;0.02;2.91;NA
0.19;0.02;0.53;0.02;2.74;NA
0.19;0.02;0.53;0.02;2.78;NA
0.2;0.02;0.56;0.02;3.59;NA
0.18;0.02;0.51;0.02;2.5;NA
0.19;0.02;0.52;0.02;2.46;NA
0.2;0.02;0.54;0.02;2.66;NA
0.2;0.02;0.54;0.02;2.97;NA
0.19;0.02;0.53;0.02;2.47;NA
0.2;0.02;0.57;0.02;3.43;NA
0.2;0.02;0.55;0.02;2.7;NA
0.19;0.02;0.53;0.02;2.66;NA
