"mean";"median";"sd";"best";"worst";"score"
4.84;4.86;0.11;4.99;3.81;NA
4.87;4.89;0.14;4.99;3.46;NA
4.91;4.92;0.09;4.99;3.75;NA
4.92;4.94;0.12;4.99;3.82;NA
4.93;4.95;0.1;4.99;3.75;NA
4.94;4.97;0.12;5;3.79;NA
4.94;4.97;0.13;5;3.76;NA
4.95;4.98;0.14;5;2.99;NA
4.96;4.98;0.1;5;3.91;NA
4.96;4.99;0.11;5;3.74;NA
4.96;4.99;0.14;5;3.66;NA
4.97;4.99;0.12;5;3.6;NA
4.97;4.99;0.11;5;3.78;NA
4.97;5;0.1;5;4.07;NA
4.96;5;0.15;5;2.85;NA
4.96;5;0.14;5;3.6;NA
4.97;5;0.1;5;3.81;NA
4.97;5;0.14;5;3.49;NA
4.96;5;0.15;5;3.48;NA
4.97;5;0.11;5;3.84;NA
4.97;5;0.12;5;3.82;NA
4.97;5;0.12;5;3.47;NA
4.97;5;0.15;5;2.91;NA
4.97;5;0.1;5;4.21;NA
4.97;5;0.11;5;3.72;NA
4.97;5;0.13;5;3.63;NA
