"mean";"median";"sd";"best";"worst";"score"
2.72;2.7;0.31;3.6;1.6;NA
2.87;2.8;0.32;3.9;1.7;NA
3;3;0.34;3.9;1.7;NA
3.11;3.1;0.35;4;1.7;NA
3.21;3.2;0.36;4.2;1.8;NA
3.3;3.3;0.34;4.2;2;NA
3.37;3.4;0.39;4.3;1.6;NA
3.42;3.5;0.41;4.3;1.8;NA
3.48;3.5;0.42;4.5;1.4;NA
3.56;3.6;0.4;4.6;1.8;NA
3.63;3.7;0.45;4.6;1.5;NA
3.68;3.7;0.45;4.6;1.8;NA
3.75;3.8;0.48;4.6;1.2;NA
3.81;3.9;0.49;4.7;1.7;NA
3.89;4;0.49;4.7;1.9;NA
3.97;4.1;0.52;4.7;1.8;NA
4.05;4.2;0.56;4.8;1.8;NA
4.13;4.3;0.56;4.8;1.7;NA
4.21;4.3;0.63;4.8;1.4;NA
4.29;4.5;0.63;4.9;1.6;NA
4.37;4.6;0.63;4.9;2;NA
4.43;4.6;0.66;4.9;1.6;NA
4.48;4.7;0.66;5;1.7;NA
