"mean";"median";"sd";"best";"worst";"score"
4.26;4.26;0.2;4.61;3.45;NA
4.32;4.35;0.2;4.61;2.73;NA
4.36;4.41;0.17;4.61;3.16;NA
4.39;4.44;0.19;4.61;3.1;NA
4.42;4.47;0.19;4.61;1.96;NA
4.45;4.48;0.15;4.61;3.21;NA
4.46;4.48;0.16;4.61;3.11;NA
4.46;4.49;0.16;4.61;3.45;NA
4.46;4.5;0.19;4.61;3.1;NA
4.47;4.51;0.16;4.61;3.36;NA
4.48;4.51;0.16;4.61;3.43;NA
4.48;4.52;0.18;4.61;2.08;NA
4.48;4.52;0.16;4.61;3.42;NA
4.49;4.52;0.17;4.72;2.95;NA
4.49;4.53;0.17;4.72;2.98;NA
4.5;4.53;0.17;4.72;2.98;NA
4.5;4.53;0.15;4.72;3.25;NA
4.5;4.53;0.17;4.72;3.16;NA
4.5;4.54;0.16;4.72;2.73;NA
4.5;4.54;0.18;4.72;2.99;NA
4.51;4.54;0.16;4.77;3.15;NA
4.5;4.54;0.19;4.77;2.99;NA
4.51;4.54;0.16;4.77;3.21;NA
4.51;4.54;0.17;4.77;2.68;NA
4.51;4.54;0.18;4.77;2.93;NA
4.5;4.54;0.2;4.77;3.12;NA
4.5;4.54;0.2;4.77;2.96;NA
4.51;4.54;0.15;4.77;3.62;NA
4.51;4.54;0.19;4.77;3.09;NA
4.51;4.54;0.16;4.77;3.23;NA
4.51;4.54;0.16;4.77;3.36;NA
4.52;4.55;0.16;4.77;3.24;NA
4.52;4.55;0.18;4.77;2.91;NA
4.51;4.55;0.2;4.77;2.94;NA
4.51;4.55;0.21;4.77;2.36;NA
4.51;4.55;0.2;4.77;2.75;NA
4.52;4.55;0.17;4.77;2.98;NA
4.52;4.56;0.16;4.77;3.53;NA
4.52;4.56;0.15;4.77;3.31;NA
4.52;4.56;0.19;4.77;2.15;NA
4.52;4.57;0.16;4.77;3.18;NA
4.52;4.57;0.18;4.8;2.6;NA
4.52;4.57;0.18;4.8;2.69;NA
4.52;4.57;0.19;4.8;2.98;NA
4.52;4.57;0.17;4.8;3.06;NA
4.52;4.57;0.19;4.8;2.75;NA
4.53;4.57;0.16;4.8;3.49;NA
4.53;4.57;0.18;4.8;3.23;NA
4.53;4.57;0.17;4.8;2.85;NA
4.53;4.57;0.18;4.8;2.61;NA
4.52;4.57;0.18;4.8;3.21;NA
4.53;4.57;0.18;4.8;3.18;NA
4.52;4.58;0.21;4.8;2.88;NA
