"mean";"median";"sd";"best";"worst";"score"
2.21;2.2;0.29;3;1.2;NA
2.34;2.3;0.27;3.2;1.3;NA
2.45;2.4;0.3;3.2;1.3;NA
2.56;2.6;0.31;3.3;1.1;NA
2.66;2.7;0.3;3.5;1.3;NA
2.74;2.8;0.32;3.5;1.1;NA
2.82;2.9;0.34;3.7;0.9;NA
2.9;2.9;0.32;3.7;1.1;NA
2.95;3;0.38;3.7;0.6;NA
3.02;3.1;0.4;4;1.4;NA
3.11;3.2;0.43;4;1;NA
3.19;3.3;0.46;4.2;1;NA
3.28;3.3;0.46;4.2;1.3;NA
3.37;3.4;0.5;4.2;1.3;NA
3.45;3.5;0.57;4.2;1;NA
3.56;3.7;0.55;4.2;1.3;NA
3.65;3.8;0.58;4.2;1.2;NA
3.74;3.9;0.6;4.2;1.5;NA
3.83;4;0.61;4.2;1.4;NA
3.88;4;0.64;4.2;1.3;NA
3.93;4.2;0.65;4.2;1;NA
3.97;4.2;0.65;4.2;1;NA
3.98;4.2;0.68;4.2;1.2;NA
3.97;4.2;0.69;4.2;1.4;NA
3.98;4.2;0.66;5;1.2;NA
