"mean";"median";"sd";"best";"worst";"score"
24.25;18.02;22.54;0.07;126.65;NA
15.47;10.64;21.41;0.07;184.43;NA
12.07;4.59;24.43;0.02;186.71;NA
6.99;2.63;16.27;0.02;116.56;NA
6.24;1.64;18.58;0.02;116.56;NA
4.98;1.51;16.67;0.01;116.56;NA
6.59;0.82;22.12;0.01;123.51;NA
6.07;0.48;21.37;0;116.63;NA
4.39;0.27;17.58;0;116.56;NA
5.46;0.18;20.22;0;128.16;NA
5.76;0.06;21.74;0;116.56;NA
4.87;0.03;19.14;0;116.56;NA
4.21;0.02;16.22;0;116.56;NA
4.68;0.02;18.94;0;165.25;NA
3.59;0.01;15.19;0;124.66;NA
4.83;0.01;19.15;0;116.56;NA
4.42;0.01;18.52;0;128.33;NA
5.86;0;22.43;0;116.56;NA
3.5;0;15.05;0;116.56;NA
3.71;0;15.91;0;116.56;NA
5.21;0;20.65;0;133.65;NA
5.04;0;20.17;0;116.65;NA
4.13;0;17.15;0;116.56;NA
4.26;0;17.36;0;116.56;NA
3.64;0;15.87;0;131.84;NA
4.59;0;19.4;0;116.56;NA
4.7;0;19.32;0;126.98;NA
5.81;0;21.97;0;121.4;NA
5.45;0;21.28;0;116.56;NA
3.89;0;16.47;0;116.56;NA
5.22;0;20.63;0;180.06;NA
4.14;0;18.08;0;116.56;NA
4.81;0;20.51;0;121.23;NA
3.68;0;15.6;0;116.56;NA
4.54;0;18.88;0;116.56;NA
4.59;0;18.53;0;116.56;NA
4.15;0;18.18;0;116.56;NA
4.32;0;17.66;0;116.56;NA
4.95;0;20.8;0;195.3;NA
4.37;0;18.39;0;116.56;NA
5.47;0;20.99;0;116.56;NA
5.7;0;21.76;0;173.98;NA
4.25;0;16.94;0;119.32;NA
5.72;0;21.55;0;116.56;NA
4.77;0;19.52;0;144.12;NA
5.07;0;19.79;0;116.56;NA
6.29;0;23.31;0;118.69;NA
4.81;0;18.91;0;116.56;NA
4.97;0;19.27;0;118.93;NA
5.25;0;19.62;0;116.56;NA
5.84;0;22.9;0;139.57;NA
4.74;0;18.63;0;116.56;NA
5.51;0;22.04;0;155.55;NA
4.97;0;19.54;0;116.56;NA
4.75;0;19.31;0;116.56;NA
5.35;0;20.62;0;160.02;NA
4.82;0;18.96;0;116.56;NA
5.28;0;20.58;0;119.43;NA
5.38;0;21.4;0;116.56;NA
4;0;16.23;0;116.56;NA
5.88;0;21.8;0;141.93;NA
3.61;0;15.18;0;116.56;NA
4.65;0;18.56;0;150.8;NA
6.24;0;21.98;0;116.56;NA
4.27;0;17.23;0;116.56;NA
6.68;0;24.72;0;116.56;NA
4.66;0;19.43;0;116.56;NA
4.36;0;17.92;0;116.56;NA
3.9;0;16.84;0;116.56;NA
5.02;0;20.55;0;116.56;NA
4.91;0;19.32;0;116.56;NA
5.2;0;20.82;0;118.37;NA
5.37;0;21.64;0;116.56;NA
6.06;0;22.91;0;127.92;NA
4.81;0;18.51;0;116.56;NA
4.66;0;19.15;0;128.34;NA
4.01;0;16.4;0;116.56;NA
4.44;0;17.84;0;120.69;NA
4.91;0;18.95;0;137.56;NA
3.97;0;16.47;0;116.56;NA
4.66;0;19.02;0;116.56;NA
4.91;0;18.72;0;116.56;NA
5.34;0;20.93;0;132.22;NA
5.29;0;20.7;0;116.56;NA
5.33;0;20.61;0;116.56;NA
5.47;0;21.24;0;116.56;NA
5.59;0;21.6;0;116.56;NA
5.15;0;19.85;0;121.73;NA
4.85;0;19.02;0;118.06;NA
5.36;0;21.01;0;116.56;NA
5.22;0;20.16;0;116.56;NA
4.11;0;17.45;0;116.56;NA
4.92;0;19.53;0;116.56;NA
4.18;0;16.01;0;116.56;NA
5.43;0;20.67;0;119.43;NA
4.21;0;16.83;0;116.56;NA
4.81;0;18.56;0;116.56;NA
4.03;0;17.03;0;116.56;NA
5.53;0;21.36;0;155.19;NA
5.56;0;21.46;0;161.51;NA
