"mean";"median";"sd";"best";"worst";"score"
27.44;28.05;9.94;2.71;52.5;NA
22.31;23;9.24;2.71;52.5;NA
18.5;17.69;9.69;1.03;52.5;NA
14.62;12.22;9.36;1;52.5;NA
11.9;9.99;9.88;1;52.5;NA
9.7;7.12;9.91;1;52.5;NA
8.14;5.85;10.09;1;52.5;NA
6.99;3.67;10.79;1;52.5;NA
6.03;2.64;11.48;1;52.5;NA
4.9;1.03;10.89;1;52.5;NA
4.32;1.03;10.44;1;52.5;NA
4.28;1;10.6;1;52.5;NA
4.28;1;10.58;1;52.5;NA
4.63;1;11.29;1;52.5;NA
4.54;1;11.25;1;52.5;NA
4.16;1;10.48;1;52.5;NA
4.74;1;11.94;1;52.5;NA
4.35;1;10.7;1;52.5;NA
4.33;1;10.76;1;52.5;NA
4.45;1;11.15;1;52.5;NA
4.72;1;11.75;1;52.5;NA
4.4;1;10.79;1;52.5;NA
4.26;1;10.51;1;52.5;NA
4.38;1;10.92;1;52.5;NA
4.18;1;10.45;1;52.5;NA
4.49;1;11.1;1;52.5;NA
4.58;1;11.34;1;52.5;NA
4.48;1;11.26;1;52.5;NA
4.19;1;10.57;1;52.5;NA
4.47;1;11.09;1;52.5;NA
4.56;1;11.55;1;52.5;NA
4.15;1;10.18;1;52.5;NA
4.29;1;10.74;1;52.5;NA
4.47;1;10.96;1;52.5;NA
4.35;1;10.78;1;52.5;NA
4.49;1;11.2;1;52.5;NA
4.28;1;10.74;1;52.5;NA
4.24;1;10.41;1;52.5;NA
4.36;1;10.89;1;52.5;NA
4.34;1;10.94;1;52.5;NA
4.53;1;11.29;1;52.5;NA
4.34;1;10.79;1;52.5;NA
4.32;1;10.84;1;52.5;NA
4.69;1;11.54;1;52.5;NA
4.49;1;11.12;1;52.5;NA
4.62;1;11.63;1;52.5;NA
4.37;1;11.06;1;52.5;NA
4.32;1;10.95;1;52.5;NA
4.62;1;11.45;1;52.5;NA
4.31;1;10.86;1;52.5;NA
4.18;1;10.46;1;52.5;NA
4.41;1;11.03;1;52.5;NA
4.43;1;11.16;1;52.5;NA
4.43;1;11.03;1;52.5;NA
4.22;1;10.33;1;52.5;NA
4.23;1;10.66;1;52.5;NA
4.45;1;11.13;1;52.5;NA
4.01;1;9.77;1;52.5;NA
4.12;1;10.24;1;52.5;NA
4.27;1;10.69;1;52.5;NA
4.51;1;11.12;1;52.5;NA
3.93;1;9.7;1;52.5;NA
4.63;1;11.67;1;52.5;NA
4.25;1;10.46;1;52.5;NA
4.34;1;10.69;1;52.5;NA
4.3;1;10.54;1;52.5;NA
4.63;1;11.55;1;52.5;NA
4.59;1;11.53;1;52.5;NA
4.44;1;11.23;1;52.5;NA
4.71;1;11.78;1;52.5;NA
4.38;1;11.07;1;52.5;NA
4.37;1;10.95;1;52.5;NA
4.38;1;11.14;1;52.5;NA
4.42;1;11.16;1;52.5;NA
4.26;1;10.56;1;52.5;NA
4.23;1;10.29;1;52.5;NA
4.05;1;9.94;1;52.5;NA
4.66;1;11.86;1;52.5;NA
4.65;1;11.57;1;52.5;NA
4.16;1;10.44;1;52.5;NA
4.52;1;11.34;1;52.5;NA
4.54;1;11.28;1;52.5;NA
4.51;1;11.13;1;52.5;NA
4.59;1;11.52;1;52.5;NA
4.05;1;9.99;1;52.5;NA
4.27;1;10.61;1;52.5;NA
4.48;1;11.12;1;52.5;NA
4.48;1;11.51;1;52.5;NA
4.88;1;12.22;1;52.5;NA
4.5;1;11.43;1;52.5;NA
4.48;1;11.22;1;52.5;NA
4.49;1;11.26;1;52.5;NA
4.17;1;10.28;0.85;52.5;NA
4.69;1;11.91;0.85;52.5;NA
4.45;1;11.14;0.85;52.5;NA
4.44;1;11.25;0.85;52.5;NA
4.49;1;11.19;0.85;52.5;NA
4.74;1;11.95;0.85;52.5;NA
4.48;1;11.24;0.85;52.5;NA
4.21;1;10.45;0.85;52.5;NA
