"mean";"median";"sd";"best";"worst";"score"
27.19;28.38;10.47;1.33;52.5;NA
22.22;23.71;10.25;1.33;52.5;NA
18.42;18.22;10.5;1.33;52.5;NA
14.64;12.41;11.3;1.14;52.5;NA
10.74;8.5;10.16;0.38;52.5;NA
8.44;4.47;10.43;0.38;52.5;NA
6.83;3.33;10.64;0.38;52.5;NA
5.75;3.06;10.36;0.38;52.5;NA
5.71;2.35;11.11;0.38;52.5;NA
5.11;2.04;10.73;0.38;52.5;NA
4.86;2;10.7;0.38;52.5;NA
4.65;1.33;10.47;0.38;52.5;NA
4.27;1.16;9.88;0.38;52.5;NA
4.66;1.14;11.51;0.38;52.5;NA
4.68;1.14;11.54;0.38;52.5;NA
4.49;1.09;10.86;0.38;52.5;NA
4.75;1.07;12.06;0.38;52.5;NA
4.22;1;10.51;0.38;52.5;NA
3.97;1;10.11;0.38;52.5;NA
4.09;1;10.75;0.37;52.5;NA
3.75;0.38;10.4;0.37;52.5;NA
3.8;0.38;10.83;0.37;52.5;NA
3.6;0.38;10.62;0.37;52.5;NA
3.97;0.38;11.69;0.37;52.5;NA
4.16;0.38;11.95;0.37;52.5;NA
3.87;0.38;11.2;0.37;52.5;NA
3.86;0.38;11.15;0.37;52.5;NA
4.08;0.38;11.71;0.37;52.5;NA
4.01;0.37;11.5;0.37;52.5;NA
3.84;0.37;11.34;0.37;52.5;NA
4.11;0.37;12.07;0.37;52.5;NA
4.11;0.37;11.74;0.37;52.5;NA
3.85;0.37;11.21;0.37;52.5;NA
4.05;0.37;11.85;0.37;52.5;NA
3.85;0.37;11.21;0.37;52.5;NA
4.04;0.37;11.56;0.37;52.5;NA
3.93;0.37;11.36;0.37;52.5;NA
3.72;0.37;10.95;0.37;52.5;NA
3.64;0.37;10.7;0.37;52.5;NA
3.5;0.37;10.18;0.37;52.5;NA
3.98;0.37;11.64;0.37;52.5;NA
3.84;0.37;11.14;0.37;52.5;NA
3.95;0.37;11.49;0.37;52.5;NA
4.01;0.37;11.64;0.37;52.5;NA
3.8;0.37;11.08;0.37;52.5;NA
3.49;0.37;10.21;0.37;52.5;NA
3.96;0.37;11.56;0.37;52.5;NA
4.19;0.37;12.04;0.37;52.5;NA
3.89;0.37;11.32;0.37;52.5;NA
3.96;0.37;11.59;0.37;52.5;NA
4.41;0.37;12.72;0.37;52.5;NA
4.12;0.37;11.92;0.37;52.5;NA
4;0.37;11.58;0.37;52.5;NA
3.8;0.37;10.96;0.37;52.5;NA
3.99;0.37;11.62;0.37;52.5;NA
3.95;0.37;11.44;0.37;52.5;NA
4.26;0.37;12.32;0.37;52.5;NA
4.2;0.37;12.28;0.37;52.5;NA
3.84;0.37;11.08;0.37;52.5;NA
3.86;0.37;11.23;0.37;52.5;NA
3.54;0.37;10.37;0.37;52.5;NA
3.74;0.37;10.91;0.37;52.5;NA
3.9;0.37;11.26;0.37;52.5;NA
3.74;0.37;10.89;0.37;52.5;NA
3.84;0.37;11.11;0.37;52.5;NA
3.8;0.37;10.92;0.37;52.5;NA
4.04;0.37;11.83;0.37;52.5;NA
4.15;0.37;11.86;0.37;52.5;NA
4.04;0.37;11.63;0.37;52.5;NA
3.76;0.37;11.09;0.37;52.5;NA
3.98;0.37;11.46;0.37;52.5;NA
3.92;0.37;11.28;0.37;52.5;NA
4.24;0.37;12.05;0.37;52.5;NA
4.12;0.37;11.85;0.37;52.5;NA
3.8;0.37;11.05;0.37;52.5;NA
3.53;0.37;10.44;0.37;52.5;NA
4.07;0.37;11.83;0.37;52.5;NA
3.76;0.37;11.02;0.37;52.5;NA
3.95;0.37;11.49;0.37;52.5;NA
3.71;0.37;10.69;0.37;52.5;NA
3.97;0.37;11.38;0.37;52.5;NA
3.93;0.37;11.42;0.37;52.5;NA
3.92;0.37;11.36;0.37;52.5;NA
3.86;0.37;11.02;0.37;52.5;NA
4.06;0.37;11.63;0.37;52.5;NA
3.81;0.37;11.08;0.37;52.5;NA
3.99;0.37;11.56;0.14;52.5;NA
3.67;0.37;10.75;0.14;52.5;NA
3.73;0.37;10.66;0.14;52.5;NA
4.06;0.37;11.86;0.14;52.5;NA
3.93;0.37;11.34;0.14;52.5;NA
3.97;0.37;11.69;0.14;52.5;NA
4.1;0.37;11.85;0.14;52.5;NA
3.8;0.37;11.18;0.14;52.5;NA
3.8;0.37;11.2;0.14;52.5;NA
3.77;0.37;10.99;0.14;52.5;NA
3.86;0.37;11.47;0.14;52.5;NA
3.9;0.37;11.48;0.14;52.5;NA
3.71;0.14;11.6;0.14;52.5;NA
3.51;0.14;10.99;0.14;52.5;NA
