"mean";"median";"sd";"best";"worst";"score"
5.22;6.25;2.81;0.02;12.5;NA
3.93;3.73;2.78;0.01;12.5;NA
2.81;1.94;2.66;0.01;12.5;NA
1.75;1.03;2.17;0;12.5;NA
1.29;0.54;2.33;0;12.5;NA
1.04;0.29;2.4;0;12.5;NA
0.93;0.15;2.49;0;12.5;NA
0.8;0.1;2.45;0;12.5;NA
0.76;0.04;2.42;0;12.5;NA
0.89;0.02;2.76;0;12.5;NA
0.76;0.01;2.45;0;12.5;NA
0.69;0;2.37;0;12.5;NA
0.81;0;2.66;0;12.5;NA
0.74;0;2.45;0;12.5;NA
0.68;0;2.36;0;12.5;NA
0.73;0;2.46;0;12.5;NA
0.84;0;2.79;0;12.5;NA
0.73;0;2.4;0;12.5;NA
0.85;0;2.75;0;12.5;NA
0.7;0;2.43;0;12.5;NA
0.8;0;2.64;0;12.5;NA
0.87;0;2.86;0;12.5;NA
0.74;0;2.44;0;12.5;NA
0.76;0;2.56;0;12.5;NA
0.72;0;2.47;0;12.5;NA
0.81;0;2.7;0;12.5;NA
0.69;0;2.36;0;12.5;NA
0.69;0;2.39;0;12.5;NA
0.77;0;2.54;0;12.5;NA
0.85;0;2.78;0;12.5;NA
0.68;0;2.36;0;12.5;NA
0.71;0;2.41;0;12.5;NA
0.72;0;2.43;0;12.5;NA
0.76;0;2.52;0;12.5;NA
0.75;0;2.54;0;12.5;NA
0.66;0;2.37;0;12.5;NA
0.79;0;2.58;0;12.5;NA
0.78;0;2.63;0;12.5;NA
0.85;0;2.78;0;12.5;NA
0.77;0;2.54;0;12.5;NA
0.73;0;2.41;0;12.5;NA
0.74;0;2.5;0;12.5;NA
0.71;0;2.43;0;12.5;NA
0.72;0;2.46;0;12.5;NA
0.71;0;2.38;0;12.5;NA
0.71;0;2.42;0;12.5;NA
0.77;0;2.52;0;12.5;NA
0.76;0;2.53;0;12.5;NA
0.72;0;2.43;0;12.5;NA
0.75;0;2.56;0;12.5;NA
0.78;0;2.5;0;12.5;NA
0.7;0;2.35;0;12.5;NA
0.83;0;2.7;0;12.5;NA
0.7;0;2.41;0;12.5;NA
0.77;0;2.62;0;12.5;NA
0.67;0;2.3;0;12.5;NA
0.77;0;2.54;0;12.5;NA
0.75;0;2.49;0;12.5;NA
0.82;0;2.69;0;12.5;NA
0.78;0;2.58;0;12.5;NA
0.71;0;2.43;0;12.5;NA
0.75;0;2.48;0;12.5;NA
0.76;0;2.53;0;12.5;NA
0.71;0;2.42;0;12.5;NA
0.76;0;2.6;0;12.5;NA
0.68;0;2.29;0;12.5;NA
0.7;0;2.41;0;12.5;NA
0.76;0;2.54;0;12.5;NA
0.76;0;2.48;0;12.5;NA
0.74;0;2.5;0;12.5;NA
0.76;0;2.52;0;12.5;NA
0.71;0;2.44;0;12.5;NA
0.84;0;2.74;0;12.5;NA
0.66;0;2.22;0;12.5;NA
0.77;0;2.58;0;12.5;NA
0.74;0;2.49;0;12.5;NA
0.68;0;2.26;0;12.5;NA
0.76;0;2.52;0;12.5;NA
0.83;0;2.71;0;12.5;NA
0.81;0;2.61;0;12.5;NA
0.75;0;2.49;0;12.5;NA
0.79;0;2.61;0;12.5;NA
0.71;0;2.42;0;12.5;NA
0.68;0;2.31;0;12.5;NA
0.77;0;2.62;0;12.5;NA
0.67;0;2.27;0;12.5;NA
0.7;0;2.34;0;12.5;NA
0.75;0;2.56;0;12.5;NA
0.65;0;2.31;0;12.5;NA
0.69;0;2.32;0;12.5;NA
0.81;0;2.66;0;12.5;NA
0.69;0;2.31;0;12.5;NA
0.79;0;2.68;0;12.5;NA
0.68;0;2.33;0;12.5;NA
0.72;0;2.41;0;12.5;NA
0.76;0;2.49;0;12.5;NA
0.8;0;2.65;0;12.5;NA
0.8;0;2.61;0;12.5;NA
0.72;0;2.47;0;12.5;NA
0.71;0;2.41;0;12.5;NA
