"mean";"median";"sd";"best";"worst";"score"
2.67;2.6;0.29;3.7;1.6;NA
2.81;2.8;0.3;3.7;1.7;NA
2.94;2.9;0.28;3.8;1.9;NA
3.03;3;0.3;3.8;1.8;NA
3.13;3.1;0.31;3.8;1.9;NA
3.23;3.3;0.35;3.8;1.8;NA
3.32;3.4;0.39;4;1.6;NA
3.43;3.5;0.39;4.1;1.7;NA
3.52;3.6;0.38;4.2;1.6;NA
3.59;3.7;0.41;4.5;1.7;NA
3.65;3.8;0.42;4.5;1.7;NA
3.69;3.8;0.44;4.5;1.5;NA
3.73;3.8;0.46;4.5;1.4;NA
3.78;3.8;0.46;4.5;1.9;NA
3.83;4;0.49;4.7;1.7;NA
3.9;4;0.52;4.7;1.5;NA
3.98;4.1;0.54;4.7;1.4;NA
4.04;4.2;0.54;4.7;1.9;NA
4.1;4.2;0.55;4.7;1.9;NA
4.16;4.3;0.6;4.7;1.7;NA
4.22;4.4;0.62;4.7;1.7;NA
4.3;4.5;0.62;4.7;1.7;NA
4.36;4.5;0.62;4.7;2;NA
4.41;4.6;0.64;4.7;1.8;NA
4.44;4.7;0.65;4.7;1.8;NA
4.47;4.7;0.64;5;1.9;NA
