"mean";"median";"sd";"best";"worst";"score"
3.43;3.38;0.3;4.1;2.25;NA
3.54;3.55;0.25;4.1;2.05;NA
3.6;3.6;0.27;4.1;2;NA
3.64;3.6;0.27;4.1;1.75;NA
3.68;3.65;0.24;4.1;1.75;NA
3.7;3.8;0.26;4.1;2.25;NA
3.73;3.8;0.26;4.1;2;NA
3.75;3.85;0.25;4.1;2.25;NA
3.77;3.85;0.26;4.1;2;NA
3.78;3.85;0.27;4.1;2;NA
3.8;3.85;0.27;4.1;1.8;NA
3.81;3.85;0.26;4.1;2.25;NA
3.8;3.85;0.29;4.1;1.75;NA
3.84;3.9;0.21;4.1;2.25;NA
3.82;3.9;0.26;4.1;2.05;NA
3.83;3.9;0.27;4.1;1.5;NA
3.84;3.9;0.27;4.1;1.8;NA
3.86;3.9;0.26;4.15;1.55;NA
3.88;3.9;0.25;4.15;1.8;NA
3.89;3.95;0.28;4.15;2.25;NA
3.92;3.95;0.26;4.15;2.25;NA
3.95;4;0.28;4.15;2;NA
3.99;4.1;0.29;4.15;2;NA
4.01;4.1;0.3;4.15;1.75;NA
4.02;4.1;0.28;4.15;2.3;NA
4.02;4.1;0.29;4.15;2.05;NA
4.03;4.1;0.29;4.15;2.5;NA
4.04;4.1;0.3;5;2.25;NA
