"mean";"median";"sd";"best";"worst";"score"
4.27;4.27;0.23;4.68;2.61;NA
4.35;4.4;0.19;4.68;2.91;NA
4.4;4.45;0.19;4.68;3.03;NA
4.44;4.48;0.18;4.68;2.49;NA
4.46;4.48;0.16;4.68;3.19;NA
4.46;4.49;0.19;4.68;2.48;NA
4.47;4.51;0.18;4.68;2.44;NA
4.48;4.52;0.15;4.68;3.21;NA
4.49;4.52;0.16;4.68;3.22;NA
4.49;4.53;0.18;4.68;2.82;NA
4.5;4.53;0.16;4.68;3.18;NA
4.51;4.54;0.15;4.68;3.31;NA
4.51;4.54;0.15;4.68;3.31;NA
4.51;4.54;0.2;4.68;3.1;NA
4.52;4.55;0.17;4.68;3.1;NA
4.52;4.55;0.16;4.68;2.98;NA
4.52;4.55;0.2;4.68;3.08;NA
4.52;4.57;0.18;4.68;3.04;NA
4.52;4.57;0.2;4.68;2.61;NA
4.53;4.58;0.18;4.68;2.87;NA
4.54;4.59;0.16;4.68;3.48;NA
4.54;4.59;0.19;4.68;3.09;NA
4.53;4.59;0.22;4.68;2.58;NA
4.54;4.59;0.19;4.68;3.36;NA
4.54;4.59;0.2;4.68;2.9;NA
4.54;4.6;0.2;4.68;3.16;NA
4.55;4.6;0.17;4.68;2.93;NA
4.55;4.6;0.19;4.68;2.94;NA
4.55;4.6;0.17;4.74;2.93;NA
4.55;4.6;0.2;4.74;3.11;NA
4.55;4.6;0.17;4.79;3.26;NA
4.55;4.6;0.2;4.79;2.74;NA
4.56;4.6;0.17;4.79;3.18;NA
4.56;4.6;0.2;4.79;3.06;NA
4.57;4.6;0.22;4.79;2.45;NA
4.59;4.6;0.2;4.79;2.93;NA
4.62;4.6;0.2;4.79;2.56;NA
4.65;4.69;0.2;4.8;3.28;NA
4.69;4.77;0.21;4.8;2.6;NA
4.7;4.78;0.23;4.8;3.08;NA
4.72;4.79;0.23;4.8;3.09;NA
4.72;4.79;0.24;4.8;2.73;NA
4.73;4.79;0.21;4.8;3.26;NA
4.72;4.79;0.24;4.8;2.96;NA
4.72;4.79;0.23;4.8;2.88;NA
4.73;4.79;0.21;4.8;3.2;NA
4.72;4.79;0.24;4.8;2.94;NA
4.72;4.79;0.23;4.8;3.16;NA
4.72;4.8;0.26;4.8;2.86;NA
4.72;4.8;0.25;4.8;3.1;NA
4.73;4.8;0.23;4.8;2.61;NA
4.73;4.8;0.2;4.8;3.36;NA
4.72;4.8;0.26;4.8;2.74;NA
4.72;4.8;0.24;4.8;2.79;NA
4.72;4.8;0.24;5;3;NA
