"mean";"median";"sd";"best";"worst";"score"
4.29;4.28;0.2;4.75;3.3;NA
4.36;4.41;0.16;4.75;3.49;NA
4.39;4.44;0.17;4.75;3.2;NA
4.43;4.47;0.17;4.75;2.99;NA
4.45;4.48;0.17;4.75;3.16;NA
4.47;4.49;0.16;4.75;2.91;NA
4.47;4.5;0.17;4.75;2.73;NA
4.47;4.52;0.2;4.75;2.68;NA
4.48;4.52;0.18;4.75;3.26;NA
4.49;4.53;0.19;4.75;3.21;NA
4.5;4.53;0.17;4.75;2.48;NA
4.51;4.53;0.15;4.75;2.94;NA
4.5;4.54;0.18;4.75;3.18;NA
4.51;4.54;0.16;4.75;3.3;NA
4.52;4.54;0.15;4.75;2.93;NA
4.52;4.54;0.16;4.75;2.93;NA
4.5;4.54;0.21;4.75;2.94;NA
4.51;4.55;0.2;4.75;2.31;NA
4.52;4.55;0.17;4.75;3.44;NA
4.52;4.55;0.17;4.75;3.43;NA
4.52;4.56;0.18;4.75;3.11;NA
4.53;4.57;0.16;4.75;3.15;NA
4.52;4.57;0.19;4.75;3.21;NA
4.53;4.58;0.18;4.75;3.24;NA
4.53;4.58;0.17;4.75;3.25;NA
4.54;4.58;0.18;4.75;2.85;NA
4.55;4.59;0.14;4.75;3.22;NA
4.53;4.59;0.21;4.75;2.9;NA
4.54;4.59;0.2;4.75;2.43;NA
4.54;4.59;0.19;4.75;2.7;NA
4.55;4.59;0.17;4.75;3.4;NA
4.54;4.59;0.2;4.75;2.9;NA
4.55;4.59;0.17;4.75;3.46;NA
4.55;4.59;0.17;4.75;2.98;NA
4.54;4.6;0.22;4.75;2.86;NA
4.55;4.6;0.17;4.75;2.88;NA
4.55;4.6;0.19;4.75;3.01;NA
4.54;4.6;0.22;4.75;2.56;NA
4.55;4.6;0.17;4.75;3.23;NA
4.56;4.6;0.18;4.8;2.85;NA
4.56;4.6;0.15;4.8;3.36;NA
4.55;4.6;0.18;4.8;3.34;NA
4.56;4.6;0.15;4.8;3.36;NA
4.55;4.6;0.19;4.8;3.06;NA
4.55;4.6;0.19;4.8;3.18;NA
4.56;4.6;0.19;4.8;2.99;NA
4.56;4.6;0.18;4.8;2.94;NA
4.56;4.6;0.21;4.8;2.49;NA
4.57;4.6;0.2;4.8;3.03;NA
4.6;4.6;0.19;4.8;2.93;NA
4.63;4.68;0.18;4.8;3.11;NA
4.64;4.71;0.24;4.8;2.95;NA
4.68;4.73;0.21;4.8;2.71;NA
4.69;4.74;0.21;4.8;2.98;NA
4.7;4.77;0.24;4.8;2.87;NA
4.7;4.78;0.25;4.8;2.99;NA
4.71;4.78;0.23;4.8;3.31;NA
4.72;4.78;0.22;4.8;3.43;NA
4.72;4.78;0.22;4.8;3.44;NA
4.72;4.79;0.23;4.8;2.98;NA
4.71;4.79;0.28;4.8;2.85;NA
4.72;4.79;0.23;4.8;2.86;NA
4.72;4.79;0.24;4.8;3.1;NA
4.72;4.8;0.24;4.8;3.18;NA
4.74;4.8;0.21;4.8;3.15;NA
4.73;4.8;0.24;4.8;3.34;NA
4.73;4.8;0.23;4.8;2.83;NA
4.73;4.8;0.23;4.8;2.86;NA
4.73;4.8;0.23;4.8;2.69;NA
4.73;4.8;0.22;4.8;3.11;NA
4.72;4.8;0.25;4.8;2.66;NA
4.72;4.8;0.25;4.97;3.1;NA
4.73;4.8;0.23;4.97;2.71;NA
4.73;4.8;0.22;4.97;3.46;NA
4.74;4.8;0.2;4.97;3.28;NA
4.73;4.8;0.26;5;2.83;NA
