"mean";"median";"sd";"best";"worst";"score"
644.78;396.48;761.63;0.06;5813.86;NA
324.17;147.86;579.16;0.06;5869.81;NA
278.7;52.51;833.83;0.06;7408.57;NA
229.86;21.95;925.87;0.06;7481.04;NA
149.37;9.76;657.52;0.06;6711.5;NA
187.49;6.66;800.05;0.06;6103.85;NA
151.76;3.52;713.15;0.06;7043.14;NA
187.77;0.78;867.41;0.06;7083.47;NA
165.66;0.24;779.59;0.03;7203.17;NA
161.93;0.06;771.78;0.03;7113.8;NA
186.32;0.06;894.16;0.03;7193.29;NA
190.31;0.06;872.99;0.03;6655.91;NA
169.23;0.06;763.69;0.03;6843.19;NA
183.27;0.06;818.43;0.03;7285.17;NA
189.23;0.06;794.48;0.03;7362.17;NA
134.41;0.06;648.14;0.03;7021.34;NA
168.33;0.06;815.41;0.03;6324.09;NA
225.73;0.06;977.95;0.03;6639.61;NA
165.83;0.03;773.1;0.03;7149.26;NA
176.76;0.03;813.64;0.03;6904.54;NA
176.81;0.03;727.48;0.03;5857.56;NA
165.11;0.03;797.47;0.03;7372.47;NA
136.22;0.03;645.9;0.03;6459.98;NA
132.36;0.03;710.05;0.03;7557.34;NA
192.5;0.03;880.22;0.03;7286.87;NA
110.82;0.03;545.86;0.03;7552.12;NA
160.77;0.03;744.66;0.03;7559.07;NA
144.9;0.03;670.81;0.03;7283.46;NA
112.92;0.03;558.3;0.03;5375.14;NA
136.83;0.03;665.11;0.03;7515.67;NA
172.3;0.03;815.93;0.03;7484.5;NA
154.32;0.03;738.02;0.03;7166.18;NA
160.11;0.03;736.56;0.03;6762.38;NA
162.43;0.03;818.39;0.03;7604.35;NA
130.76;0.03;607.76;0.03;5542.07;NA
171.17;0.03;783.24;0.03;7448.21;NA
177.23;0.03;862.93;0.03;7534.75;NA
195.92;0.03;829.58;0.03;6592.44;NA
163.51;0.03;740.3;0.03;7288.58;NA
108.46;0.03;562.44;0.03;5757.87;NA
146.64;0.03;646.03;0.03;6468.02;NA
168.55;0.03;782.51;0.03;6825.01;NA
144.82;0.03;709;0.03;7588.66;NA
158.39;0.03;743.68;0.03;7453.39;NA
191.58;0.03;883.4;0.03;7329.61;NA
110.97;0.03;524.47;0.03;6297.09;NA
159.35;0.03;682.03;0.03;6521.2;NA
144.05;0.03;698.72;0.03;6497;NA
136.57;0.03;679.29;0.03;7658.5;NA
137.87;0.03;656.8;0.03;6688.58;NA
211.98;0.03;914.98;0.03;6986.19;NA
145.57;0.03;692.76;0.03;6379.87;NA
192.35;0.03;882.46;0.03;7443.04;NA
145.68;0.03;692.86;0.03;6778.83;NA
185.63;0.03;868.5;0.03;7432.69;NA
182.94;0.03;829.25;0.03;7039.78;NA
205.59;0.03;952.37;0.03;7637.51;NA
147.02;0.03;651.84;0.03;5892.81;NA
153.99;0.03;729.08;0.03;7458.57;NA
172.28;0.03;762.58;0.03;6942.81;NA
196.01;0.03;891.25;0.03;7443.04;NA
162.45;0.03;752.41;0.03;6665.71;NA
140.54;0.03;667.01;0.03;6186.5;NA
179.51;0.03;778.16;0.03;7602.6;NA
158.4;0.03;687.29;0.03;6924.49;NA
162.04;0.03;798.27;0.03;7176.34;NA
177.44;0.03;818.81;0.03;6825.01;NA
175.8;0.03;769.24;0.03;7472.39;NA
129.25;0.03;628.6;0.03;6161.36;NA
125.28;0.03;580.44;0.03;6607.06;NA
177.99;0.03;803.11;0.03;7418.9;NA
160.59;0.03;712.27;0.03;6873;NA
144.25;0.03;651.09;0.03;7259.59;NA
150.18;0.03;727.38;0.03;7327.9;NA
175.37;0.03;820.89;0.03;7644.51;NA
191.3;0.03;841.14;0.03;7268.11;NA
165;0.03;750.28;0.03;7256.18;NA
170.78;0.03;863.59;0.03;7586.92;NA
167.23;0.03;787.76;0.03;6971.16;NA
182.35;0.03;820.04;0.03;7475.85;NA
223.11;0.03;969.66;0.03;7411.7;NA
152.05;0.03;695.69;0.03;6524.43;NA
170.38;0.03;769.42;0.03;6285.98;NA
242.56;0.03;1016.9;0.03;7399.97;NA
166.68;0.03;779.68;0.03;7512.21;NA
177.08;0.03;774.93;0.03;7477.58;NA
105.04;0.03;550.88;0.03;6818.4;NA
165.75;0.03;853.35;0.03;7590.4;NA
173.97;0.03;755.38;0.03;6276.47;NA
187.56;0.03;846.02;0.03;6569.73;NA
195.14;0.03;850.17;0.03;6770.6;NA
136.97;0.03;614.41;0.03;6914.51;NA
178.52;0.03;851.3;0.03;7196.68;NA
224.7;0.03;920.37;0.03;7527.81;NA
158.3;0.03;746.82;0.03;6469.63;NA
218.89;0.03;948;0.03;7367.32;NA
189.73;0.03;853.68;0.03;7625.29;NA
146.42;0.03;675.17;0.03;6881.29;NA
213.81;0.03;958.09;0.03;7559.07;NA
159.27;0.03;731.53;0.03;7004.59;NA
