"mean";"median";"sd";"best";"worst";"score"
27.77;28.91;10.79;3.08;52.5;NA
22.3;23.76;10.58;1.76;52.5;NA
17.84;17.5;9.92;1.53;52.5;NA
14.25;11.27;10.36;0.87;52.5;NA
11.03;8.29;9.87;0.32;52.5;NA
8.7;6.38;9.22;0.31;52.5;NA
7.63;4.64;10.33;0.31;52.5;NA
6.87;3.67;11.41;0.19;52.5;NA
5.97;2.39;10.87;0.12;52.5;NA
5.2;1.84;10.64;0.02;52.5;NA
4.61;1.48;10.69;0.02;52.5;NA
4.31;1.29;10.64;0.02;52.5;NA
4.1;1.08;10.67;0.02;52.5;NA
4.22;0.31;11.58;0.02;52.5;NA
3.88;0.31;11.26;0.02;52.5;NA
3.95;0.31;11.99;0.02;52.5;NA
3.86;0.2;11.69;0.02;52.5;NA
3.61;0.19;11.35;0.02;52.5;NA
3.89;0.12;12.04;0.02;52.5;NA
3.86;0.03;12.08;0.02;52.5;NA
3.71;0.02;11.9;0.02;52.5;NA
3.41;0.02;11.01;0.02;52.5;NA
3.43;0.02;11.02;0.02;52.5;NA
3.7;0.02;11.67;0.02;52.5;NA
3.42;0.02;11.06;0.02;52.5;NA
3.34;0.02;10.85;0.02;52.5;NA
3.44;0.02;10.91;0.02;52.5;NA
3.53;0.02;11.28;0.02;52.5;NA
3.53;0.02;11.28;0.02;52.5;NA
3.73;0.02;11.81;0.02;52.5;NA
3.4;0.02;11.08;0.02;52.5;NA
3.62;0.02;11.5;0.02;52.5;NA
3.92;0.02;12.38;0.02;52.5;NA
3.5;0.02;11.18;0.02;52.5;NA
3.41;0.02;11.02;0.02;52.5;NA
3.91;0.02;12.31;0.02;52.5;NA
3.41;0.02;11.12;0.02;52.5;NA
3.61;0.02;11.56;0.02;52.5;NA
3.35;0.02;10.82;0.02;52.5;NA
3.35;0.02;10.73;0.02;52.5;NA
3.47;0.02;11.2;0.02;52.5;NA
3.57;0.02;11.4;0.02;52.5;NA
3.76;0.02;11.94;0.02;52.5;NA
3.64;0.02;11.54;0.02;52.5;NA
3.75;0.02;11.86;0.02;52.5;NA
3.41;0.02;10.77;0.02;52.5;NA
3.56;0.02;11.42;0.02;52.5;NA
3.31;0.02;10.59;0.02;52.5;NA
3.62;0.02;11.33;0.02;52.5;NA
3.65;0.02;11.65;0.02;52.5;NA
3.35;0.02;10.97;0.02;52.5;NA
3.7;0.02;11.87;0.02;52.5;NA
3.67;0.02;11.68;0.02;52.5;NA
3.73;0.02;11.72;0.02;52.5;NA
3.39;0.02;11.01;0.02;52.5;NA
3.68;0.02;11.84;0.02;52.5;NA
3.76;0.02;11.94;0.02;52.5;NA
3.39;0.02;10.77;0.02;52.5;NA
3.51;0.02;11.39;0.02;52.5;NA
3.58;0.02;11.42;0.02;52.5;NA
3.47;0.02;11.15;0.02;52.5;NA
3.46;0.02;11.18;0.02;52.5;NA
3.42;0.02;10.98;0.02;52.5;NA
3.81;0.02;11.86;0.02;52.5;NA
3.54;0.02;11.16;0.02;52.5;NA
3.35;0.02;10.62;0.02;52.5;NA
3.23;0.02;10.32;0.02;52.5;NA
3.76;0.02;11.91;0.02;52.5;NA
3.69;0.02;11.82;0.02;52.5;NA
3.37;0.02;10.82;0.02;52.5;NA
3.57;0.02;11.55;0.02;52.5;NA
3.38;0.02;11.15;0.02;52.5;NA
3.46;0.02;11.28;0.02;52.5;NA
3.27;0.02;10.63;0.02;52.5;NA
3.47;0.02;11.11;0.02;52.5;NA
3.6;0.02;11.64;0.02;52.5;NA
3.73;0.02;11.88;0.02;52.5;NA
3.65;0.02;11.69;0.02;52.5;NA
3.62;0.02;11.31;0.02;52.5;NA
3.48;0.02;11.03;0.02;52.5;NA
3.47;0.02;11.15;0.02;52.5;NA
3.44;0.02;11.21;0.02;52.5;NA
3.28;0.02;10.53;0.02;52.5;NA
3.36;0.02;10.77;0.02;52.5;NA
3.45;0.02;11.05;0.02;52.5;NA
3.37;0.02;10.95;0.02;52.5;NA
3.21;0.02;10.36;0.02;52.5;NA
3.48;0.02;11;0.02;52.5;NA
3.65;0.02;11.58;0.02;52.5;NA
3.63;0.02;11.53;0.02;52.5;NA
3.4;0.02;11.06;0.02;52.5;NA
3.62;0.02;11.37;0.02;52.5;NA
3.32;0.02;10.81;0.02;52.5;NA
3.52;0.02;11.3;0.02;52.5;NA
3.43;0.02;11.01;0.02;52.5;NA
3.36;0.02;10.64;0.02;52.5;NA
3.34;0.02;10.8;0.02;52.5;NA
3.6;0.02;11.36;0.02;52.5;NA
3.57;0.02;11.5;0.02;52.5;NA
3.53;0.02;11.18;0.02;52.5;NA
