"mean";"median";"sd";"best";"worst";"score"
27.66;28.48;10.51;2.55;52.5;NA
22.34;23.46;10.22;1.18;52.5;NA
18.64;17.5;10.33;1.18;52.5;NA
14.85;12.89;9.8;1.13;52.5;NA
12.29;10.03;9.72;1.13;52.5;NA
9.61;7.31;9.17;1;52.5;NA
8.51;5.76;11.08;0.95;52.5;NA
7.14;4.21;11.13;0.91;52.5;NA
5.97;2.38;10.58;0.91;52.5;NA
5.32;1.92;10.87;0.91;52.5;NA
4.78;1.53;10.72;0.91;52.5;NA
4.44;1.21;10.41;0.91;52.5;NA
4.7;1.13;11.37;0.83;52.5;NA
4.66;1.06;11.45;0.83;52.5;NA
4.53;1.02;11.17;0.83;52.5;NA
4.56;1;11.36;0.83;52.5;NA
4.34;0.98;10.87;0.83;52.5;NA
4.23;0.91;10.69;0.83;52.5;NA
4.46;0.91;11.52;0.82;52.5;NA
4.28;0.91;10.9;0.82;52.5;NA
4.22;0.91;10.77;0.82;52.5;NA
4.55;0.83;11.6;0.82;52.5;NA
4.3;0.83;11.15;0.82;52.5;NA
4.81;0.83;12.47;0.82;52.5;NA
4.26;0.83;10.97;0.82;52.5;NA
4.36;0.83;11.42;0.82;52.5;NA
4.28;0.83;11.13;0.82;52.5;NA
4.59;0.82;12.1;0.82;52.5;NA
4.39;0.82;11.41;0.82;52.5;NA
3.92;0.82;10.22;0.82;52.5;NA
4.41;0.82;11.47;0.82;52.5;NA
4.25;0.82;11.05;0.82;52.5;NA
3.96;0.82;10.27;0.82;52.5;NA
3.86;0.82;10.37;0.82;52.5;NA
4.1;0.82;10.81;0.82;52.5;NA
4.38;0.82;11.34;0.82;52.5;NA
4.2;0.82;11.01;0.82;52.5;NA
4.59;0.82;11.99;0.82;52.5;NA
4.21;0.82;11.13;0.82;52.5;NA
4;0.82;10.62;0.82;52.5;NA
4.38;0.82;11.4;0.82;52.5;NA
4.21;0.82;10.96;0.82;52.5;NA
4.24;0.82;11.04;0.82;52.5;NA
4.71;0.82;12.26;0.82;52.5;NA
4.24;0.82;10.87;0.82;52.5;NA
4.37;0.82;11.55;0.82;52.5;NA
4.2;0.82;10.97;0.82;52.5;NA
4.15;0.82;10.77;0.82;52.5;NA
4.43;0.82;11.37;0.82;52.5;NA
4.2;0.82;10.91;0.82;52.5;NA
4.54;0.82;11.88;0.82;52.5;NA
4.24;0.82;10.94;0.82;52.5;NA
4.21;0.82;10.89;0.82;52.5;NA
4.2;0.82;10.95;0.82;52.5;NA
4.11;0.82;10.83;0.82;52.5;NA
3.87;0.82;10.15;0.82;52.5;NA
4.38;0.82;11.32;0.82;52.5;NA
4.12;0.82;10.74;0.82;52.5;NA
4.17;0.82;11.02;0.82;52.5;NA
3.89;0.82;10.07;0.82;52.5;NA
4.23;0.82;10.88;0.82;52.5;NA
4.17;0.82;11.01;0.82;52.5;NA
4.42;0.82;11.42;0.82;52.5;NA
4.61;0.82;11.97;0.82;52.5;NA
4.25;0.82;11.06;0.82;52.5;NA
4.45;0.82;11.71;0.82;52.5;NA
4.31;0.82;11.31;0.82;52.5;NA
4.1;0.82;10.68;0.82;52.5;NA
4.06;0.82;10.55;0.82;52.5;NA
4.35;0.82;11.19;0.82;52.5;NA
4.39;0.82;11.45;0.82;52.5;NA
4.17;0.82;11.1;0.82;52.5;NA
4.34;0.82;11.22;0.82;52.5;NA
3.99;0.82;10.34;0.82;52.5;NA
4.29;0.82;11.18;0.82;52.5;NA
4.1;0.82;10.71;0.82;52.5;NA
4.22;0.82;10.94;0.82;52.5;NA
4.06;0.82;10.72;0.82;52.5;NA
4;0.82;10.23;0.82;52.5;NA
4.54;0.82;11.78;0.82;52.5;NA
4.26;0.82;11.24;0.82;52.5;NA
4.11;0.82;10.9;0.82;52.5;NA
4.49;0.82;11.87;0.82;52.5;NA
4.29;0.82;11.07;0.82;52.5;NA
4.32;0.82;11.21;0.82;52.5;NA
4.16;0.82;10.85;0.82;52.5;NA
4.37;0.82;11.4;0.82;52.5;NA
4.17;0.82;10.8;0.82;52.5;NA
4.15;0.82;10.92;0.82;52.5;NA
4.14;0.82;10.95;0.82;52.5;NA
4.03;0.82;10.31;0.82;52.5;NA
4.08;0.82;10.62;0.82;52.5;NA
4.32;0.82;11.23;0.82;52.5;NA
4.08;0.82;10.72;0.82;52.5;NA
4.24;0.82;11.04;0.82;52.5;NA
4.06;0.82;10.63;0.82;52.5;NA
4.12;0.82;10.61;0.82;52.5;NA
4.19;0.82;10.94;0.82;52.5;NA
4.16;0.82;10.87;0.82;52.5;NA
3.95;0.82;10.09;0.82;52.5;NA
