"mean";"median";"sd";"best";"worst";"score"
670.52;382.1;849.85;0.35;6897.89;NA
365.81;160.77;767.94;0.35;7592.14;NA
293.57;66.04;926.76;0.04;7448.21;NA
181.69;25.65;681.37;0.04;6916.17;NA
191.9;11.2;819.81;0.04;7649.75;NA
161.29;6.75;751.96;0.04;6719.69;NA
123.43;2.86;642.79;0.04;6848.16;NA
215.5;1.31;911.76;0.04;6461.59;NA
116.97;0.8;571.07;0.04;6487.33;NA
125.82;0.58;607.93;0.04;7487.96;NA
199.01;0.43;878.72;0.04;7500.08;NA
136.5;0.37;685.7;0.04;7586.92;NA
236.35;0.35;995.88;0.04;6803.55;NA
147.9;0.29;784.91;0.04;7339.89;NA
176.86;0.28;802.58;0.03;6531.12;NA
172.65;0.27;795.35;0.03;7213.66;NA
202.51;0.26;896.22;0.03;7648;NA
171.54;0.19;735.24;0.03;6976.17;NA
144.77;0.13;685.27;0.03;7167.87;NA
148.34;0.06;716.64;0.03;6206.96;NA
126.08;0.06;628.66;0.03;7566.03;NA
131.02;0.05;659.98;0.03;6320.91;NA
178.37;0.04;830.62;0.03;6848.59;NA
151.53;0.03;708.31;0.03;7369.04;NA
167.56;0.03;813.36;0.03;7625.29;NA
194.12;0.03;899.76;0.03;7609.58;NA
162.65;0.03;751.6;0.03;7642.76;NA
189.34;0.03;852.59;0;7280.05;NA
149.55;0.03;725.05;0;7571.25;NA
137.96;0.03;731.19;0;7489.69;NA
171.32;0.03;775.33;0;7425.48;NA
190.53;0.03;856.82;0;7098.63;NA
134.29;0.03;632.42;0;7644.51;NA
162.57;0.03;715.74;0;7280.05;NA
141.83;0.03;642.14;0;7091.89;NA
183.96;0.03;877.97;0;7103.02;NA
163.82;0.03;795.3;0;6987.87;NA
159.8;0.03;707.61;0;6785.42;NA
190.11;0;922.74;0;7567.77;NA
196.94;0;876.53;0;7115.49;NA
168.71;0;741.48;0;7350.17;NA
153.09;0;789.73;0;7500.08;NA
184.18;0;825.68;0;7501.81;NA
187.62;0;822.98;0;6158.22;NA
118.55;0;593.55;0;6257.48;NA
153.13;0;755.2;0;7505.27;NA
186.71;0;852.26;0;7592.14;NA
141.19;0;656.09;0;6709.86;NA
161.54;0;733;0;6891.25;NA
147.89;0;766.15;0;7108.74;NA
138.83;0;670.51;0;6884.61;NA
126.19;0;555.47;0;6897.89;NA
145.04;0;715.97;0;7583.43;NA
190.5;0;908.32;0;7524.34;NA
134.97;0;657.91;0;7646.25;NA
145.74;0;682.13;0;6841.81;NA
190.48;0;835.41;0;7167.87;NA
148.89;0;717.58;0;7044.82;NA
158.69;0;744.62;0;7628.78;NA
155.37;0;754.69;0;6996.23;NA
170.6;0;867.27;0;7545.17;NA
150.66;0;750.45;0;6729.53;NA
188.21;0;859.15;0;7391.37;NA
114.25;0;572.5;0;6597.31;NA
210.85;0;950.49;0;7507.01;NA
165.91;0;782.66;0;7135.74;NA
170.04;0;839.57;0;7382.78;NA
174.82;0;786.03;0;7271.52;NA
132.51;0;610.93;0;6722.97;NA
146.66;0;744.67;0;6969.49;NA
183.85;0;804.17;0;6432.69;NA
137.35;0;617.72;0;5313.74;NA
169.69;0;730.92;0;6039.54;NA
127.39;0;638.27;0;7162.79;NA
139.76;0;639.6;0;5436.89;NA
166.64;0;825.12;0;7410.29;NA
145.06;0;754.36;0;7405.13;NA
183.04;0;827.72;0;7110.43;NA
182.84;0;794.93;0;6954.47;NA
153.54;0;699.18;0;7470.67;NA
159.17;0;718.51;0;6030.22;NA
207.11;0;917.57;0;7534.75;NA
177.25;0;762.24;0;6333.63;NA
130.1;0;615.76;0;6426.27;NA
135.13;0;668.41;0;7503.54;NA
147.99;0;745.57;0;7403.41;NA
122.92;0;629.43;0;6686.95;NA
136.09;0;594.04;0;6273.31;NA
209.46;0;970.43;0;7552.12;NA
149.26;0;666.53;0;7261.29;NA
176.12;0;816.96;0;7086.84;NA
154.82;0;734.17;0;7417.18;NA
155.21;0;690.29;0;6851.47;NA
166.37;0;756.17;0;7161.97;NA
188.94;0;872.04;0;7245.96;NA
207.1;0;919.79;0;7609.58;NA
154.72;0;696.29;0;6243.9;NA
168.2;0;776.31;0;7567.77;NA
122.28;0;564.67;0;5979.09;NA
167.97;0;744.7;0;7110.43;NA
