"mean";"median";"sd";"best";"worst";"score"
4.28;4.27;0.2;4.59;3.19;NA
4.36;4.4;0.16;4.59;3.23;NA
4.38;4.44;0.21;4.59;2.2;NA
4.42;4.46;0.15;4.59;3.2;NA
4.46;4.48;0.13;4.59;3.46;NA
4.46;4.49;0.17;4.59;2.24;NA
4.47;4.51;0.19;4.59;2.65;NA
4.48;4.52;0.17;4.6;2.69;NA
4.48;4.53;0.2;4.6;2.43;NA
4.5;4.53;0.15;4.6;3.19;NA
4.5;4.54;0.17;4.6;2.99;NA
4.51;4.54;0.17;4.6;2.83;NA
4.51;4.54;0.19;4.6;3.16;NA
4.52;4.55;0.17;4.6;2.96;NA
4.52;4.57;0.2;4.6;2.88;NA
4.52;4.58;0.18;4.6;3.12;NA
4.53;4.59;0.17;4.6;2.96;NA
4.54;4.59;0.18;4.6;3.22;NA
4.55;4.59;0.15;4.6;3.28;NA
4.54;4.59;0.2;4.6;2.76;NA
4.54;4.6;0.2;4.6;2.93;NA
4.55;4.6;0.18;4.6;3;NA
4.54;4.6;0.21;4.6;2.85;NA
4.56;4.6;0.16;4.6;3.35;NA
4.55;4.6;0.16;4.6;3.15;NA
4.55;4.6;0.16;4.6;3.36;NA
4.56;4.6;0.15;4.75;3.49;NA
4.55;4.6;0.18;4.75;3.36;NA
4.55;4.6;0.19;4.75;2.86;NA
4.55;4.6;0.18;4.75;3.36;NA
4.54;4.6;0.22;4.75;2.98;NA
4.55;4.6;0.17;4.75;3.21;NA
4.55;4.6;0.2;4.75;3.06;NA
4.57;4.6;0.16;4.75;3.41;NA
4.58;4.6;0.16;4.75;3.18;NA
4.58;4.6;0.19;4.75;2.74;NA
4.6;4.6;0.21;4.75;3.28;NA
4.62;4.75;0.24;4.75;2.95;NA
4.66;4.75;0.19;4.75;3.4;NA
4.68;4.75;0.23;4.75;2.99;NA
4.69;4.75;0.21;4.75;2.84;NA
4.68;4.75;0.21;5;3.46;NA
