"mean";"median";"sd";"best";"worst";"score"
4.28;4.27;0.2;4.75;2.98;NA
4.35;4.4;0.16;4.75;3.43;NA
4.39;4.44;0.18;4.75;2.86;NA
4.43;4.47;0.19;4.75;2.95;NA
4.45;4.48;0.18;4.75;3.04;NA
4.47;4.49;0.15;4.75;2.98;NA
4.47;4.5;0.16;4.75;3.43;NA
4.48;4.51;0.16;4.75;3.2;NA
4.48;4.52;0.2;4.75;2.35;NA
4.49;4.53;0.19;4.75;2.73;NA
4.5;4.54;0.19;4.75;2.61;NA
4.5;4.54;0.2;4.75;2.96;NA
4.52;4.54;0.17;4.75;2.58;NA
4.52;4.56;0.18;4.75;2.86;NA
4.54;4.58;0.16;4.75;2.93;NA
4.54;4.59;0.18;4.75;3.22;NA
4.56;4.59;0.16;4.75;2.56;NA
4.56;4.6;0.15;4.76;3.26;NA
4.55;4.6;0.22;4.77;3.13;NA
4.58;4.6;0.18;4.77;3.55;NA
4.59;4.65;0.22;4.77;2.91;NA
4.62;4.68;0.21;4.77;2.68;NA
4.64;4.69;0.24;4.77;2.69;NA
4.67;4.73;0.21;4.77;3.11;NA
4.68;4.75;0.24;4.77;2.24;NA
4.69;4.75;0.22;4.77;3.35;NA
4.69;4.75;0.24;4.77;3.18;NA
4.71;4.77;0.2;4.77;2.95;NA
4.7;4.77;0.24;4.77;3.18;NA
4.71;4.77;0.21;4.77;3.3;NA
4.71;4.77;0.23;4.77;3.12;NA
4.71;4.77;0.21;4.77;3.24;NA
4.7;4.77;0.24;4.77;2.94;NA
4.71;4.77;0.24;4.97;2.75;NA
4.7;4.77;0.24;4.97;3;NA
4.71;4.77;0.25;4.97;2.91;NA
4.7;4.77;0.26;4.97;2.93;NA
4.73;4.77;0.2;4.97;3.05;NA
4.72;4.77;0.26;4.97;2.75;NA
4.74;4.77;0.25;4.97;2.68;NA
4.76;4.77;0.22;4.97;3.7;NA
4.78;4.77;0.27;4.97;3.22;NA
4.81;4.97;0.28;4.97;3.1;NA
4.86;4.97;0.25;4.97;3.52;NA
4.88;4.97;0.28;5;2.82;NA
