"mean";"median";"sd";"best";"worst";"score"
0.01;0;0.08;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.09;1;0;NA
0.01;0;0.13;2;0;NA
0.02;0;0.14;2;0;NA
0.02;0;0.15;2;0;NA
0.02;0;0.16;2;0;NA
0.03;0;0.17;2;0;NA
0.03;0;0.17;2;0;NA
0.03;0;0.18;2;0;NA
0.03;0;0.19;2;0;NA
0.04;0;0.2;2;0;NA
0.04;0;0.2;2;0;NA
0.04;0;0.21;2;0;NA
0.04;0;0.21;2;0;NA
0.05;0;0.23;2;0;NA
0.06;0;0.24;2;0;NA
0.06;0;0.24;2;0;NA
0.07;0;0.27;2;0;NA
0.08;0;0.29;2;0;NA
0.09;0;0.3;2;0;NA
0.1;0;0.31;2;0;NA
0.13;0;0.35;2;0;NA
0.19;0;0.42;2;0;NA
0.27;0;0.47;2;0;NA
0.37;0;0.52;2;0;NA
0.52;0;0.55;2;0;NA
0.72;1;0.54;2;0;NA
0.92;1;0.45;2;0;NA
1.02;1;0.46;2;0;NA
1.1;1;0.54;2;0;NA
1.22;1;0.62;3;0;NA
1.39;1;0.67;3;0;NA
1.58;2;0.68;3;0;NA
1.79;2;0.65;3;0;NA
1.83;2;0.64;3;0;NA
1.84;2;0.65;3;0;NA
1.85;2;0.66;3;0;NA
1.88;2;0.68;4;0;NA
1.9;2;0.7;4;0;NA
1.92;2;0.72;4;0;NA
1.99;2;0.77;4;0;NA
2.09;2;0.83;4;0;NA
2.25;2;0.9;4;0;NA
2.44;3;0.94;4;0;NA
2.64;3;0.94;4;0;NA
2.75;3;0.94;4;0;NA
2.78;3;0.97;4;0;NA
2.84;3;1;4;0;NA
2.93;3;1.06;5;0;NA
