"mean";"median";"sd";"best";"worst";"score"
28.2;29.48;10.77;1.64;52.5;NA
23.05;24.56;10.39;1.01;52.5;NA
18.69;17.92;10.39;1.01;52.5;NA
15.02;12.37;10.28;1.01;52.5;NA
11.94;9.7;9.78;1.01;52.5;NA
9.49;7.32;9.41;1.01;52.5;NA
8.06;5.47;10.05;1.01;52.5;NA
7.22;3.95;10.9;1.01;52.5;NA
6.41;2.89;11.07;1;52.5;NA
5.76;2.32;11.3;0.12;52.5;NA
5.41;1.89;11.5;0.1;52.5;NA
4.49;1.51;9.85;0.1;52.5;NA
4.77;1.23;11.05;0.1;52.5;NA
4.38;1.12;10.73;0.04;52.5;NA
4.45;1.07;11.17;0.04;52.5;NA
4.62;1.02;11.79;0.04;52.5;NA
4.24;1;11.12;0.04;52.5;NA
3.94;1;10.83;0.04;52.5;NA
4.09;0.54;11.52;0.04;52.5;NA
3.9;0.12;11.49;0.04;52.5;NA
3.54;0.1;11.26;0.04;52.5;NA
3.45;0.1;10.94;0.04;52.5;NA
3.75;0.1;11.7;0.04;52.5;NA
3.4;0.05;10.62;0.04;52.5;NA
3.58;0.04;11.13;0.04;52.5;NA
3.61;0.04;11.33;0.04;52.5;NA
3.46;0.04;11.26;0.04;52.5;NA
3.27;0.04;10.64;0.04;52.5;NA
3.44;0.04;11.03;0.04;52.5;NA
3.54;0.04;11.15;0.04;52.5;NA
3.62;0.04;11.69;0.04;52.5;NA
3.78;0.04;11.92;0.04;52.5;NA
3.34;0.04;10.77;0.04;52.5;NA
3.52;0.04;11.36;0.04;52.5;NA
3.39;0.04;10.8;0.04;52.5;NA
3.55;0.04;11.34;0.04;52.5;NA
3.64;0.04;11.35;0.04;52.5;NA
3.64;0.04;11.45;0.04;52.5;NA
3.57;0.04;11.28;0.04;52.5;NA
3.53;0.04;11.28;0.04;52.5;NA
3.68;0.04;11.68;0.04;52.5;NA
3.76;0.04;11.77;0.04;52.5;NA
3.87;0.04;12.21;0.04;52.5;NA
3.18;0.04;10.45;0.04;52.5;NA
3.57;0.04;11.36;0.04;52.5;NA
3.73;0.04;11.68;0.04;52.5;NA
3.8;0.04;11.71;0.04;52.5;NA
3.94;0.04;12.14;0.04;52.5;NA
3.7;0.04;11.66;0.04;52.5;NA
3.38;0.04;10.79;0.04;52.5;NA
3.59;0.04;11.34;0.04;52.5;NA
3.67;0.04;11.83;0.04;52.5;NA
3.52;0.04;11.16;0.04;52.5;NA
3.63;0.04;11.26;0.04;52.5;NA
3.36;0.04;10.61;0.04;52.5;NA
3.45;0.04;11.05;0.04;52.5;NA
3.4;0.04;10.8;0.04;52.5;NA
3.69;0.04;11.75;0.04;52.5;NA
3.67;0.04;11.58;0.04;52.5;NA
3.61;0.04;11.42;0.04;52.5;NA
3.68;0.04;11.42;0.04;52.5;NA
3.61;0.04;11.43;0.04;52.5;NA
3.56;0.04;11.16;0.04;52.5;NA
3.39;0.04;10.56;0.04;52.5;NA
3.61;0.04;11.46;0.04;52.5;NA
3.69;0.04;11.7;0.04;52.5;NA
3.67;0.04;11.56;0.04;52.5;NA
3.28;0.04;10.83;0.04;52.5;NA
3.86;0.04;12.02;0.04;52.5;NA
3.89;0.04;12.3;0.04;52.5;NA
3.57;0.04;11.52;0.04;52.5;NA
3.71;0.04;11.69;0.04;52.5;NA
3.35;0.04;10.62;0.04;52.5;NA
3.83;0.04;12.08;0.04;52.5;NA
3.72;0.04;11.73;0.04;52.5;NA
3.61;0.04;11.68;0.04;52.5;NA
3.48;0.04;11.14;0.04;52.5;NA
3.39;0.04;11.08;0.04;52.5;NA
3.33;0.04;10.69;0.04;52.5;NA
3.84;0.04;12.09;0.04;52.5;NA
3.67;0.04;11.64;0.04;52.5;NA
3.35;0.04;10.64;0.04;52.5;NA
3.46;0.04;10.99;0.04;52.5;NA
3.55;0.04;11.39;0.04;52.5;NA
3.74;0.04;11.76;0.04;52.5;NA
3.69;0.04;11.66;0.04;52.5;NA
3.6;0.04;11.37;0.04;52.5;NA
3.59;0.04;11.42;0.04;52.5;NA
3.55;0.04;11.19;0.04;52.5;NA
3.46;0.04;11.01;0.04;52.5;NA
3.73;0.04;11.64;0.04;52.5;NA
3.51;0.04;11.08;0.04;52.5;NA
3.54;0.04;11.08;0.04;52.5;NA
3.38;0.04;10.82;0.04;52.5;NA
3.54;0.04;11.12;0.04;52.5;NA
3.43;0.04;11.2;0.04;52.5;NA
3.7;0.04;11.41;0.04;52.5;NA
3.13;0.04;10.26;0.04;52.5;NA
3.52;0.04;11.24;0.04;52.5;NA
3.69;0.04;11.67;0.04;52.5;NA
