"mean";"median";"sd";"best";"worst";"score"
1.65;1.7;0.26;0.64;2.8;NA
1.56;1.7;0.29;0.29;2.6;NA
1.47;1.67;0.33;0.29;2.07;NA
1.36;1.46;0.38;0.13;2.7;NA
1.22;1.2;0.4;0.13;2.93;NA
1.07;1.03;0.4;0.07;2.75;NA
0.92;0.82;0.38;0.07;2.79;NA
0.81;0.72;0.42;0.07;2.79;NA
0.69;0.66;0.42;0.07;2.65;NA
0.6;0.64;0.44;0.07;2.56;NA
0.51;0.41;0.45;0.07;2.61;NA
0.42;0.29;0.47;0.07;2.49;NA
0.36;0.29;0.49;0.07;3.22;NA
0.31;0.13;0.48;0.07;2.75;NA
0.28;0.13;0.51;0.07;2.8;NA
0.25;0.07;0.51;0.07;2.97;NA
0.24;0.07;0.51;0.07;2.51;NA
0.24;0.07;0.51;0.07;2.89;NA
0.23;0.07;0.5;0.07;2.35;NA
0.24;0.07;0.51;0.07;2.55;NA
0.24;0.07;0.51;0.07;2.6;NA
0.24;0.07;0.51;0.07;2.28;NA
0.24;0.07;0.52;0.07;2.65;NA
0.23;0.07;0.51;0.07;2.59;NA
0.24;0.07;0.51;0.07;2.38;NA
0.24;0.07;0.53;0.07;2.6;NA
0.24;0.07;0.53;0.07;2.7;NA
0.24;0.07;0.53;0.07;2.59;NA
0.24;0.07;0.52;0.07;2.8;NA
0.24;0.07;0.54;0.07;2.78;NA
0.24;0.07;0.54;0.07;3.27;NA
0.24;0.07;0.53;0.07;2.61;NA
0.23;0.07;0.5;0.07;2.8;NA
0.24;0.07;0.51;0.07;2.6;NA
0.23;0.07;0.51;0.07;2.94;NA
0.24;0.07;0.53;0.07;2.7;NA
0.24;0.07;0.52;0.07;2.6;NA
0.24;0.07;0.52;0.07;2.76;NA
0.24;0.07;0.51;0.07;2.63;NA
0.23;0.07;0.51;0.07;2.58;NA
0.24;0.07;0.51;0.07;2.36;NA
0.24;0.07;0.54;0.07;2.74;NA
0.23;0.07;0.51;0.07;2.77;NA
0.24;0.07;0.52;0.07;2.7;NA
0.24;0.07;0.53;0.07;2.79;NA
0.24;0.07;0.51;0.07;2.56;NA
0.23;0.07;0.5;0.07;2.56;NA
0.23;0.07;0.51;0.07;2.8;NA
0.23;0.07;0.5;0.07;2.4;NA
0.24;0.07;0.53;0.07;3.46;NA
0.23;0.07;0.49;0.07;2.3;NA
0.23;0.07;0.5;0.07;2.49;NA
0.24;0.07;0.54;0.07;2.79;NA
0.24;0.07;0.51;0.07;2.73;NA
0.24;0.07;0.52;0.07;2.6;NA
0.23;0.07;0.51;0.07;2.45;NA
0.23;0.07;0.51;0.07;2.68;NA
0.24;0.07;0.51;0.07;2.64;NA
0.23;0.07;0.52;0.07;2.75;NA
0.23;0.07;0.49;0.07;2.55;NA
0.24;0.07;0.52;0.07;2.7;NA
0.23;0.07;0.5;0.07;2.26;NA
0.23;0.07;0.5;0.07;2.77;NA
0.24;0.07;0.52;0.07;2.55;NA
0.24;0.07;0.52;0.07;2.8;NA
0.24;0.07;0.53;0.07;2.69;NA
0.25;0.07;0.55;0.07;2.73;NA
0.25;0.07;0.54;0.07;2.7;NA
0.24;0.07;0.54;0.07;3.03;NA
0.24;0.07;0.53;0.07;2.79;NA
0.24;0.07;0.51;0.07;2.6;NA
0.24;0.07;0.53;0.07;2.74;NA
0.23;0.07;0.49;0.07;1.88;NA
0.24;0.07;0.52;0.07;2.61;NA
0.24;0.07;0.54;0.07;2.66;NA
0.24;0.07;0.51;0.07;2.6;NA
0.23;0.07;0.5;0.07;2.55;NA
0.24;0.07;0.53;0.07;2.6;NA
0.24;0.07;0.51;0.07;2.66;NA
0.24;0.07;0.51;0.07;2.04;NA
0.23;0.07;0.51;0.07;2.6;NA
0.25;0.07;0.55;0.07;2.78;NA
0.24;0.07;0.51;0.07;2.56;NA
0.23;0.07;0.51;0.07;2.79;NA
0.23;0.07;0.5;0.07;2.77;NA
0.25;0.07;0.55;0.07;2.77;NA
0.24;0.07;0.53;0.07;3.12;NA
0.24;0.07;0.52;0.07;2.59;NA
0.23;0.07;0.5;0.07;2.51;NA
0.24;0.07;0.53;0.07;3.08;NA
0.24;0.07;0.52;0.07;2.43;NA
0.23;0.07;0.51;0.07;2.56;NA
0.23;0.07;0.5;0.07;2.69;NA
0.25;0.07;0.55;0.07;2.7;NA
0.24;0.07;0.51;0.07;2.79;NA
0.24;0.07;0.52;0.07;2.5;NA
0.23;0.07;0.51;0.07;2.73;NA
0.24;0.07;0.52;0.07;2.8;NA
0.24;0.07;0.54;0.07;3.55;NA
0.24;0.07;0.51;0.07;2.87;NA
