"mean";"median";"sd";"best";"worst";"score"
4.28;4.27;0.19;4.59;3.33;NA
4.34;4.36;0.19;4.59;3.09;NA
4.38;4.43;0.17;4.59;2.93;NA
4.42;4.46;0.16;4.59;3.43;NA
4.44;4.48;0.15;4.59;3.2;NA
4.47;4.49;0.15;4.59;3.23;NA
4.47;4.5;0.16;4.59;3.1;NA
4.48;4.52;0.15;4.59;3.36;NA
4.49;4.52;0.17;4.6;3.05;NA
4.5;4.53;0.14;4.6;3.16;NA
4.5;4.53;0.16;4.6;2.76;NA
4.5;4.54;0.17;4.6;3.19;NA
4.51;4.54;0.14;4.72;3.35;NA
4.51;4.54;0.17;4.72;2.99;NA
4.51;4.54;0.17;4.72;3.24;NA
4.52;4.54;0.15;4.72;2.85;NA
4.52;4.55;0.16;4.72;2.81;NA
4.52;4.55;0.19;4.72;2.96;NA
4.53;4.57;0.16;4.72;3.16;NA
4.53;4.57;0.14;4.72;3.66;NA
4.53;4.58;0.18;4.72;3.25;NA
4.54;4.59;0.17;4.72;3.39;NA
4.54;4.59;0.21;4.72;2.94;NA
4.54;4.59;0.18;4.72;2.98;NA
4.55;4.59;0.17;4.72;3.36;NA
4.54;4.59;0.19;4.72;3.05;NA
4.54;4.6;0.2;4.72;3.28;NA
4.55;4.6;0.17;4.72;3.03;NA
4.55;4.6;0.2;4.72;2.48;NA
4.54;4.6;0.2;4.72;3.19;NA
4.54;4.6;0.23;4.72;1.98;NA
4.55;4.6;0.17;4.72;3.28;NA
4.55;4.6;0.18;4.72;3.37;NA
4.55;4.6;0.19;4.72;2.78;NA
4.55;4.6;0.19;4.72;2.98;NA
4.55;4.6;0.18;4.72;3.23;NA
4.55;4.6;0.18;4.72;3.31;NA
4.56;4.6;0.17;4.72;3.23;NA
4.56;4.6;0.2;4.72;3.18;NA
4.57;4.6;0.18;4.72;3.51;NA
4.59;4.6;0.19;4.72;2.95;NA
4.61;4.6;0.18;4.72;3.29;NA
4.62;4.69;0.2;4.75;2.88;NA
4.65;4.72;0.2;4.75;2.86;NA
4.67;4.72;0.19;4.75;3.28;NA
4.66;4.72;0.18;4.75;3.46;NA
4.65;4.72;0.22;4.98;3.15;NA
4.66;4.72;0.22;4.98;3.31;NA
4.67;4.72;0.21;4.98;2.94;NA
4.67;4.72;0.23;4.98;2.48;NA
4.67;4.72;0.25;4.98;2.83;NA
4.69;4.72;0.26;4.98;2.86;NA
4.73;4.74;0.25;4.98;2.96;NA
4.77;4.75;0.27;4.98;2.68;NA
4.82;4.98;0.28;4.98;3.26;NA
4.87;4.98;0.26;4.98;3.48;NA
4.9;4.98;0.28;4.98;3.06;NA
4.9;4.98;0.25;4.98;3.47;NA
4.9;4.98;0.27;4.98;2.85;NA
4.9;4.98;0.25;4.98;3.36;NA
4.9;4.98;0.26;4.98;3.38;NA
4.89;4.98;0.28;4.98;3.24;NA
4.89;4.98;0.28;4.98;2.69;NA
4.9;4.98;0.26;4.98;3.11;NA
4.89;4.98;0.28;4.98;3.04;NA
4.89;4.98;0.29;4.98;3.43;NA
4.89;4.98;0.29;5;2.98;NA
