"mean";"median";"sd";"best";"worst";"score"
4.27;4.27;0.2;4.58;3.23;NA
4.34;4.39;0.2;4.59;1.99;NA
4.38;4.43;0.2;4.59;2.48;NA
4.43;4.46;0.12;4.59;3.61;NA
4.45;4.48;0.13;4.59;3.43;NA
4.46;4.48;0.15;4.59;3.22;NA
4.46;4.49;0.18;4.59;3.01;NA
4.47;4.5;0.19;4.6;3;NA
4.48;4.51;0.16;4.6;2.99;NA
4.49;4.52;0.17;4.6;3.23;NA
4.5;4.53;0.15;4.6;3.21;NA
4.5;4.53;0.17;4.6;3.13;NA
4.5;4.54;0.18;4.68;3.15;NA
4.51;4.54;0.19;4.68;2.69;NA
4.51;4.54;0.18;4.68;2.98;NA
4.52;4.55;0.19;4.68;2.55;NA
4.52;4.56;0.17;4.68;3.23;NA
4.53;4.57;0.17;4.68;3.23;NA
4.53;4.58;0.18;4.68;3.2;NA
4.54;4.59;0.17;4.73;3.33;NA
4.54;4.59;0.19;4.73;2.82;NA
4.55;4.59;0.18;4.73;3.03;NA
4.55;4.59;0.19;4.77;2.98;NA
4.56;4.6;0.17;4.77;2.68;NA
4.56;4.6;0.16;4.77;3.18;NA
4.56;4.6;0.17;4.77;2.71;NA
4.55;4.6;0.23;4.77;3.11;NA
4.57;4.6;0.23;4.77;2.25;NA
4.58;4.6;0.21;4.77;3.01;NA
4.61;4.6;0.23;4.77;2.86;NA
4.65;4.73;0.21;4.77;2.99;NA
4.67;4.73;0.23;4.77;3.11;NA
4.69;4.76;0.21;4.77;3.36;NA
4.69;4.76;0.24;5;3.2;NA
