"mean";"median";"sd";"best";"worst";"score"
4.3;4.32;0.18;4.59;3.23;NA
4.36;4.41;0.2;4.59;3.09;NA
4.42;4.46;0.16;4.73;2.98;NA
4.46;4.49;0.16;4.73;3.11;NA
4.48;4.52;0.18;4.73;3.06;NA
4.51;4.54;0.16;4.73;3.44;NA
4.53;4.57;0.17;4.74;2.93;NA
4.54;4.57;0.2;4.74;2.94;NA
4.57;4.59;0.19;4.76;2.99;NA
4.59;4.59;0.2;4.76;3.23;NA
4.6;4.59;0.25;4.97;2.6;NA
4.63;4.73;0.23;4.97;2.98;NA
4.66;4.73;0.22;4.97;3.34;NA
4.68;4.73;0.19;4.97;3.06;NA
4.69;4.73;0.19;4.97;3.43;NA
4.69;4.73;0.24;4.97;3.16;NA
4.71;4.76;0.26;4.97;2.98;NA
4.75;4.76;0.24;5;3.21;NA
