"mean";"median";"sd";"best";"worst";"score"
2.19;2.2;0.3;3.1;1.1;NA
2.33;2.3;0.3;3.2;1.3;NA
2.44;2.4;0.31;3.3;0.8;NA
2.57;2.5;0.31;3.8;1.2;NA
2.68;2.7;0.37;3.8;1;NA
2.8;2.8;0.39;3.8;1.4;NA
2.93;3;0.41;3.9;1.2;NA
3.05;3.1;0.43;4.1;1;NA
3.17;3.2;0.49;4.1;1.1;NA
3.29;3.4;0.53;4.1;1.1;NA
3.41;3.5;0.53;4.4;1;NA
3.51;3.6;0.56;4.4;1.2;NA
3.61;3.7;0.57;4.5;1.1;NA
3.71;3.8;0.61;4.5;1.3;NA
3.8;3.9;0.65;4.5;1.1;NA
3.88;4;0.7;4.5;0.9;NA
3.98;4.2;0.69;4.5;1.3;NA
4.05;4.3;0.71;4.5;1.1;NA
4.13;4.4;0.71;4.5;1.5;NA
4.18;4.4;0.73;4.5;1.1;NA
4.22;4.5;0.75;4.5;1.1;NA
4.24;4.5;0.75;4.5;1.3;NA
4.25;4.5;0.76;4.5;1.3;NA
4.25;4.5;0.77;4.5;1.2;NA
4.25;4.5;0.76;4.5;1.1;NA
4.25;4.5;0.78;5;1.1;NA
