"mean";"median";"sd";"best";"worst";"score"
2.24;2.2;0.31;3.2;1;NA
2.39;2.4;0.3;3.2;1.3;NA
2.51;2.5;0.34;3.5;1.2;NA
2.63;2.6;0.36;3.8;0.9;NA
2.76;2.8;0.39;3.9;1.1;NA
2.87;2.9;0.41;4.2;1;NA
3;3;0.41;4.2;1.3;NA
3.13;3.1;0.46;4.2;1.3;NA
3.25;3.3;0.52;4.2;1.3;NA
3.37;3.5;0.55;4.5;1.3;NA
3.53;3.6;0.55;4.5;1.4;NA
3.64;3.8;0.58;4.5;1.3;NA
3.74;3.9;0.64;4.5;1.2;NA
3.85;4;0.62;4.5;1.5;NA
3.94;4.1;0.65;4.5;1.4;NA
4.01;4.2;0.66;4.5;1.4;NA
4.07;4.3;0.71;4.5;1.2;NA
4.13;4.4;0.72;4.5;1.3;NA
4.17;4.4;0.73;4.5;0.9;NA
4.21;4.4;0.73;4.5;1.1;NA
4.22;4.5;0.78;4.5;1;NA
4.25;4.5;0.74;4.5;1.3;NA
4.24;4.5;0.78;4.5;1.1;NA
4.25;4.5;0.77;4.5;1.1;NA
4.25;4.5;0.75;4.5;1.3;NA
4.25;4.5;0.78;5;0.8;NA
