"mean";"median";"sd";"best";"worst";"score"
21.77;13.35;22.52;0.03;116.56;NA
11.6;6.01;17.45;0;116.56;NA
8.57;3.07;19.34;0;116.56;NA
7;1.91;19.99;0;131.64;NA
4.87;1.62;14.67;0;121.4;NA
6.48;1.51;20.81;0;118.18;NA
6.28;0.78;20.97;0;116.56;NA
6.19;0.28;21.8;0;117.59;NA
5.2;0.21;19.23;0;127.82;NA
4.92;0.11;19.69;0;189.49;NA
4.26;0.03;17.37;0;116.56;NA
4.81;0;19.19;0;122.76;NA
4.47;0;18.89;0;173.54;NA
4.05;0;17.61;0;116.56;NA
4.91;0;20.21;0;137.55;NA
4.57;0;18.68;0;162.61;NA
5.46;0;21.24;0;118.56;NA
4.86;0;18.77;0;120.22;NA
4.15;0;17.38;0;116.95;NA
5.03;0;20.64;0;127.99;NA
4.74;0;19.02;0;129.51;NA
5.02;0;19.99;0;116.56;NA
4.29;0;18.11;0;187.99;NA
5.54;0;22.14;0;118.31;NA
4.86;0;20.39;0;194.06;NA
4.45;0;18.92;0;116.56;NA
5.6;0;20.38;0;116.56;NA
4.76;0;18.86;0;116.56;NA
4.79;0;20.19;0;183.37;NA
3.89;0;17.22;0;122.54;NA
5.54;0;21.29;0;116.56;NA
5.49;0;21.4;0;205.75;NA
4.93;0;19.46;0;125.31;NA
5.57;0;20.64;0;122.21;NA
5.24;0;20.64;0;130.97;NA
3.7;0;15.81;0;126.29;NA
5.22;0;19.73;0;134.17;NA
5.05;0;19.46;0;116.56;NA
4.41;0;18.09;0;127;NA
5.21;0;20.09;0;132.38;NA
3.51;0;15.37;0;123.19;NA
4.44;0;17.79;0;140.73;NA
4.85;0;18.64;0;116.56;NA
6.05;0;22.23;0;125.65;NA
4.94;0;19.51;0;116.56;NA
3.77;0;16.15;0;116.56;NA
4.79;0;19.36;0;120.42;NA
4.45;0;17.75;0;129.11;NA
4.45;0;17.64;0;116.56;NA
6;0;23.04;0;142.57;NA
4.35;0;18.32;0;143.18;NA
4.38;0;18.52;0;154.36;NA
4.97;0;19.87;0;116.56;NA
4.57;0;18.46;0;116.56;NA
5.24;0;20.42;0;116.56;NA
6.18;0;23.21;0;138.73;NA
4.79;0;19.14;0;116.56;NA
4.59;0;18.77;0;116.56;NA
5.17;0;20.32;0;118.93;NA
5.49;0;21.14;0;129.51;NA
4.29;0;17.68;0;130.7;NA
4.68;0;19.01;0;116.56;NA
5.26;0;20.91;0;117.81;NA
5.37;0;21.14;0;183.49;NA
4.22;0;17.39;0;116.56;NA
4.09;0;16.66;0;116.56;NA
5.11;0;20.54;0;182.67;NA
3.68;0;15.39;0;116.56;NA
4.51;0;18.52;0;128.57;NA
4.03;0;16.91;0;116.56;NA
4.22;0;16.84;0;116.82;NA
4.63;0;18.68;0;116.56;NA
5.03;0;20.98;0;147.17;NA
4.92;0;19.7;0;116.56;NA
5.45;0;21.68;0;207.6;NA
4.51;0;18.1;0;116.56;NA
5.52;0;21.74;0;116.56;NA
5.06;0;20.12;0;116.56;NA
5.25;0;20.27;0;117.43;NA
4.66;0;18.48;0;121.9;NA
4.17;0;17.08;0;116.56;NA
3.72;0;15.31;0;116.56;NA
4.21;0;17.1;0;116.56;NA
4;0;16.52;0;116.56;NA
5.07;0;20.36;0;153.94;NA
4.81;0;18.93;0;116.56;NA
5.37;0;20.95;0;116.56;NA
5.88;0;21.72;0;116.56;NA
5.75;0;21.45;0;134.4;NA
4.33;0;18.81;0;161.57;NA
4.2;0;16.39;0;116.56;NA
4.88;0;19.68;0;116.56;NA
4.98;0;18.78;0;116.56;NA
4.45;0;17.3;0;125.26;NA
4.88;0;19.55;0;120.06;NA
5.02;0;20.11;0;116.56;NA
5.74;0;21.46;0;116.56;NA
3.9;0;16.69;0;116.56;NA
4.62;0;18.89;0;181;NA
4.4;0;17.92;0;125.57;NA
