"mean";"median";"sd";"best";"worst";"score"
24.26;16.6;22.92;0.03;139.83;NA
13.79;8.62;18.02;0.03;116.56;NA
9.78;3.82;19.08;0.03;127.98;NA
7.64;2.23;18.61;0.03;116.56;NA
6.92;1.56;20.58;0.03;116.56;NA
6.35;1.52;19.59;0.01;127.49;NA
5.94;0.48;19.64;0.01;116.56;NA
5.03;0.29;18.84;0.01;116.56;NA
5.2;0.09;19.96;0.01;117.81;NA
3.71;0.07;15.42;0.01;116.56;NA
4.23;0.03;17.37;0.01;116.56;NA
5.42;0.03;21.06;0.01;122.86;NA
4.71;0.03;18.4;0.01;116.56;NA
4.69;0.03;19.41;0.01;164.24;NA
4.4;0.03;17.3;0.01;135.89;NA
4.22;0.02;19.05;0.01;191.38;NA
4.72;0.02;18.93;0.01;116.56;NA
4.88;0.01;19.38;0.01;186.1;NA
3.57;0.01;15.33;0.01;116.56;NA
5.22;0.01;21.03;0.01;116.56;NA
4.87;0.01;19.35;0.01;116.56;NA
5.12;0.01;19.67;0.01;116.56;NA
3.88;0.01;16.42;0.01;116.56;NA
4.79;0.01;19.65;0.01;132.43;NA
4.44;0.01;17.75;0.01;116.56;NA
4.79;0.01;19.09;0.01;125.48;NA
4.75;0.01;19.22;0.01;123.35;NA
4.89;0.01;18.95;0.01;116.56;NA
4.46;0.01;18.87;0.01;123.62;NA
5.64;0.01;21.86;0.01;127.66;NA
4.42;0.01;19.21;0.01;143.17;NA
4.4;0.01;17.69;0.01;116.56;NA
4.28;0.01;17.07;0.01;116.56;NA
5.49;0.01;21.24;0.01;149.19;NA
4.2;0.01;17.36;0.01;116.56;NA
4.86;0.01;19.24;0.01;116.56;NA
3.9;0.01;17.15;0.01;122.21;NA
4.95;0.01;19.54;0.01;160.45;NA
5.44;0.01;20.8;0.01;116.56;NA
5.23;0.01;20.37;0.01;121.35;NA
5.06;0.01;20.21;0.01;116.56;NA
4.02;0.01;17.05;0.01;116.56;NA
6.16;0.01;23.2;0.01;133.13;NA
4.1;0.01;17;0.01;119.56;NA
4.9;0.01;18.76;0.01;129.34;NA
5.61;0.01;21.85;0.01;127.77;NA
4.42;0.01;17.67;0.01;116.56;NA
4.99;0.01;20.31;0.01;116.56;NA
4.15;0.01;16.53;0.01;116.56;NA
5.17;0.01;20.39;0.01;165.46;NA
4.45;0.01;18.33;0.01;116.56;NA
4.12;0.01;16.44;0.01;116.56;NA
6.08;0.01;23.06;0.01;121.4;NA
4.13;0.01;17.34;0.01;116.56;NA
5.12;0.01;19.97;0.01;117.44;NA
4.4;0.01;17.37;0.01;116.56;NA
5.26;0.01;20.83;0.01;121.08;NA
4.67;0.01;19.75;0.01;116.56;NA
4.88;0.01;18.63;0.01;127.99;NA
4.45;0.01;18.06;0.01;116.56;NA
5.32;0.01;20.84;0.01;134.41;NA
4.88;0.01;19.42;0.01;122.3;NA
5.03;0.01;19.93;0.01;123.02;NA
4.77;0.01;18.75;0.01;117.27;NA
5.11;0.01;19.62;0.01;118.18;NA
4.73;0.01;19.19;0.01;116.56;NA
4.78;0.01;19.06;0.01;118.28;NA
5.24;0.01;20.19;0.01;116.56;NA
5.32;0.01;21.25;0.01;116.56;NA
5.36;0.01;20.74;0.01;116.56;NA
4.34;0.01;18.14;0.01;124.66;NA
5.16;0.01;19.84;0.01;116.56;NA
4.84;0.01;19.11;0.01;116.56;NA
4.85;0.01;18.91;0.01;116.56;NA
4.23;0.01;16.5;0.01;116.56;NA
4.6;0.01;18.96;0.01;116.56;NA
4.97;0.01;20.21;0.01;128.5;NA
5.06;0.01;20.38;0.01;116.56;NA
4.99;0.01;20.32;0.01;125.98;NA
4.75;0.01;18.53;0.01;116.56;NA
4.82;0.01;19.13;0.01;116.56;NA
5.89;0.01;22.57;0.01;188.16;NA
5.39;0.01;21;0.01;116.56;NA
5.89;0.01;21.97;0.01;116.56;NA
5.95;0.01;22.98;0.01;116.56;NA
6.14;0.01;23.53;0.01;177.04;NA
4.36;0.01;17.76;0.01;124.75;NA
4.6;0.01;17.65;0.01;125.82;NA
3.69;0.01;16.49;0.01;183.12;NA
4.11;0.01;16.29;0.01;116.56;NA
4.9;0.01;18.63;0.01;116.56;NA
4.14;0.01;17.09;0.01;118.06;NA
3.76;0.01;15.63;0.01;116.56;NA
4.88;0.01;19.69;0.01;200.94;NA
4.89;0.01;19.21;0.01;116.56;NA
4.04;0.01;16.92;0.01;116.56;NA
3.77;0.01;15.54;0.01;116.56;NA
5.23;0.01;19.98;0.01;142.71;NA
4.77;0.01;18.4;0.01;123.84;NA
5.13;0.01;19.72;0.01;116.56;NA
